Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	hawfin	Hawfinch	0.6040
2	Spectrogram 1	1	0	3.0	150	15000	eurrob1	European Robin	0.1727
3	Spectrogram 1	1	0	3.0	150	15000	comred2	Common Redstart	0.1716
4	Spectrogram 1	1	0	3.0	150	15000	comnig1	Common Nightingale	0.1057
5	Spectrogram 1	1	3.0	6.0	150	15000	eurrob1	European Robin	0.6272
6	Spectrogram 1	1	3.0	6.0	150	15000	hawfin	Hawfinch	0.1969
7	Spectrogram 1	1	6.0	9.0	150	15000	hawfin	Hawfinch	0.2863
8	Spectrogram 1	1	6.0	9.0	150	15000	eurrob1	European Robin	0.2110
9	Spectrogram 1	1	6.0	9.0	150	15000	comred2	Common Redstart	0.1521
10	Spectrogram 1	1	6.0	9.0	150	15000	webwar1	Western Bonelli's Warbler	0.1073
11	Spectrogram 1	1	9.0	12.0	150	15000	hawfin	Hawfinch	0.4621
12	Spectrogram 1	1	9.0	12.0	150	15000	eurrob1	European Robin	0.3137
13	Spectrogram 1	1	9.0	12.0	150	15000	comred2	Common Redstart	0.1327
14	Spectrogram 1	1	12.0	15.0	150	15000	martit2	Marsh Tit	0.1630
15	Spectrogram 1	1	12.0	15.0	150	15000	cretit2	Crested Tit	0.1257
16	Spectrogram 1	1	12.0	15.0	150	15000	grswoo	Great Spotted Woodpecker	0.1163
17	Spectrogram 1	1	12.0	15.0	150	15000	lottit1	Long-tailed Tit	0.1158
18	Spectrogram 1	1	15.0	18.0	150	15000	comnig1	Common Nightingale	0.3913
19	Spectrogram 1	1	18.0	21.0	150	15000	eurrob1	European Robin	0.2769
20	Spectrogram 1	1	18.0	21.0	150	15000	hawfin	Hawfinch	0.2047
21	Spectrogram 1	1	18.0	21.0	150	15000	grswoo	Great Spotted Woodpecker	0.1431
22	Spectrogram 1	1	24.0	27.0	150	15000	comnig1	Common Nightingale	0.3173
23	Spectrogram 1	1	24.0	27.0	150	15000	eurrob1	European Robin	0.1633
24	Spectrogram 1	1	24.0	27.0	150	15000	hawfin	Hawfinch	0.1153
25	Spectrogram 1	1	24.0	27.0	150	15000	comred2	Common Redstart	0.1056
26	Spectrogram 1	1	27.0	30.0	150	15000	cirbun1	Cirl Bunting	0.1502
27	Spectrogram 1	1	27.0	30.0	150	15000	hawfin	Hawfinch	0.1099
28	Spectrogram 1	1	30.0	33.0	150	15000	hawfin	Hawfinch	0.2618
29	Spectrogram 1	1	30.0	33.0	150	15000	comnig1	Common Nightingale	0.2154
30	Spectrogram 1	1	36.0	39.0	150	15000	eurrob1	European Robin	0.2346
31	Spectrogram 1	1	36.0	39.0	150	15000	comnig1	Common Nightingale	0.1894
32	Spectrogram 1	1	36.0	39.0	150	15000	comred2	Common Redstart	0.1635
33	Spectrogram 1	1	39.0	42.0	150	15000	cirbun1	Cirl Bunting	0.6073
34	Spectrogram 1	1	48.0	51.0	150	15000	webwar1	Western Bonelli's Warbler	0.1105
35	Spectrogram 1	1	51.0	54.0	150	15000	cirbun1	Cirl Bunting	0.7239
36	Spectrogram 1	1	51.0	54.0	150	15000	comnig1	Common Nightingale	0.1229
37	Spectrogram 1	1	54.0	57.0	150	15000	cirbun1	Cirl Bunting	0.8887
38	Spectrogram 1	1	54.0	57.0	150	15000	webwar1	Western Bonelli's Warbler	0.1197
39	Spectrogram 1	1	54.0	57.0	150	15000	blared1	Black Redstart	0.1097
40	Spectrogram 1	1	57.0	60.0	150	15000	webwar1	Western Bonelli's Warbler	0.1117
