Turdus merula_Eurasian Blackbird
Apus apus_Common Swift
Fringilla coelebs_Common Chaffinch
Columba palumbus_Common Wood-Pigeon
Hirundo rustica_Barn Swallow
Passer domesticus_House Sparrow
Sylvia atricapilla_Eurasian Blackcap
Corvus corone_Carrion Crow
Pica pica_Eurasian Magpie
Carduelis carduelis_European Goldfinch
Serinus serinus_European Serin
Streptopelia decaocto_Eurasian Collared-Dove
Parus major_Great Tit
Milvus migrans_Black Kite
Delichon urbicum_Common House-Martin
Phoenicurus ochruros_Black Redstart
Gyps fulvus_Eurasian Griffon
Erithacus rubecula_European Robin
Motacilla alba_White Wagtail
Garrulus glandarius_Eurasian Jay
Cyanistes caeruleus_Eurasian Blue Tit
Chloris chloris_European Greenfinch
Emberiza cirlus_Cirl Bunting
Troglodytes troglodytes_Eurasian Wren
Luscinia megarhynchos_Common Nightingale
Oriolus oriolus_Eurasian Golden Oriole
Columba livia_Rock Pigeon
Falco tinnunculus_Eurasian Kestrel
Cuculus canorus_Common Cuckoo
Buteo buteo_Common Buzzard
Phylloscopus bonelli_Western Bonelli's Warbler
Sturnus vulgaris_European Starling
Linaria cannabina_Eurasian Linnet
Periparus ater_Coal Tit
Merops apiaster_European Bee-eater
Hippolais polyglotta_Melodious Warbler
Larus michahellis_Yellow-legged Gull
Anas platyrhynchos_Mallard
Ptyonoprogne rupestris_Eurasian Crag-Martin
Certhia brachydactyla_Short-toed Treecreeper
Saxicola rubicola_European Stonechat
Dendrocopos major_Great Spotted Woodpecker
Ardea cinerea_Gray Heron
Streptopelia turtur_European Turtle-Dove
Upupa epops_Eurasian Hoopoe
Picus viridis_Eurasian Green Woodpecker
Emberiza calandra_Corn Bunting
Regulus ignicapilla_Common Firecrest
Corvus corax_Common Raven
Aegithalos caudatus_Long-tailed Tit
Turdus viscivorus_Mistle Thrush
Alauda arvensis_Eurasian Skylark
Turdus philomelos_Song Thrush
Lullula arborea_Wood Lark
Sitta europaea_Eurasian Nuthatch
Galerida cristata_Crested Lark
Pyrrhocorax pyrrhocorax_Red-billed Chough
Petronia petronia_Rock Sparrow
Cettia cetti_Cetti's Warbler
Lophophanes cristatus_Crested Tit
Phylloscopus collybita_Common Chiffchaff
Curruca melanocephala_Sardinian Warbler
Fulica atra_Eurasian Coot
Egretta garzetta_Little Egret
Cisticola juncidis_Zitting Cisticola
Lanius collurio_Red-backed Shrike
Circaetus gallicus_Short-toed Snake-Eagle
Curruca communis_Greater Whitethroat
Phalacrocorax carbo_Great Cormorant
Carduelis citrinella_Citril Finch
Hieraaetus pennatus_Booted Eagle
Milvus milvus_Red Kite
Oenanthe oenanthe_Northern Wheatear
Gallinula chloropus_Eurasian Moorhen
Picus sharpei_Iberian Green Woodpecker
Ciconia ciconia_White Stork
Phoenicurus phoenicurus_Common Redstart
Chroicocephalus ridibundus_Black-headed Gull
Motacilla cinerea_Gray Wagtail
Corvus monedula_Eurasian Jackdaw
Lanius senator_Woodchat Shrike
Himantopus himantopus_Black-winged Stilt
Sturnus unicolor_Spotless Starling
Acrocephalus scirpaceus_Eurasian Reed Warbler
Alectoris rufa_Red-legged Partridge
Emberiza cia_Rock Bunting
Curruca iberiae_Western Subalpine Warbler
Coturnix coturnix_Common Quail
Bubulcus ibis_Cattle Egret
Prunella modularis_Dunnock
Circus aeruginosus_Eurasian Marsh-Harrier
Motacilla flava_Western Yellow Wagtail
Emberiza citrinella_Yellowhammer
Muscicapa striata_Spotted Flycatcher
Acrocephalus arundinaceus_Great Reed Warbler
Pernis apivorus_European Honey-buzzard
Sterna hirundo_Common Tern
Passer montanus_Eurasian Tree Sparrow
Anthus trivialis_Tree Pipit
Podiceps cristatus_Great Crested Grebe
Ardea purpurea_Purple Heron
Sylvia borin_Garden Warbler
Curruca undata_Dartford Warbler
Charadrius dubius_Little Ringed Plover
Tachybaptus ruficollis_Little Grebe
Falco subbuteo_Eurasian Hobby
Apus melba_Alpine Swift
Recurvirostra avosetta_Pied Avocet
Tadorna tadorna_Common Shelduck
Pyrrhula pyrrhula_Eurasian Bullfinch
Anthus campestris_Tawny Pipit
Riparia riparia_Bank Swallow
Netta rufina_Red-crested Pochard
Circus pygargus_Montagu's Harrier
Galerida theklae_Thekla's Lark
Cinclus cinclus_White-throated Dipper
Aquila chrysaetos_Golden Eagle
Actitis hypoleucos_Common Sandpiper
Poecile palustris_Marsh Tit
Aythya ferina_Common Pochard
Alcedo atthis_Common Kingfisher
Pyrrhocorax graculus_Yellow-billed Chough
Burhinus oedicnemus_Eurasian Thick-knee
