Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	corbun1	Corn Bunting	0.2712
2	Spectrogram 1	1	0	3.0	150	15000	yellow2	Yellowhammer	0.1681
3	Spectrogram 1	1	0	3.0	150	15000	whinch1	Whinchat	0.1610
4	Spectrogram 1	1	0	3.0	150	15000	comcha	Common Chaffinch	0.1264
5	Spectrogram 1	1	0	3.0	150	15000	skylar	Eurasian Skylark	0.1202
6	Spectrogram 1	1	2.0	5.0	150	15000	corbun1	Corn Bunting	0.8924
7	Spectrogram 1	1	4.0	7.0	150	15000	corbun1	Corn Bunting	0.5508
8	Spectrogram 1	1	4.0	7.0	150	15000	eurser1	European Serin	0.1609
9	Spectrogram 1	1	6.0	9.0	150	15000	skylar	Eurasian Skylark	0.3428
10	Spectrogram 1	1	6.0	9.0	150	15000	corbun1	Corn Bunting	0.1268
11	Spectrogram 1	1	6.0	9.0	150	15000	eaywag1	Western Yellow Wagtail	0.1184
12	Spectrogram 1	1	6.0	9.0	150	15000	eurlin1	Eurasian Linnet	0.1163
13	Spectrogram 1	1	6.0	9.0	150	15000	yellow2	Yellowhammer	0.1151
14	Spectrogram 1	1	6.0	9.0	150	15000	eurgol	European Goldfinch	0.1017
15	Spectrogram 1	1	8.0	11.0	150	15000	corbun1	Corn Bunting	0.8274
16	Spectrogram 1	1	8.0	11.0	150	15000	comqua1	Common Quail	0.1923
17	Spectrogram 1	1	8.0	11.0	150	15000	whinch1	Whinchat	0.1724
18	Spectrogram 1	1	10.0	13.0	150	15000	corbun1	Corn Bunting	0.8853
19	Spectrogram 1	1	10.0	13.0	150	15000	comqua1	Common Quail	0.1110
20	Spectrogram 1	1	12.0	15.0	150	15000	cirbun1	Cirl Bunting	0.1412
21	Spectrogram 1	1	12.0	15.0	150	15000	skylar	Eurasian Skylark	0.1360
22	Spectrogram 1	1	12.0	15.0	150	15000	trepip	Tree Pipit	0.1144
23	Spectrogram 1	1	14.0	17.0	150	15000	zitcis1	Zitting Cisticola	0.1519
24	Spectrogram 1	1	14.0	17.0	150	15000	comqua1	Common Quail	0.1368
25	Spectrogram 1	1	14.0	17.0	150	15000	trepip	Tree Pipit	0.1342
26	Spectrogram 1	1	14.0	17.0	150	15000	hawfin	Hawfinch	0.1298
27	Spectrogram 1	1	14.0	17.0	150	15000	skylar	Eurasian Skylark	0.1247
28	Spectrogram 1	1	14.0	17.0	150	15000	cirbun1	Cirl Bunting	0.1179
29	Spectrogram 1	1	16.0	19.0	150	15000	zitcis1	Zitting Cisticola	0.1911
30	Spectrogram 1	1	16.0	19.0	150	15000	corbun1	Corn Bunting	0.1872
31	Spectrogram 1	1	16.0	19.0	150	15000	comqua1	Common Quail	0.1581
32	Spectrogram 1	1	16.0	19.0	150	15000	lottit1	Long-tailed Tit	0.1508
33	Spectrogram 1	1	16.0	19.0	150	15000	skylar	Eurasian Skylark	0.1398
34	Spectrogram 1	1	16.0	19.0	150	15000	whinch1	Whinchat	0.1357
35	Spectrogram 1	1	16.0	19.0	150	15000	crelar2	Crested Lark	0.1352
36	Spectrogram 1	1	16.0	19.0	150	15000	yellow2	Yellowhammer	0.1135
37	Spectrogram 1	1	18.0	21.0	150	15000	corbun1	Corn Bunting	0.8557
38	Spectrogram 1	1	18.0	21.0	150	15000	comqua1	Common Quail	0.1487
39	Spectrogram 1	1	18.0	21.0	150	15000	whinch1	Whinchat	0.1089
40	Spectrogram 1	1	20.0	23.0	150	15000	corbun1	Corn Bunting	0.8119
41	Spectrogram 1	1	20.0	23.0	150	15000	comqua1	Common Quail	0.2155
42	Spectrogram 1	1	20.0	23.0	150	15000	eurser1	European Serin	0.1678
43	Spectrogram 1	1	20.0	23.0	150	15000	callar1	Calandra Lark	0.1059
44	Spectrogram 1	1	22.0	25.0	150	15000	zitcis1	Zitting Cisticola	0.3912
45	Spectrogram 1	1	22.0	25.0	150	15000	comqua1	Common Quail	0.2163
46	Spectrogram 1	1	22.0	25.0	150	15000	skylar	Eurasian Skylark	0.1418
47	Spectrogram 1	1	22.0	25.0	150	15000	trepip	Tree Pipit	0.1220
