Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	2.0	5.0	150	15000	blackc1	Eurasian Blackcap	0.6529
2	Spectrogram 1	1	3.0	6.0	150	15000	blackc1	Eurasian Blackcap	0.9967
3	Spectrogram 1	1	4.0	7.0	150	15000	blackc1	Eurasian Blackcap	0.9946
4	Spectrogram 1	1	5.0	8.0	150	15000	blackc1	Eurasian Blackcap	0.9938
5	Spectrogram 1	1	6.0	9.0	150	15000	blackc1	Eurasian Blackcap	0.9979
6	Spectrogram 1	1	7.0	10.0	150	15000	blackc1	Eurasian Blackcap	0.8671
7	Spectrogram 1	1	10.0	13.0	150	15000	blackc1	Eurasian Blackcap	0.1110
8	Spectrogram 1	1	11.0	14.0	150	15000	blackc1	Eurasian Blackcap	0.2956
9	Spectrogram 1	1	12.0	15.0	150	15000	blackc1	Eurasian Blackcap	0.2326
10	Spectrogram 1	1	15.0	18.0	150	15000	gretit1	Great Tit	0.2044
11	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.1029
12	Spectrogram 1	1	55.0	58.0	150	15000	gretit1	Great Tit	0.7805
13	Spectrogram 1	1	56.0	59.0	150	15000	gretit1	Great Tit	0.8405
