Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	brnowl	Barn Owl	0.1574
2	Spectrogram 1	1	2.0	5.0	150	15000	brnowl	Barn Owl	0.1552
3	Spectrogram 1	1	4.0	7.0	150	15000	brnowl	Barn Owl	0.2368
4	Spectrogram 1	1	4.0	7.0	150	15000	litowl1	Little Owl	0.1592
5	Spectrogram 1	1	6.0	9.0	150	15000	brnowl	Barn Owl	0.1196
6	Spectrogram 1	1	8.0	11.0	150	15000	brnowl	Barn Owl	0.1310
7	Spectrogram 1	1	10.0	13.0	150	15000	brnowl	Barn Owl	0.1385
8	Spectrogram 1	1	12.0	15.0	150	15000	brnowl	Barn Owl	0.1411
9	Spectrogram 1	1	14.0	17.0	150	15000	brnowl	Barn Owl	0.1891
10	Spectrogram 1	1	16.0	19.0	150	15000	brnowl	Barn Owl	0.2443
11	Spectrogram 1	1	16.0	19.0	150	15000	graher1	Gray Heron	0.1356
12	Spectrogram 1	1	16.0	19.0	150	15000	rebshr1	Red-backed Shrike	0.1230
13	Spectrogram 1	1	18.0	21.0	150	15000	brnowl	Barn Owl	0.1438
14	Spectrogram 1	1	20.0	23.0	150	15000	brnowl	Barn Owl	0.1898
15	Spectrogram 1	1	22.0	25.0	150	15000	brnowl	Barn Owl	0.1631
16	Spectrogram 1	1	24.0	27.0	150	15000	brnowl	Barn Owl	0.1702
17	Spectrogram 1	1	28.0	31.0	150	15000	brnowl	Barn Owl	0.1069
18	Spectrogram 1	1	32.0	35.0	150	15000	brnowl	Barn Owl	0.2028
19	Spectrogram 1	1	40.0	43.0	150	15000	brnowl	Barn Owl	0.1974
20	Spectrogram 1	1	42.0	45.0	150	15000	brnowl	Barn Owl	0.1225
21	Spectrogram 1	1	44.0	47.0	150	15000	brnowl	Barn Owl	0.1739
22	Spectrogram 1	1	46.0	49.0	150	15000	brnowl	Barn Owl	0.1031
23	Spectrogram 1	1	50.0	53.0	150	15000	brnowl	Barn Owl	0.1562
24	Spectrogram 1	1	52.0	55.0	150	15000	brnowl	Barn Owl	0.2075
25	Spectrogram 1	1	54.0	57.0	150	15000	brnowl	Barn Owl	0.1614
