Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.1691
2	Spectrogram 1	1	0	3.0	150	15000	webwar1	Western Bonelli's Warbler	0.1622
3	Spectrogram 1	1	0	3.0	150	15000	shttre1	Short-toed Treecreeper	0.1390
4	Spectrogram 1	1	0	3.0	150	15000	cirbun1	Cirl Bunting	0.1320
5	Spectrogram 1	1	0	3.0	150	15000	eugori2	Eurasian Golden Oriole	0.1168
6	Spectrogram 1	1	3.0	6.0	150	15000	comkin1	Common Kingfisher	0.2354
7	Spectrogram 1	1	6.0	9.0	150	15000	hawfin	Hawfinch	0.1128
8	Spectrogram 1	1	12.0	15.0	150	15000	shttre1	Short-toed Treecreeper	0.1337
9	Spectrogram 1	1	12.0	15.0	150	15000	comswi	Common Swift	0.1282
10	Spectrogram 1	1	12.0	15.0	150	15000	cirbun1	Cirl Bunting	0.1004
11	Spectrogram 1	1	15.0	18.0	150	15000	eugori2	Eurasian Golden Oriole	0.1816
12	Spectrogram 1	1	15.0	18.0	150	15000	webwar1	Western Bonelli's Warbler	0.1725
13	Spectrogram 1	1	15.0	18.0	150	15000	redkit1	Red Kite	0.1578
14	Spectrogram 1	1	15.0	18.0	150	15000	shttre1	Short-toed Treecreeper	0.1474
15	Spectrogram 1	1	15.0	18.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1444
16	Spectrogram 1	1	15.0	18.0	150	15000	winwre4	Eurasian Wren	0.1390
17	Spectrogram 1	1	15.0	18.0	150	15000	trepip	Tree Pipit	0.1284
18	Spectrogram 1	1	15.0	18.0	150	15000	cirbun1	Cirl Bunting	0.1282
19	Spectrogram 1	1	15.0	18.0	150	15000	comkin1	Common Kingfisher	0.1150
20	Spectrogram 1	1	15.0	18.0	150	15000	firecr1	Common Firecrest	0.1047
21	Spectrogram 1	1	15.0	18.0	150	15000	eupfly1	European Pied Flycatcher	0.1020
22	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.1676
23	Spectrogram 1	1	18.0	21.0	150	15000	webwar1	Western Bonelli's Warbler	0.1348
24	Spectrogram 1	1	18.0	21.0	150	15000	martit2	Marsh Tit	0.1225
25	Spectrogram 1	1	18.0	21.0	150	15000	cirbun1	Cirl Bunting	0.1126
26	Spectrogram 1	1	18.0	21.0	150	15000	spofly1	Spotted Flycatcher	0.1015
27	Spectrogram 1	1	21.0	24.0	150	15000	webwar1	Western Bonelli's Warbler	0.1647
28	Spectrogram 1	1	21.0	24.0	150	15000	blackc1	Eurasian Blackcap	0.1334
29	Spectrogram 1	1	21.0	24.0	150	15000	comred2	Common Redstart	0.1228
30	Spectrogram 1	1	21.0	24.0	150	15000	shttre1	Short-toed Treecreeper	0.1135
31	Spectrogram 1	1	21.0	24.0	150	15000	eugori2	Eurasian Golden Oriole	0.1072
32	Spectrogram 1	1	24.0	27.0	150	15000	shttre1	Short-toed Treecreeper	0.1451
33	Spectrogram 1	1	24.0	27.0	150	15000	webwar1	Western Bonelli's Warbler	0.1410
34	Spectrogram 1	1	24.0	27.0	150	15000	cirbun1	Cirl Bunting	0.1318
35	Spectrogram 1	1	24.0	27.0	150	15000	eurbul	Eurasian Bullfinch	0.1238
36	Spectrogram 1	1	24.0	27.0	150	15000	comkin1	Common Kingfisher	0.1237
37	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1201
38	Spectrogram 1	1	24.0	27.0	150	15000	martit2	Marsh Tit	0.1056
39	Spectrogram 1	1	24.0	27.0	150	15000	firecr1	Common Firecrest	0.1034
40	Spectrogram 1	1	27.0	30.0	150	15000	trepip	Tree Pipit	0.1927
41	Spectrogram 1	1	27.0	30.0	150	15000	webwar1	Western Bonelli's Warbler	0.1700
42	Spectrogram 1	1	27.0	30.0	150	15000	redkit1	Red Kite	0.1502
43	Spectrogram 1	1	27.0	30.0	150	15000	winwre4	Eurasian Wren	0.1355
44	Spectrogram 1	1	27.0	30.0	150	15000	comred2	Common Redstart	0.1200
45	Spectrogram 1	1	27.0	30.0	150	15000	shttre1	Short-toed Treecreeper	0.1151
46	Spectrogram 1	1	27.0	30.0	150	15000	cirbun1	Cirl Bunting	0.1121
