Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	14.0	17.0	150	15000	trepip	Tree Pipit	0.7902
2	Spectrogram 1	1	16.0	19.0	150	15000	trepip	Tree Pipit	0.8846
3	Spectrogram 1	1	16.0	19.0	150	15000	watpip1	Water Pipit	0.1458
4	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.9986
5	Spectrogram 1	1	20.0	23.0	150	15000	trepip	Tree Pipit	0.9788
6	Spectrogram 1	1	22.0	25.0	150	15000	trepip	Tree Pipit	0.9705
7	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.2311
8	Spectrogram 1	1	28.0	31.0	150	15000	woolar1	Wood Lark	0.1930
9	Spectrogram 1	1	28.0	31.0	150	15000	trepip	Tree Pipit	0.1021
10	Spectrogram 1	1	32.0	35.0	150	15000	trepip	Tree Pipit	0.9954
11	Spectrogram 1	1	34.0	37.0	150	15000	trepip	Tree Pipit	0.9337
12	Spectrogram 1	1	36.0	39.0	150	15000	trepip	Tree Pipit	0.8909
13	Spectrogram 1	1	50.0	53.0	150	15000	trepip	Tree Pipit	0.5783
14	Spectrogram 1	1	52.0	55.0	150	15000	trepip	Tree Pipit	0.9720
15	Spectrogram 1	1	58.0	61.0	150	15000	blackc1	Eurasian Blackcap	0.1072
