Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	2.0	5.0	150	15000	corbun1	Corn Bunting	0.2887
2	Spectrogram 1	1	4.0	7.0	150	15000	trepip	Tree Pipit	0.1786
3	Spectrogram 1	1	4.0	7.0	150	15000	yellow2	Yellowhammer	0.1504
4	Spectrogram 1	1	10.0	13.0	150	15000	blackc1	Eurasian Blackcap	0.2523
5	Spectrogram 1	1	12.0	15.0	150	15000	blackc1	Eurasian Blackcap	0.2086
6	Spectrogram 1	1	14.0	17.0	150	15000	eutdov	European Turtle-Dove	0.2013
7	Spectrogram 1	1	16.0	19.0	150	15000	corbun1	Corn Bunting	0.2795
8	Spectrogram 1	1	18.0	21.0	150	15000	corbun1	Corn Bunting	0.4957
9	Spectrogram 1	1	20.0	23.0	150	15000	trepip	Tree Pipit	0.8136
10	Spectrogram 1	1	20.0	23.0	150	15000	yellow2	Yellowhammer	0.1191
11	Spectrogram 1	1	22.0	25.0	150	15000	trepip	Tree Pipit	0.3014
12	Spectrogram 1	1	28.0	31.0	150	15000	eutdov	European Turtle-Dove	0.2666
13	Spectrogram 1	1	28.0	31.0	150	15000	comcuc	Common Cuckoo	0.1053
14	Spectrogram 1	1	30.0	33.0	150	15000	eutdov	European Turtle-Dove	0.2937
15	Spectrogram 1	1	32.0	35.0	150	15000	eutdov	European Turtle-Dove	0.1314
16	Spectrogram 1	1	38.0	41.0	150	15000	cowpig1	Common Wood-Pigeon	0.1457
17	Spectrogram 1	1	38.0	41.0	150	15000	eutdov	European Turtle-Dove	0.1087
18	Spectrogram 1	1	40.0	43.0	150	15000	yellow2	Yellowhammer	0.2425
19	Spectrogram 1	1	42.0	45.0	150	15000	blackc1	Eurasian Blackcap	0.2925
20	Spectrogram 1	1	44.0	47.0	150	15000	blackc1	Eurasian Blackcap	0.1235
21	Spectrogram 1	1	46.0	49.0	150	15000	yellow2	Yellowhammer	0.6407
22	Spectrogram 1	1	46.0	49.0	150	15000	cowpig1	Common Wood-Pigeon	0.1268
23	Spectrogram 1	1	48.0	51.0	150	15000	yellow2	Yellowhammer	0.8196
24	Spectrogram 1	1	50.0	53.0	150	15000	yellow2	Yellowhammer	0.3623
25	Spectrogram 1	1	50.0	53.0	150	15000	trepip	Tree Pipit	0.1312
26	Spectrogram 1	1	50.0	53.0	150	15000	relpar1	Red-legged Partridge	0.1017
27	Spectrogram 1	1	52.0	55.0	150	15000	blackc1	Eurasian Blackcap	0.2332
28	Spectrogram 1	1	54.0	57.0	150	15000	grewhi1	Greater Whitethroat	0.1269
29	Spectrogram 1	1	54.0	57.0	150	15000	blackc1	Eurasian Blackcap	0.1013
30	Spectrogram 1	1	56.0	59.0	150	15000	grewhi1	Greater Whitethroat	0.1041
