Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	winwre4	Eurasian Wren	0.6839
2	Spectrogram 1	1	0	3.0	150	15000	blackc1	Eurasian Blackcap	0.2774
3	Spectrogram 1	1	0	3.0	150	15000	comcuc	Common Cuckoo	0.1239
4	Spectrogram 1	1	0	3.0	150	15000	comchi1	Common Chiffchaff	0.1087
5	Spectrogram 1	1	0	3.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1046
6	Spectrogram 1	1	3.0	6.0	150	15000	spofly1	Spotted Flycatcher	0.1558
7	Spectrogram 1	1	3.0	6.0	150	15000	comcuc	Common Cuckoo	0.1168
8	Spectrogram 1	1	3.0	6.0	150	15000	sonthr1	Song Thrush	0.1066
9	Spectrogram 1	1	3.0	6.0	150	15000	eurrob1	European Robin	0.1050
10	Spectrogram 1	1	3.0	6.0	150	15000	blackc1	Eurasian Blackcap	0.1027
11	Spectrogram 1	1	3.0	6.0	150	15000	winwre4	Eurasian Wren	0.1011
12	Spectrogram 1	1	6.0	9.0	150	15000	comchi1	Common Chiffchaff	0.2153
13	Spectrogram 1	1	6.0	9.0	150	15000	stodov1	Stock Dove	0.1846
14	Spectrogram 1	1	6.0	9.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1767
15	Spectrogram 1	1	6.0	9.0	150	15000	blackc1	Eurasian Blackcap	0.1639
16	Spectrogram 1	1	6.0	9.0	150	15000	spofly1	Spotted Flycatcher	0.1612
17	Spectrogram 1	1	6.0	9.0	150	15000	comcuc	Common Cuckoo	0.1455
18	Spectrogram 1	1	6.0	9.0	150	15000	grswoo	Great Spotted Woodpecker	0.1179
19	Spectrogram 1	1	6.0	9.0	150	15000	firecr1	Common Firecrest	0.1093
20	Spectrogram 1	1	6.0	9.0	150	15000	eugori2	Eurasian Golden Oriole	0.1011
21	Spectrogram 1	1	6.0	9.0	150	15000	wlwwar	Willow Warbler	0.1007
22	Spectrogram 1	1	9.0	12.0	150	15000	comcuc	Common Cuckoo	0.7880
23	Spectrogram 1	1	9.0	12.0	150	15000	comchi1	Common Chiffchaff	0.1621
24	Spectrogram 1	1	9.0	12.0	150	15000	eugori2	Eurasian Golden Oriole	0.1284
25	Spectrogram 1	1	9.0	12.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1176
26	Spectrogram 1	1	9.0	12.0	150	15000	cowpig1	Common Wood-Pigeon	0.1130
27	Spectrogram 1	1	9.0	12.0	150	15000	rinphe	Ring-necked Pheasant	0.1047
28	Spectrogram 1	1	12.0	15.0	150	15000	comcuc	Common Cuckoo	0.8422
29	Spectrogram 1	1	12.0	15.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1950
30	Spectrogram 1	1	12.0	15.0	150	15000	grswoo	Great Spotted Woodpecker	0.1085
31	Spectrogram 1	1	15.0	18.0	150	15000	comcuc	Common Cuckoo	0.9074
32	Spectrogram 1	1	15.0	18.0	150	15000	spofly1	Spotted Flycatcher	0.2146
33	Spectrogram 1	1	15.0	18.0	150	15000	winwre4	Eurasian Wren	0.1700
34	Spectrogram 1	1	15.0	18.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1242
35	Spectrogram 1	1	18.0	21.0	150	15000	firecr1	Common Firecrest	0.3703
36	Spectrogram 1	1	18.0	21.0	150	15000	goldcr1	Goldcrest	0.1789
37	Spectrogram 1	1	18.0	21.0	150	15000	lottit1	Long-tailed Tit	0.1714
38	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.1582
39	Spectrogram 1	1	18.0	21.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1259
40	Spectrogram 1	1	18.0	21.0	150	15000	grswoo	Great Spotted Woodpecker	0.1219
41	Spectrogram 1	1	21.0	24.0	150	15000	comchi1	Common Chiffchaff	0.3991
42	Spectrogram 1	1	21.0	24.0	150	15000	comcuc	Common Cuckoo	0.3984
43	Spectrogram 1	1	21.0	24.0	150	15000	blackc1	Eurasian Blackcap	0.1793
44	Spectrogram 1	1	21.0	24.0	150	15000	eutdov	European Turtle-Dove	0.1316
45	Spectrogram 1	1	21.0	24.0	150	15000	grswoo	Great Spotted Woodpecker	0.1203
46	Spectrogram 1	1	21.0	24.0	150	15000	cowpig1	Common Wood-Pigeon	0.1110
47	Spectrogram 1	1	21.0	24.0	150	15000	garwar1	Garden Warbler	0.1108
48	Spectrogram 1	1	21.0	24.0	150	15000	eugori2	Eurasian Golden Oriole	0.1062
49	Spectrogram 1	1	24.0	27.0	150	15000	comchi1	Common Chiffchaff	0.4351
50	Spectrogram 1	1	24.0	27.0	150	15000	blackc1	Eurasian Blackcap	0.2877
51	Spectrogram 1	1	24.0	27.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.2380
52	Spectrogram 1	1	24.0	27.0	150	15000	stodov1	Stock Dove	0.1923
53	Spectrogram 1	1	24.0	27.0	150	15000	comcuc	Common Cuckoo	0.1617
