"confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
0.26,191,261,30566,655,0.225768321513002,0.00846660395108184,0.225768321513002,0.422566371681416,0.294298921417565,0.401955929685566,0.418950614602789
0.27,188,247,30580,658,0.222222222222222,0.00801245661270964,0.222222222222222,0.432183908045977,0.29352068696331,0.409428644632334,0.428178415189645
0.28,185,229,30596,663,0.218160377358491,0.00742903487429035,0.218160377358491,0.446859903381642,0.293185419968304,0.420904710920771,0.442269456542321
0.29,182,220,30605,666,0.214622641509434,0.00713706407137064,0.214622641509434,0.45273631840796,0.2912,0.425,0.447817189631651
0.3,179,209,30615,670,0.210836277974087,0.00678043083311705,0.210836277974087,0.461340206185567,0.289409862570736,0.431203060790704,0.455976191076698
0.31,177,198,30624,674,0.207990599294947,0.00642398286937901,0.207990599294947,0.472,0.288743882544861,0.439205955334988,0.466141691220568
0.32,177,193,30629,674,0.207990599294947,0.00626176107974823,0.207990599294947,0.478378378378378,0.28992628992629,0.444395214887018,0.472299278750892
0.33,174,188,30634,677,0.204465334900118,0.00609953929011745,0.204465334900118,0.480662983425414,0.286892003297609,0.44528074665061,0.474319181668511
0.34,171,178,30644,680,0.200940070505288,0.00577509571085588,0.200940070505288,0.489971346704871,0.285,0.451748251748252,0.483091382059243
0.35,168,171,30651,683,0.197414806110458,0.00554798520537279,0.197414806110458,0.495575221238938,0.282352941176471,0.455139442231076,0.488273718741907
0.36,168,161,30658,686,0.19672131147541,0.00522405009896492,0.19672131147541,0.51063829787234,0.284023668639053,0.466819221967963,0.502695976773123
0.37,167,153,30666,687,0.195550351288056,0.00496446996982381,0.195550351288056,0.521875,0.284497444633731,0.475225979243388,0.513392585377732
0.38,166,141,30678,688,0.194379391100703,0.00457509977611214,0.194379391100703,0.54071661237785,0.285960378983635,0.489420742282345,0.531343094377892
0.39,163,133,30687,690,0.191090269636577,0.00431537962362102,0.191090269636577,0.550675675675676,0.28372497824195,0.495795312220433,0.540603553016123
0.4,163,125,30694,691,0.190866510538642,0.00405593951782991,0.190866510538642,0.565972222222222,0.285464098073555,0.507323324789454,0.555169622985095
0.41,161,123,30696,693,0.188524590163934,0.00399104448554463,0.188524590163934,0.566901408450704,0.282952548330404,0.507039644312708,0.555855609489301
0.42,160,120,30699,694,0.187353629976581,0.00389370193711671,0.187353629976581,0.571428571428571,0.282186948853616,0.509936257967754,0.560060996742219
0.43,158,113,30706,696,0.185011709601874,0.00366656932411824,0.185011709601874,0.583025830258303,0.280888888888889,0.517533718689788,0.570866423409888
0.44,157,112,30707,697,0.18384074941452,0.0036341218079756,0.18384074941452,0.58364312267658,0.279608192341941,0.51744862349748,0.571341067954169
0.45,156,109,30710,698,0.182669789227166,0.00353677925954768,0.182669789227166,0.588679245283019,0.278820375335121,0.520612485276796,0.576003509541566
0.46,155,105,30714,699,0.181498829039813,0.00340698919497712,0.181498829039813,0.596153846153846,0.278276481149013,0.525528520143598,0.58296715573099
0.47,153,102,30716,702,0.178947368421053,0.00330975403984684,0.178947368421053,0.6,0.275675675675676,0.527051671732523,0.586340352874217
0.48,151,97,30722,703,0.176814988290398,0.00314740906583601,0.176814988290398,0.608870967741935,0.274047186932849,0.532351721277478,0.594488188976378
0.49,150,94,30725,704,0.175644028103044,0.00305006651740809,0.175644028103044,0.614754098360656,0.273224043715847,0.5359394703657,0.599904965550012
0.5,150,92,30727,704,0.175644028103044,0.00298517148512281,0.175644028103044,0.619834710743802,0.273722627737226,0.539568345323741,0.604693861259679
0.51,148,86,30732,707,0.173099415204678,0.00279057693555714,0.173099415204678,0.632478632478632,0.271808999081726,0.54707545118504,0.616285301999588
0.52,146,81,30737,709,0.170760233918129,0.00262833409046661,0.170760233918129,0.643171806167401,0.269870609981516,0.553153554713617,0.626024198683931
0.53,144,81,30737,711,0.168421052631579,0.00262833409046661,0.168421052631579,0.64,0.266666666666667,0.549494949494949,0.622736030828516
0.54,144,75,30743,711,0.168421052631579,0.00243364267635797,0.168421052631579,0.657534246575342,0.268156424581006,0.561596696490021,0.639156229400132
0.55,143,70,30748,712,0.167251461988304,0.00227139983126744,0.167251461988304,0.671361502347418,0.267790262172285,0.570255688482289,0.651907018731663
0.56,141,67,30751,714,0.164912280701754,0.00217405412421312,0.164912280701754,0.677884615384615,0.265286923800564,0.573033707865168,0.657631032094205
0.57,141,67,30751,714,0.164912280701754,0.00217405412421312,0.164912280701754,0.677884615384615,0.265286923800564,0.573033707865168,0.657631032094205
0.58,140,62,30756,715,0.16374269005848,0.00201181127912259,0.16374269005848,0.693069306930693,0.264900662251656,0.58233423048691,0.671574447874614
0.59,136,58,30760,719,0.15906432748538,0.00188201700305017,0.15906432748538,0.701030927835051,0.259294566253575,0.583985855013892,0.678153542335226
0.6,135,56,30761,721,0.157710280373832,0.00181717882986663,0.157710280373832,0.706806282722513,0.257879656160458,0.586656441717791,0.68325315694528
0.61,132,52,30764,725,0.154025670945158,0.00168743509865005,0.154025670945158,0.717391304347826,0.253602305475504,0.590370955011839,0.692319675961988
0.62,130,49,30767,727,0.15169194865811,0.00159008307372793,0.15169194865811,0.726256983240223,0.250965250965251,0.593926363880677,0.700005331342965
0.63,129,47,30769,728,0.150525087514586,0.00152518172377985,0.150525087514586,0.732954545454545,0.249757986447241,0.597059624285325,0.70591103646313
0.64,127,46,30770,730,0.148191365227538,0.00149273104880582,0.148191365227538,0.734104046242775,0.246601941747573,0.595586206896552,0.706449303299003
0.65,125,44,30772,732,0.14585764294049,0.00142782969885774,0.14585764294049,0.739644970414201,0.243664717348928,0.59674248806515,0.710987216309061
0.66,120,41,30774,738,0.13986013986014,0.00133052085023527,0.13986013986014,0.745341614906832,0.235525024533857,0.594059405940594,0.714706922986201
0.67,119,38,30777,739,0.138694638694639,0.00123316566607172,0.138694638694639,0.75796178343949,0.23448275862069,0.600296735905045,0.725872689938398
0.68,117,35,30780,741,0.136363636363636,0.00113581048190816,0.136363636363636,0.769736842105263,0.231683168316832,0.604559270516717,0.735894881056172
0.69,115,33,30782,743,0.134032634032634,0.00107090702579912,0.134032634032634,0.777027027027027,0.228628230616302,0.606013639181649,0.741793332481798
0.7,115,29,30786,743,0.134032634032634,0.000941100113581048,0.134032634032634,0.798611111111111,0.229540918163673,0.618279569892473,0.761240005243151
0.71,112,28,30787,746,0.130536130536131,0.000908648385526529,0.130536130536131,0.8,0.224448897795591,0.614590058102001,0.761340691883161
0.72,111,27,30788,747,0.129370629370629,0.00087619665747201,0.129370629370629,0.804347826086957,0.22289156626506,0.61545988258317,0.764838313548915
0.73,109,26,30790,748,0.127187864644107,0.000843717549325026,0.127187864644107,0.807407407407407,0.219758064516129,0.614186277759364,0.76680364978756
0.74,109,25,30791,748,0.127187864644107,0.000811266874350987,0.127187864644107,0.813432835820896,0.219979818365288,0.617460846384538,0.772182085992846
0.75,108,25,30791,749,0.126021003500583,0.000811266874350987,0.126021003500583,0.81203007518797,0.218181818181818,0.615075376884422,0.77050222504768
0.76,108,22,30794,749,0.126021003500583,0.000713914849428868,0.126021003500583,0.830769230769231,0.218844984802432,0.625127681307457,0.787183373024464
0.77,107,18,30797,751,0.124708624708625,0.00058413110498134,0.124708624708625,0.856,0.217700915564598,0.636459062281316,0.809028297649349
0.78,105,18,30797,753,0.122377622377622,0.00058413110498134,0.122377622377622,0.853658536585366,0.214067278287462,0.631634819532909,0.805973552211582
0.79,105,17,30798,753,0.122377622377622,0.000551679376926821,0.122377622377622,0.860655737704918,0.214285714285714,0.635231316725979,0.81214581099709
0.8,100,16,30799,758,0.116550116550117,0.000519227648872302,0.116550116550117,0.862068965517241,0.205338809034908,0.626381724392041,0.81072403275004
0.81,99,15,30800,759,0.115384615384615,0.000486775920817784,0.115384615384615,0.868421052631579,0.203703703703704,0.62751677852349,0.815712187958884
0.82,95,14,30801,763,0.110722610722611,0.000454324192763265,0.110722610722611,0.871559633027523,0.196483971044467,0.620676402767102,0.816040142881442
0.83,91,15,30801,766,0.106184364060677,0.000486760124610592,0.106184364060677,0.858490566037736,0.188992731048806,0.605953779866823,0.802216985249193
0.84,89,14,30802,768,0.103850641773629,0.000454309449636552,0.103850641773629,0.864077669902913,0.185416666666667,0.603992015968064,0.805682531146365
0.85,89,14,30802,768,0.103850641773629,0.000454309449636552,0.103850641773629,0.864077669902913,0.185416666666667,0.603992015968064,0.805682531146365
0.86,84,14,30802,773,0.0980163360560093,0.000454309449636552,0.0980163360560093,0.857142857142857,0.175916230366492,0.588865979381443,0.796096462419067
0.87,82,14,30803,774,0.0957943925233645,0.000454294707466658,0.0957943925233645,0.854166666666667,0.172268907563025,0.582775919732441,0.792081101759755
0.88,80,13,30804,776,0.0934579439252336,0.000421845085504754,0.0934579439252336,0.860215053763441,0.168598524762908,0.580204778156997,0.795588814493895
0.89,79,10,30807,777,0.0922897196261682,0.000324496219619041,0.0922897196261682,0.887640449438202,0.167195767195767,0.589035087719298,0.817855678556786
0.9,75,10,30807,781,0.0876168224299065,0.000324496219619041,0.0876168224299065,0.882352941176471,0.159404888416578,0.575361010830325,0.809640872167593
0.91,72,10,30807,784,0.0841121495327103,0.000324496219619041,0.0841121495327103,0.878048780487805,0.153518123667377,0.564575645756458,0.803003533568905
0.92,68,9,30808,788,0.0794392523364486,0.000292046597657137,0.0794392523364486,0.883116883116883,0.145766345123258,0.553639846743295,0.802711547452081
0.93,66,7,30809,791,0.0770128354725788,0.000227154724818276,0.0770128354725788,0.904109589041096,0.141935483870968,0.554074074074074,0.81721221037146
0.94,61,6,30810,796,0.0711785297549592,0.000194704049844237,0.0711785297549592,0.91044776119403,0.132034632034632,0.537584240539139,0.815270610030435
0.95,57,6,30810,800,0.0665110851808635,0.000194704049844237,0.0665110851808635,0.904761904761905,0.123913043478261,0.519571045576407,0.804387313120022
0.96,51,6,30810,806,0.05950991831972,0.000194704049844237,0.05950991831972,0.894736842105263,0.111597374179431,0.490107405313737,0.78557267042855
0.97,40,3,30812,818,0.0466200466200466,9.73551841635567e-05,0.0466200466200466,0.930232558139535,0.0887902330743618,0.439844760672704,0.78324932144242
0.98,34,3,30812,824,0.0396270396270396,9.73551841635567e-05,0.0396270396270396,0.918918918918919,0.0759776536312849,0.398620689655172,0.753400614304519
0.99,24,2,30813,834,0.027972027972028,6.49034561090378e-05,0.027972027972028,0.923076923076923,0.0542986425339366,0.320251177394035,0.700983227299017
