"species","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
"Alauda arvensis",0.1,5,0,174,1,0.833333333333333,0,0.833333333333333,1,0.909090909090909,0.988372093023256,0.99802371541502
"Alauda arvensis",0.11,4,0,174,2,0.666666666666667,0,0.666666666666667,1,0.8,0.971428571428571,0.995073891625616
"Alauda arvensis",0.12,4,0,174,2,0.666666666666667,0,0.666666666666667,1,0.8,0.971428571428571,0.995073891625616
"Alauda arvensis",0.13,3,0,174,3,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
"Alauda arvensis",0.14,3,0,174,3,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
"Alauda arvensis",0.15,3,0,174,3,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
"Alauda arvensis",0.16,3,0,174,3,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
"Alauda arvensis",0.17,3,0,174,3,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
"Alauda arvensis",0.18,3,0,174,3,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
"Alauda arvensis",0.19,3,0,174,3,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
"Alauda arvensis",0.2,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.21,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.22,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.23,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.24,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.25,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.26,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.27,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.28,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.29,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.3,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.31,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.32,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.33,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.34,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.35,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.36,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.37,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.38,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.39,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.4,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.41,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.42,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.43,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.44,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.45,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.46,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.47,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.48,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.49,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
"Alauda arvensis",0.5,2,0,174,4,0.333333333333333,0,0.333333333333333,1,0.5,0.894736842105263,0.980582524271845
