"habitat","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
"crop",0.1,56,185,6489,125,0.30939226519337,0.0277195085406053,0.30939226519337,0.232365145228216,0.265402843601896,0.235818677235571,0.232939335282731
"crop",0.11,56,172,6502,125,0.30939226519337,0.0257716511836979,0.30939226519337,0.245614035087719,0.273838630806846,0.248628884826325,0.246116356990557
"crop",0.12,55,153,6520,127,0.302197802197802,0.0229282181927169,0.302197802197802,0.264423076923077,0.282051282051282,0.266381766381766,0.264750738728434
"crop",0.13,52,138,6535,130,0.285714285714286,0.0206803536640192,0.285714285714286,0.273684210526316,0.279569892473118,0.274363749224084,0.27379835262225
"crop",0.14,51,127,6545,132,0.278688524590164,0.0190347721822542,0.278688524590164,0.286516853932584,0.282548476454294,0.286044209831739,0.286437190680087
"crop",0.15,49,120,6551,135,0.266304347826087,0.01798830760006,0.266304347826087,0.289940828402367,0.277620396600567,0.288434903047091,0.289686256146102
"crop",0.16,48,107,6564,136,0.260869565217391,0.0160395742767201,0.260869565217391,0.309677419354839,0.283185840707965,0.306306306306306,0.309104820198929
"crop",0.17,48,96,6574,137,0.259459459459459,0.0143928035982009,0.259459459459459,0.333333333333333,0.291793313069909,0.327842507030936,0.332396297565992
"crop",0.18,48,89,6580,138,0.258064516129032,0.0133453291348028,0.258064516129032,0.35036496350365,0.297213622291022,0.343145500420521,0.349128618752701
"crop",0.19,47,82,6587,139,0.252688172043011,0.0122956965062228,0.252688172043011,0.364341085271318,0.298412698412698,0.355111111111111,0.362754088338683
"crop",0.2,43,77,6593,142,0.232432432432432,0.011544227886057,0.232432432432432,0.358333333333333,0.281967213114754,0.347268408551069,0.356421830118999
"crop",0.21,43,72,6598,142,0.232432432432432,0.0107946026986507,0.232432432432432,0.373913043478261,0.286666666666667,0.360987654320988,0.371673085151904
"crop",0.22,42,68,6601,144,0.225806451612903,0.0101964312490628,0.225806451612903,0.381818181818182,0.283783783783784,0.366906474820144,0.379224030037547
"crop",0.23,40,66,6603,146,0.21505376344086,0.00989653621232569,0.21505376344086,0.377358490566038,0.273972602739726,0.361317747077577,0.374559614314853
"crop",0.24,38,60,6608,149,0.203208556149733,0.00899820035992801,0.203208556149733,0.387755102040816,0.266666666666667,0.368091168091168,0.384299589466306
"crop",0.25,37,57,6610,151,0.196808510638298,0.00854957252137393,0.196808510638298,0.393617021276596,0.26241134751773,0.371749408983451,0.389758030871923
"crop",0.26,37,55,6612,151,0.196808510638298,0.00824958752062397,0.196808510638298,0.402173913043478,0.264285714285714,0.378915662650602,0.398061354921176
"crop",0.27,37,53,6614,151,0.196808510638298,0.00794960251987401,0.196808510638298,0.411111111111111,0.266187050359712,0.386363636363636,0.406726164562473
"crop",0.28,37,48,6618,152,0.195767195767196,0.0072007200720072,0.195767195767196,0.435294117647059,0.27007299270073,0.406068431245965,0.430084014270917
"crop",0.29,35,48,6618,154,0.185185185185185,0.0072007200720072,0.185185185185185,0.421686746987952,0.257352941176471,0.392221489782465,0.416421251030746
"crop",0.3,34,44,6622,155,0.17989417989418,0.0066006600660066,0.17989417989418,0.435897435897436,0.254681647940075,0.402226861517049,0.4298410314182
"crop",0.31,34,42,6624,155,0.17989417989418,0.0063006300630063,0.17989417989418,0.447368421052632,0.256603773584906,0.411387900355872,0.440878161509822
"crop",0.32,34,41,6625,155,0.17989417989418,0.00615061506150615,0.17989417989418,0.453333333333333,0.257575757575758,0.416126709863211,0.446612043178567
"crop",0.33,33,39,6627,156,0.174603174603175,0.00585058505850585,0.174603174603175,0.458333333333333,0.252873563218391,0.41834451901566,0.451075923670321
"crop",0.34,32,37,6629,157,0.169312169312169,0.00555055505550555,0.169312169312169,0.463768115942029,0.248062015503876,0.420726991492653,0.4559176188461
"crop",0.35,31,35,6631,158,0.164021164021164,0.00525052505250525,0.164021164021164,0.46969696969697,0.243137254901961,0.423293172690763,0.461187214611872
"crop",0.36,31,31,6634,159,0.163157894736842,0.00465116279069767,0.163157894736842,0.5,0.246031746031746,0.44585448392555,0.489984350547731
"crop",0.37,31,30,6635,159,0.163157894736842,0.00450112528132033,0.163157894736842,0.508196721311475,0.247011952191235,0.451972555746141,0.497774244833068
"crop",0.38,31,28,6637,159,0.163157894736842,0.00420105026256564,0.163157894736842,0.525423728813559,0.248995983935743,0.464726631393298,0.514121510673235
"crop",0.39,30,25,6640,160,0.157894736842105,0.00375093773443361,0.157894736842105,0.545454545454545,0.244897959183673,0.476635514018691,0.532513181019332
"crop",0.4,30,23,6642,160,0.157894736842105,0.00345086271567892,0.157894736842105,0.566037735849057,0.246913580246914,0.491329479768786,0.551912568306011
"crop",0.41,29,23,6642,161,0.152631578947368,0.00345086271567892,0.152631578947368,0.557692307692308,0.239669421487603,0.482387475538161,0.543413729128015
"crop",0.42,29,23,6642,161,0.152631578947368,0.00345086271567892,0.152631578947368,0.557692307692308,0.239669421487603,0.482387475538161,0.543413729128015
"crop",0.43,28,23,6642,162,0.147368421052632,0.00345086271567892,0.147368421052632,0.549019607843137,0.232365145228216,0.473161033797217,0.534593572778828
"crop",0.44,28,23,6642,162,0.147368421052632,0.00345086271567892,0.147368421052632,0.549019607843137,0.232365145228216,0.473161033797217,0.534593572778828
"crop",0.45,28,22,6643,162,0.147368421052632,0.00330082520630158,0.147368421052632,0.56,0.233333333333333,0.480808080808081,0.544894026974952
"crop",0.46,28,21,6644,162,0.147368421052632,0.00315078769692423,0.147368421052632,0.571428571428571,0.234309623430962,0.48870636550308,0.555599214145383
"crop",0.47,28,21,6644,162,0.147368421052632,0.00315078769692423,0.147368421052632,0.571428571428571,0.234309623430962,0.48870636550308,0.555599214145383
"crop",0.48,28,18,6647,162,0.147368421052632,0.0027006751687922,0.147368421052632,0.608695652173913,0.23728813559322,0.514038876889849,0.590396659707724
"crop",0.49,28,17,6648,162,0.147368421052632,0.00255063765941485,0.147368421052632,0.622222222222222,0.238297872340425,0.523076923076923,0.602985074626866
"crop",0.5,28,17,6648,162,0.147368421052632,0.00255063765941485,0.147368421052632,0.622222222222222,0.238297872340425,0.523076923076923,0.602985074626866
"crop",0.51,28,17,6648,162,0.147368421052632,0.00255063765941485,0.147368421052632,0.622222222222222,0.238297872340425,0.523076923076923,0.602985074626866
