"recording_id","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
1,0.1,2,2,172,0,1,0.0114942528735632,1,0.5,0.666666666666667,0.515151515151515,0.502487562189055
1,0.11,2,2,172,0,1,0.0114942528735632,1,0.5,0.666666666666667,0.515151515151515,0.502487562189055
1,0.12,2,2,172,0,1,0.0114942528735632,1,0.5,0.666666666666667,0.515151515151515,0.502487562189055
1,0.13,2,1,173,0,1,0.00574712643678161,1,0.666666666666667,0.8,0.68,0.668874172185431
1,0.14,2,1,173,0,1,0.00574712643678161,1,0.666666666666667,0.8,0.68,0.668874172185431
1,0.15,1,1,173,1,0.5,0.00574712643678161,0.5,0.5,0.5,0.5,0.5
1,0.16,1,1,173,1,0.5,0.00574712643678161,0.5,0.5,0.5,0.5,0.5
1,0.17,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
1,0.18,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
1,0.19,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
1,0.2,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
1,0.21,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
1,0.22,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
1,0.23,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
1,0.24,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
1,0.25,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
1,0.26,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
1,0.27,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
1,0.28,1,0,174,1,0.5,0,0.5,1,0.666666666666667,0.944444444444444,0.990196078431373
