"species","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
"Acrocephalus arundinaceus",0.1,0,1,236,0,NA,0.00421940928270042,NA,0,NA,NA,NA
"Acrocephalus arundinaceus",0.11,0,1,236,0,NA,0.00421940928270042,NA,0,NA,NA,NA
"Acrocephalus arundinaceus",0.12,0,1,236,0,NA,0.00421940928270042,NA,0,NA,NA,NA
"Aegithalos caudatus",0.1,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.11,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.12,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.13,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.14,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.15,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.16,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.17,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.18,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.19,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.2,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.21,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.22,1,1,232,3,0.25,0.00429184549356223,0.25,0.5,0.333333333333333,0.472222222222222,0.495098039215686
"Aegithalos caudatus",0.23,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.24,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.25,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.26,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.27,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.28,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.29,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.3,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.31,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.32,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.33,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.34,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Aegithalos caudatus",0.35,1,0,233,3,0.25,0,0.25,1,0.4,0.85,0.971153846153846
"Alauda arvensis",0.1,4,3,225,5,0.444444444444444,0.0131578947368421,0.444444444444444,0.571428571428571,0.5,0.56198347107438,0.569816643159379
"Alauda arvensis",0.11,4,2,226,5,0.444444444444444,0.0087719298245614,0.444444444444444,0.666666666666667,0.533333333333333,0.647619047619048,0.663382594417077
"Alauda arvensis",0.12,4,2,226,5,0.444444444444444,0.0087719298245614,0.444444444444444,0.666666666666667,0.533333333333333,0.647619047619048,0.663382594417077
"Alauda arvensis",0.13,4,1,227,5,0.444444444444444,0.0043859649122807,0.444444444444444,0.8,0.571428571428571,0.764044943820225,0.793713163064833
"Alauda arvensis",0.14,4,1,227,5,0.444444444444444,0.0043859649122807,0.444444444444444,0.8,0.571428571428571,0.764044943820225,0.793713163064833
"Alauda arvensis",0.15,4,1,227,5,0.444444444444444,0.0043859649122807,0.444444444444444,0.8,0.571428571428571,0.764044943820225,0.793713163064833
"Alauda arvensis",0.16,4,1,227,5,0.444444444444444,0.0043859649122807,0.444444444444444,0.8,0.571428571428571,0.764044943820225,0.793713163064833
"Alauda arvensis",0.17,4,1,227,5,0.444444444444444,0.0043859649122807,0.444444444444444,0.8,0.571428571428571,0.764044943820225,0.793713163064833
"Alauda arvensis",0.18,4,1,227,5,0.444444444444444,0.0043859649122807,0.444444444444444,0.8,0.571428571428571,0.764044943820225,0.793713163064833
"Alauda arvensis",0.19,4,1,227,5,0.444444444444444,0.0043859649122807,0.444444444444444,0.8,0.571428571428571,0.764044943820225,0.793713163064833
"Alauda arvensis",0.2,4,1,227,5,0.444444444444444,0.0043859649122807,0.444444444444444,0.8,0.571428571428571,0.764044943820225,0.793713163064833
"Alauda arvensis",0.21,3,1,227,6,0.333333333333333,0.0043859649122807,0.333333333333333,0.75,0.461538461538462,0.698630136986301,0.740831295843521
"Alauda arvensis",0.22,3,1,227,6,0.333333333333333,0.0043859649122807,0.333333333333333,0.75,0.461538461538462,0.698630136986301,0.740831295843521
"Alauda arvensis",0.23,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.24,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.25,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.26,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.27,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.28,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.29,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.3,2,1,227,7,0.222222222222222,0.0043859649122807,0.222222222222222,0.666666666666667,0.333333333333333,0.596491228070175,0.653721682847896
"Alauda arvensis",0.31,1,1,227,8,0.111111111111111,0.0043859649122807,0.111111111111111,0.5,0.181818181818182,0.414634146341463,0.483253588516746
"Alauda arvensis",0.32,1,1,227,8,0.111111111111111,0.0043859649122807,0.111111111111111,0.5,0.181818181818182,0.414634146341463,0.483253588516746
"Alauda arvensis",0.33,1,1,227,8,0.111111111111111,0.0043859649122807,0.111111111111111,0.5,0.181818181818182,0.414634146341463,0.483253588516746
"Alauda arvensis",0.34,1,1,227,8,0.111111111111111,0.0043859649122807,0.111111111111111,0.5,0.181818181818182,0.414634146341463,0.483253588516746
"Alauda arvensis",0.35,1,1,227,8,0.111111111111111,0.0043859649122807,0.111111111111111,0.5,0.181818181818182,0.414634146341463,0.483253588516746
"Alauda arvensis",0.36,1,1,227,8,0.111111111111111,0.0043859649122807,0.111111111111111,0.5,0.181818181818182,0.414634146341463,0.483253588516746
"Alauda arvensis",0.37,1,1,227,8,0.111111111111111,0.0043859649122807,0.111111111111111,0.5,0.181818181818182,0.414634146341463,0.483253588516746
"Alauda arvensis",0.38,1,1,227,8,0.111111111111111,0.0043859649122807,0.111111111111111,0.5,0.181818181818182,0.414634146341463,0.483253588516746
"Alauda arvensis",0.39,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.4,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.41,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.42,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.43,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.44,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.45,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.46,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.47,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.48,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.49,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.5,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.51,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.52,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.53,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.54,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.55,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.56,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.57,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.58,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.59,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.6,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.61,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.62,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.63,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.64,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.65,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.66,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.67,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.68,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alauda arvensis",0.69,1,0,228,8,0.111111111111111,0,0.111111111111111,1,0.2,0.68,0.926605504587156
"Alcedo atthis",0.1,0,2,235,0,NA,0.00843881856540084,NA,0,NA,NA,NA
"Alcedo atthis",0.11,0,2,235,0,NA,0.00843881856540084,NA,0,NA,NA,NA
"Alcedo atthis",0.12,0,2,235,0,NA,0.00843881856540084,NA,0,NA,NA,NA
"Alcedo atthis",0.13,0,2,235,0,NA,0.00843881856540084,NA,0,NA,NA,NA
"Alcedo atthis",0.14,0,2,235,0,NA,0.00843881856540084,NA,0,NA,NA,NA
"Alcedo atthis",0.15,0,2,235,0,NA,0.00843881856540084,NA,0,NA,NA,NA
"Alcedo atthis",0.16,0,2,235,0,NA,0.00843881856540084,NA,0,NA,NA,NA
"Alcedo atthis",0.17,0,1,236,0,NA,0.00421940928270042,NA,0,NA,NA,NA
"Alcedo atthis",0.18,0,1,236,0,NA,0.00421940928270042,NA,0,NA,NA,NA
"Alcedo atthis",0.19,0,1,236,0,NA,0.00421940928270042,NA,0,NA,NA,NA
