Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	grewhi1	Greater Whitethroat	0.1070
2	Spectrogram 1	1	9.0	12.0	150	15000	commoo3	Eurasian Moorhen	0.1007
3	Spectrogram 1	1	15.0	18.0	150	15000	goldcr1	Goldcrest	0.1110
4	Spectrogram 1	1	15.0	18.0	150	15000	blackc1	Eurasian Blackcap	0.1066
5	Spectrogram 1	1	15.0	18.0	150	15000	woolar1	Wood Lark	0.1025
6	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.1196
7	Spectrogram 1	1	18.0	21.0	150	15000	garwar1	Garden Warbler	0.1067
8	Spectrogram 1	1	21.0	24.0	150	15000	skylar	Eurasian Skylark	0.1419
9	Spectrogram 1	1	21.0	24.0	150	15000	eurrob1	European Robin	0.1265
10	Spectrogram 1	1	24.0	27.0	150	15000	relpar1	Red-legged Partridge	0.1754
11	Spectrogram 1	1	24.0	27.0	150	15000	grewhi1	Greater Whitethroat	0.1356
12	Spectrogram 1	1	30.0	33.0	150	15000	grewhi1	Greater Whitethroat	0.2259
13	Spectrogram 1	1	36.0	39.0	150	15000	carcro1	Carrion Crow	0.1864
14	Spectrogram 1	1	36.0	39.0	150	15000	litegr	Little Egret	0.1442
15	Spectrogram 1	1	36.0	39.0	150	15000	eurgri1	Eurasian Griffon	0.1312
16	Spectrogram 1	1	36.0	39.0	150	15000	graher1	Gray Heron	0.1141
17	Spectrogram 1	1	36.0	39.0	150	15000	grecor	Great Cormorant	0.1072
18	Spectrogram 1	1	36.0	39.0	150	15000	grewhi1	Greater Whitethroat	0.1041
19	Spectrogram 1	1	42.0	45.0	150	15000	grewhi1	Greater Whitethroat	0.1126
20	Spectrogram 1	1	42.0	45.0	150	15000	norwhe	Northern Wheatear	0.1090
21	Spectrogram 1	1	42.0	45.0	150	15000	eurrob1	European Robin	0.1004
22	Spectrogram 1	1	45.0	48.0	150	15000	eurcoo	Eurasian Coot	0.1088
23	Spectrogram 1	1	48.0	51.0	150	15000	reebun	Reed Bunting	0.1060
24	Spectrogram 1	1	51.0	54.0	150	15000	litgre1	Little Grebe	0.1481
25	Spectrogram 1	1	51.0	54.0	150	15000	commoo3	Eurasian Moorhen	0.1138
26	Spectrogram 1	1	54.0	57.0	150	15000	eubeat1	European Bee-eater	0.1583
27	Spectrogram 1	1	57.0	60.0	150	15000	litegr	Little Egret	0.1836
28	Spectrogram 1	1	57.0	60.0	150	15000	graher1	Gray Heron	0.1392
29	Spectrogram 1	1	57.0	60.0	150	15000	lirplo	Little Ringed Plover	0.1239
30	Spectrogram 1	1	57.0	60.0	150	15000	watrai1	Water Rail	0.1110
31	Spectrogram 1	1	57.0	60.0	150	15000	grecor	Great Cormorant	0.1001
