Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	1.0	4.0	150	15000	carcro1	Carrion Crow	0.1059
2	Spectrogram 1	1	7.0	10.0	150	15000	comcha	Common Chaffinch	0.1046
3	Spectrogram 1	1	9.0	12.0	150	15000	carcro1	Carrion Crow	0.2334
4	Spectrogram 1	1	15.0	18.0	150	15000	carcro1	Carrion Crow	0.1435
5	Spectrogram 1	1	16.0	19.0	150	15000	carcro1	Carrion Crow	0.2314
6	Spectrogram 1	1	17.0	20.0	150	15000	carcro1	Carrion Crow	0.2093
7	Spectrogram 1	1	18.0	21.0	150	15000	carcro1	Carrion Crow	0.2098
8	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.1113
9	Spectrogram 1	1	19.0	22.0	150	15000	comcha	Common Chaffinch	0.2282
10	Spectrogram 1	1	19.0	22.0	150	15000	trepip	Tree Pipit	0.1409
11	Spectrogram 1	1	19.0	22.0	150	15000	yellow2	Yellowhammer	0.1293
12	Spectrogram 1	1	20.0	23.0	150	15000	comcha	Common Chaffinch	0.1645
13	Spectrogram 1	1	20.0	23.0	150	15000	trepip	Tree Pipit	0.1250
14	Spectrogram 1	1	21.0	24.0	150	15000	comcha	Common Chaffinch	0.2337
15	Spectrogram 1	1	23.0	26.0	150	15000	bkhgul	Black-headed Gull	0.1108
16	Spectrogram 1	1	27.0	30.0	150	15000	carcro1	Carrion Crow	0.1131
17	Spectrogram 1	1	30.0	33.0	150	15000	eurgre1	European Greenfinch	0.3438
18	Spectrogram 1	1	35.0	38.0	150	15000	carcro1	Carrion Crow	0.1362
19	Spectrogram 1	1	37.0	40.0	150	15000	carcro1	Carrion Crow	0.1993
20	Spectrogram 1	1	51.0	54.0	150	15000	carcro1	Carrion Crow	0.1050
21	Spectrogram 1	1	52.0	55.0	150	15000	comcha	Common Chaffinch	0.1469
22	Spectrogram 1	1	53.0	56.0	150	15000	comcha	Common Chaffinch	0.1030
23	Spectrogram 1	1	54.0	57.0	150	15000	comcha	Common Chaffinch	0.1721
