Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	3.0	6.0	150	15000	comchi1	Common Chiffchaff	0.7267
2	Spectrogram 1	1	4.0	7.0	150	15000	comchi1	Common Chiffchaff	0.9528
3	Spectrogram 1	1	5.0	8.0	150	15000	comchi1	Common Chiffchaff	0.7011
4	Spectrogram 1	1	6.0	9.0	150	15000	comchi1	Common Chiffchaff	0.5351
5	Spectrogram 1	1	18.0	21.0	150	15000	comchi1	Common Chiffchaff	0.1311
6	Spectrogram 1	1	19.0	22.0	150	15000	comchi1	Common Chiffchaff	0.3989
7	Spectrogram 1	1	20.0	23.0	150	15000	comchi1	Common Chiffchaff	0.5739
8	Spectrogram 1	1	21.0	24.0	150	15000	comchi1	Common Chiffchaff	0.3758
9	Spectrogram 1	1	22.0	25.0	150	15000	comchi1	Common Chiffchaff	0.5064
10	Spectrogram 1	1	23.0	26.0	150	15000	comchi1	Common Chiffchaff	0.1785
11	Spectrogram 1	1	32.0	35.0	150	15000	comchi1	Common Chiffchaff	0.3717
12	Spectrogram 1	1	33.0	36.0	150	15000	comchi1	Common Chiffchaff	0.3047
13	Spectrogram 1	1	35.0	38.0	150	15000	comchi1	Common Chiffchaff	0.3490
14	Spectrogram 1	1	37.0	40.0	150	15000	comchi1	Common Chiffchaff	0.4071
15	Spectrogram 1	1	41.0	44.0	150	15000	lirplo	Little Ringed Plover	0.2087
16	Spectrogram 1	1	49.0	52.0	150	15000	comchi1	Common Chiffchaff	0.5339
17	Spectrogram 1	1	50.0	53.0	150	15000	comchi1	Common Chiffchaff	0.7802
18	Spectrogram 1	1	51.0	54.0	150	15000	comchi1	Common Chiffchaff	0.8394
19	Spectrogram 1	1	52.0	55.0	150	15000	comchi1	Common Chiffchaff	0.5248
20	Spectrogram 1	1	53.0	56.0	150	15000	comchi1	Common Chiffchaff	0.2599
