Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	eutspa	Eurasian Tree Sparrow	0.2225
2	Spectrogram 1	1	0	3.0	150	15000	sposta1	Spotless Starling	0.1130
3	Spectrogram 1	1	0	3.0	150	15000	houspa	House Sparrow	0.1094
4	Spectrogram 1	1	0	3.0	150	15000	grewhi1	Greater Whitethroat	0.1077
5	Spectrogram 1	1	0	3.0	150	15000	spaspa1	Spanish Sparrow	0.1073
6	Spectrogram 1	1	3.0	6.0	150	15000	eutspa	Eurasian Tree Sparrow	0.4521
7	Spectrogram 1	1	3.0	6.0	150	15000	houspa	House Sparrow	0.2658
8	Spectrogram 1	1	3.0	6.0	150	15000	eursta	European Starling	0.1872
9	Spectrogram 1	1	3.0	6.0	150	15000	eucdov	Eurasian Collared-Dove	0.1195
10	Spectrogram 1	1	3.0	6.0	150	15000	cohmar1	Common House-Martin	0.1013
11	Spectrogram 1	1	6.0	9.0	150	15000	blackc1	Eurasian Blackcap	0.3496
12	Spectrogram 1	1	6.0	9.0	150	15000	houspa	House Sparrow	0.1901
13	Spectrogram 1	1	6.0	9.0	150	15000	eurlin1	Eurasian Linnet	0.1848
14	Spectrogram 1	1	6.0	9.0	150	15000	eutspa	Eurasian Tree Sparrow	0.1826
15	Spectrogram 1	1	6.0	9.0	150	15000	yellow2	Yellowhammer	0.1001
16	Spectrogram 1	1	9.0	12.0	150	15000	eutspa	Eurasian Tree Sparrow	0.3816
17	Spectrogram 1	1	9.0	12.0	150	15000	blackc1	Eurasian Blackcap	0.2466
18	Spectrogram 1	1	9.0	12.0	150	15000	eurlin1	Eurasian Linnet	0.1688
19	Spectrogram 1	1	9.0	12.0	150	15000	yellow2	Yellowhammer	0.1613
20	Spectrogram 1	1	9.0	12.0	150	15000	cohmar1	Common House-Martin	0.1381
21	Spectrogram 1	1	9.0	12.0	150	15000	relpar1	Red-legged Partridge	0.1114
22	Spectrogram 1	1	9.0	12.0	150	15000	redkit1	Red Kite	0.1093
23	Spectrogram 1	1	9.0	12.0	150	15000	houspa	House Sparrow	0.1089
24	Spectrogram 1	1	12.0	15.0	150	15000	houspa	House Sparrow	0.2290
25	Spectrogram 1	1	12.0	15.0	150	15000	eutspa	Eurasian Tree Sparrow	0.2057
26	Spectrogram 1	1	12.0	15.0	150	15000	eursta	European Starling	0.1366
27	Spectrogram 1	1	12.0	15.0	150	15000	sposta1	Spotless Starling	0.1135
28	Spectrogram 1	1	15.0	18.0	150	15000	eutspa	Eurasian Tree Sparrow	0.2580
29	Spectrogram 1	1	15.0	18.0	150	15000	blackc1	Eurasian Blackcap	0.2137
30	Spectrogram 1	1	15.0	18.0	150	15000	yellow2	Yellowhammer	0.1710
31	Spectrogram 1	1	15.0	18.0	150	15000	eurlin1	Eurasian Linnet	0.1469
32	Spectrogram 1	1	15.0	18.0	150	15000	relpar1	Red-legged Partridge	0.1128
33	Spectrogram 1	1	15.0	18.0	150	15000	cohmar1	Common House-Martin	0.1075
34	Spectrogram 1	1	15.0	18.0	150	15000	rinphe	Ring-necked Pheasant	0.1007
35	Spectrogram 1	1	18.0	21.0	150	15000	eutspa	Eurasian Tree Sparrow	0.4129
36	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.1706
37	Spectrogram 1	1	18.0	21.0	150	15000	houspa	House Sparrow	0.1327
38	Spectrogram 1	1	18.0	21.0	150	15000	whisto1	White Stork	0.1017
39	Spectrogram 1	1	18.0	21.0	150	15000	yellow2	Yellowhammer	0.1003
40	Spectrogram 1	1	21.0	24.0	150	15000	eutspa	Eurasian Tree Sparrow	0.3177
41	Spectrogram 1	1	21.0	24.0	150	15000	eurlin1	Eurasian Linnet	0.1727
42	Spectrogram 1	1	21.0	24.0	150	15000	houspa	House Sparrow	0.1251
43	Spectrogram 1	1	21.0	24.0	150	15000	sposta1	Spotless Starling	0.1211
44	Spectrogram 1	1	24.0	27.0	150	15000	blackc1	Eurasian Blackcap	0.4706
45	Spectrogram 1	1	24.0	27.0	150	15000	garwar1	Garden Warbler	0.1814
46	Spectrogram 1	1	24.0	27.0	150	15000	yellow2	Yellowhammer	0.1743
47	Spectrogram 1	1	24.0	27.0	150	15000	relpar1	Red-legged Partridge	0.1469
48	Spectrogram 1	1	24.0	27.0	150	15000	grewhi1	Greater Whitethroat	0.1079
49	Spectrogram 1	1	24.0	27.0	150	15000	eugori2	Eurasian Golden Oriole	0.1034
50	Spectrogram 1	1	27.0	30.0	150	15000	blackc1	Eurasian Blackcap	0.4299
