Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	10.0	13.0	150	15000	comswi	Common Swift	0.3823
2	Spectrogram 1	1	10.0	13.0	150	15000	blackc1	Eurasian Blackcap	0.2204
3	Spectrogram 1	1	12.0	15.0	150	15000	blackc1	Eurasian Blackcap	0.1290
4	Spectrogram 1	1	16.0	19.0	150	15000	webwar1	Western Bonelli's Warbler	0.1117
5	Spectrogram 1	1	18.0	21.0	150	15000	webwar1	Western Bonelli's Warbler	0.1789
6	Spectrogram 1	1	22.0	25.0	150	15000	blackc1	Eurasian Blackcap	0.1635
7	Spectrogram 1	1	32.0	35.0	150	15000	comswi	Common Swift	0.2648
8	Spectrogram 1	1	32.0	35.0	150	15000	blackc1	Eurasian Blackcap	0.1667
9	Spectrogram 1	1	34.0	37.0	150	15000	comswi	Common Swift	0.2423
10	Spectrogram 1	1	36.0	39.0	150	15000	webwar1	Western Bonelli's Warbler	0.1233
11	Spectrogram 1	1	36.0	39.0	150	15000	cirbun1	Cirl Bunting	0.1211
12	Spectrogram 1	1	36.0	39.0	150	15000	firecr1	Common Firecrest	0.1125
13	Spectrogram 1	1	38.0	41.0	150	15000	webwar1	Western Bonelli's Warbler	0.1365
14	Spectrogram 1	1	46.0	49.0	150	15000	cirbun1	Cirl Bunting	0.1181
15	Spectrogram 1	1	48.0	51.0	150	15000	blackc1	Eurasian Blackcap	0.2273
16	Spectrogram 1	1	48.0	51.0	150	15000	webwar1	Western Bonelli's Warbler	0.1398
17	Spectrogram 1	1	50.0	53.0	150	15000	webwar1	Western Bonelli's Warbler	0.1472
18	Spectrogram 1	1	56.0	59.0	150	15000	webwar1	Western Bonelli's Warbler	0.1977
