Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	3.0	6.0	150	15000	blackc1	Eurasian Blackcap	0.1596
2	Spectrogram 1	1	3.0	6.0	150	15000	comswi	Common Swift	0.1014
3	Spectrogram 1	1	6.0	9.0	150	15000	comswi	Common Swift	0.1677
4	Spectrogram 1	1	6.0	9.0	150	15000	dunnoc1	Dunnock	0.1285
5	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.1098
6	Spectrogram 1	1	9.0	12.0	150	15000	callar1	Calandra Lark	0.2213
7	Spectrogram 1	1	9.0	12.0	150	15000	comswi	Common Swift	0.1592
8	Spectrogram 1	1	9.0	12.0	150	15000	blackc1	Eurasian Blackcap	0.1441
9	Spectrogram 1	1	9.0	12.0	150	15000	whinch1	Whinchat	0.1324
10	Spectrogram 1	1	9.0	12.0	150	15000	trepip	Tree Pipit	0.1069
11	Spectrogram 1	1	9.0	12.0	150	15000	thelar1	Thekla's Lark	0.1063
12	Spectrogram 1	1	9.0	12.0	150	15000	webwar1	Western Bonelli's Warbler	0.1047
13	Spectrogram 1	1	12.0	15.0	150	15000	blackc1	Eurasian Blackcap	0.2779
14	Spectrogram 1	1	12.0	15.0	150	15000	trepip	Tree Pipit	0.2272
15	Spectrogram 1	1	12.0	15.0	150	15000	webwar1	Western Bonelli's Warbler	0.1570
16	Spectrogram 1	1	12.0	15.0	150	15000	comswi	Common Swift	0.1411
17	Spectrogram 1	1	12.0	15.0	150	15000	watpip1	Water Pipit	0.1340
18	Spectrogram 1	1	12.0	15.0	150	15000	cirbun1	Cirl Bunting	0.1018
19	Spectrogram 1	1	15.0	18.0	150	15000	webwar1	Western Bonelli's Warbler	0.1197
20	Spectrogram 1	1	18.0	21.0	150	15000	webwar1	Western Bonelli's Warbler	0.3182
21	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.2101
22	Spectrogram 1	1	18.0	21.0	150	15000	shttre1	Short-toed Treecreeper	0.1692
23	Spectrogram 1	1	18.0	21.0	150	15000	comswi	Common Swift	0.1394
24	Spectrogram 1	1	18.0	21.0	150	15000	cirbun1	Cirl Bunting	0.1113
25	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.1110
26	Spectrogram 1	1	18.0	21.0	150	15000	comred2	Common Redstart	0.1092
27	Spectrogram 1	1	21.0	24.0	150	15000	webwar1	Western Bonelli's Warbler	0.2579
28	Spectrogram 1	1	21.0	24.0	150	15000	cirbun1	Cirl Bunting	0.1493
29	Spectrogram 1	1	21.0	24.0	150	15000	garwar1	Garden Warbler	0.1458
30	Spectrogram 1	1	21.0	24.0	150	15000	melwar1	Melodious Warbler	0.1356
31	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.1323
32	Spectrogram 1	1	21.0	24.0	150	15000	blackc1	Eurasian Blackcap	0.1307
33	Spectrogram 1	1	21.0	24.0	150	15000	comswi	Common Swift	0.1303
34	Spectrogram 1	1	21.0	24.0	150	15000	eugori2	Eurasian Golden Oriole	0.1291
35	Spectrogram 1	1	21.0	24.0	150	15000	grewhi1	Greater Whitethroat	0.1285
36	Spectrogram 1	1	21.0	24.0	150	15000	thelar1	Thekla's Lark	0.1227
37	Spectrogram 1	1	21.0	24.0	150	15000	comqua1	Common Quail	0.1035
38	Spectrogram 1	1	24.0	27.0	150	15000	webwar1	Western Bonelli's Warbler	0.1598
39	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1562
40	Spectrogram 1	1	24.0	27.0	150	15000	blackc1	Eurasian Blackcap	0.1544
41	Spectrogram 1	1	24.0	27.0	150	15000	thelar1	Thekla's Lark	0.1494
42	Spectrogram 1	1	24.0	27.0	150	15000	comswi	Common Swift	0.1398
43	Spectrogram 1	1	24.0	27.0	150	15000	cirbun1	Cirl Bunting	0.1148
44	Spectrogram 1	1	27.0	30.0	150	15000	whinch1	Whinchat	0.1771
45	Spectrogram 1	1	27.0	30.0	150	15000	hawfin	Hawfinch	0.1746
46	Spectrogram 1	1	27.0	30.0	150	15000	corbun1	Corn Bunting	0.1673
47	Spectrogram 1	1	27.0	30.0	150	15000	reebun	Reed Bunting	0.1670
48	Spectrogram 1	1	27.0	30.0	150	15000	stonec4	European Stonechat	0.1665
49	Spectrogram 1	1	27.0	30.0	150	15000	tawpip1	Tawny Pipit	0.1648
50	Spectrogram 1	1	27.0	30.0	150	15000	comswi	Common Swift	0.1632
51	Spectrogram 1	1	27.0	30.0	150	15000	thelar1	Thekla's Lark	0.1413
52	Spectrogram 1	1	27.0	30.0	150	15000	cirbun1	Cirl Bunting	0.1375
