Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	18.0	21.0	150	15000	goldcr1	Goldcrest	0.1151
2	Spectrogram 1	1	22.0	25.0	150	15000	tawowl1	Tawny Owl	0.1245
3	Spectrogram 1	1	26.0	29.0	150	15000	tawowl1	Tawny Owl	0.1020
4	Spectrogram 1	1	28.0	31.0	150	15000	goldcr1	Goldcrest	0.1160
5	Spectrogram 1	1	29.0	32.0	150	15000	goldcr1	Goldcrest	0.1066
6	Spectrogram 1	1	31.0	34.0	150	15000	tawowl1	Tawny Owl	0.1064
7	Spectrogram 1	1	31.0	34.0	150	15000	grnsan	Green Sandpiper	0.1016
8	Spectrogram 1	1	32.0	35.0	150	15000	grnsan	Green Sandpiper	0.1099
9	Spectrogram 1	1	33.0	36.0	150	15000	grnsan	Green Sandpiper	0.1274
10	Spectrogram 1	1	33.0	36.0	150	15000	tawowl1	Tawny Owl	0.1105
11	Spectrogram 1	1	33.0	36.0	150	15000	graher1	Gray Heron	0.1103
12	Spectrogram 1	1	35.0	38.0	150	15000	cirbun1	Cirl Bunting	0.1096
13	Spectrogram 1	1	36.0	39.0	150	15000	grnsan	Green Sandpiper	0.1075
14	Spectrogram 1	1	47.0	50.0	150	15000	tawowl1	Tawny Owl	0.1023
15	Spectrogram 1	1	49.0	52.0	150	15000	tawowl1	Tawny Owl	0.1014
16	Spectrogram 1	1	51.0	54.0	150	15000	goldcr1	Goldcrest	0.1038
17	Spectrogram 1	1	54.0	57.0	150	15000	goldcr1	Goldcrest	0.1151
18	Spectrogram 1	1	54.0	57.0	150	15000	trepip	Tree Pipit	0.1071
19	Spectrogram 1	1	59.0	62.0	150	15000	goldcr1	Goldcrest	0.1210
