Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	skylar	Eurasian Skylark	0.5821
2	Spectrogram 1	1	3.0	6.0	150	15000	skylar	Eurasian Skylark	0.5029
3	Spectrogram 1	1	6.0	9.0	150	15000	skylar	Eurasian Skylark	0.3660
4	Spectrogram 1	1	9.0	12.0	150	15000	skylar	Eurasian Skylark	0.3836
5	Spectrogram 1	1	12.0	15.0	150	15000	skylar	Eurasian Skylark	0.4377
6	Spectrogram 1	1	15.0	18.0	150	15000	skylar	Eurasian Skylark	0.1315
7	Spectrogram 1	1	18.0	21.0	150	15000	skylar	Eurasian Skylark	0.7080
8	Spectrogram 1	1	21.0	24.0	150	15000	skylar	Eurasian Skylark	0.7493
9	Spectrogram 1	1	24.0	27.0	150	15000	skylar	Eurasian Skylark	0.5982
10	Spectrogram 1	1	24.0	27.0	150	15000	callar1	Calandra Lark	0.1134
11	Spectrogram 1	1	27.0	30.0	150	15000	skylar	Eurasian Skylark	0.7189
12	Spectrogram 1	1	27.0	30.0	150	15000	callar1	Calandra Lark	0.2423
13	Spectrogram 1	1	30.0	33.0	150	15000	skylar	Eurasian Skylark	0.6050
14	Spectrogram 1	1	33.0	36.0	150	15000	skylar	Eurasian Skylark	0.6092
15	Spectrogram 1	1	36.0	39.0	150	15000	skylar	Eurasian Skylark	0.4079
16	Spectrogram 1	1	36.0	39.0	150	15000	whinch1	Whinchat	0.1029
17	Spectrogram 1	1	45.0	48.0	150	15000	skylar	Eurasian Skylark	0.4596
18	Spectrogram 1	1	48.0	51.0	150	15000	skylar	Eurasian Skylark	0.2786
19	Spectrogram 1	1	51.0	54.0	150	15000	skylar	Eurasian Skylark	0.1693
20	Spectrogram 1	1	54.0	57.0	150	15000	skylar	Eurasian Skylark	0.2325
21	Spectrogram 1	1	57.0	60.0	150	15000	skylar	Eurasian Skylark	0.1832
