Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	skylar	Eurasian Skylark	0.5413
2	Spectrogram 1	1	0	3.0	150	15000	callar1	Calandra Lark	0.2251
3	Spectrogram 1	1	2.0	5.0	150	15000	skylar	Eurasian Skylark	0.6368
4	Spectrogram 1	1	2.0	5.0	150	15000	comqua1	Common Quail	0.1815
5	Spectrogram 1	1	2.0	5.0	150	15000	whinch1	Whinchat	0.1491
6	Spectrogram 1	1	2.0	5.0	150	15000	monhar1	Montagu's Harrier	0.1456
7	Spectrogram 1	1	2.0	5.0	150	15000	eurcur	Eurasian Curlew	0.1091
8	Spectrogram 1	1	2.0	5.0	150	15000	tawpip1	Tawny Pipit	0.1054
9	Spectrogram 1	1	2.0	5.0	150	15000	eaywag1	Western Yellow Wagtail	0.1038
10	Spectrogram 1	1	4.0	7.0	150	15000	skylar	Eurasian Skylark	0.3122
11	Spectrogram 1	1	4.0	7.0	150	15000	comqua1	Common Quail	0.1463
12	Spectrogram 1	1	4.0	7.0	150	15000	yellow2	Yellowhammer	0.1456
13	Spectrogram 1	1	4.0	7.0	150	15000	trepip	Tree Pipit	0.1378
14	Spectrogram 1	1	4.0	7.0	150	15000	corbun1	Corn Bunting	0.1344
15	Spectrogram 1	1	4.0	7.0	150	15000	callar1	Calandra Lark	0.1216
16	Spectrogram 1	1	4.0	7.0	150	15000	whinch1	Whinchat	0.1200
17	Spectrogram 1	1	4.0	7.0	150	15000	eaywag1	Western Yellow Wagtail	0.1123
18	Spectrogram 1	1	4.0	7.0	150	15000	norwhe	Northern Wheatear	0.1004
19	Spectrogram 1	1	6.0	9.0	150	15000	skylar	Eurasian Skylark	0.4317
20	Spectrogram 1	1	6.0	9.0	150	15000	callar1	Calandra Lark	0.2469
21	Spectrogram 1	1	6.0	9.0	150	15000	comqua1	Common Quail	0.1026
22	Spectrogram 1	1	8.0	11.0	150	15000	skylar	Eurasian Skylark	0.4658
23	Spectrogram 1	1	8.0	11.0	150	15000	callar1	Calandra Lark	0.1594
24	Spectrogram 1	1	8.0	11.0	150	15000	whinch1	Whinchat	0.1580
25	Spectrogram 1	1	8.0	11.0	150	15000	eaywag1	Western Yellow Wagtail	0.1576
26	Spectrogram 1	1	8.0	11.0	150	15000	comqua1	Common Quail	0.1371
27	Spectrogram 1	1	8.0	11.0	150	15000	yellow2	Yellowhammer	0.1281
28	Spectrogram 1	1	8.0	11.0	150	15000	eurhob	Eurasian Hobby	0.1259
29	Spectrogram 1	1	8.0	11.0	150	15000	corbun1	Corn Bunting	0.1179
30	Spectrogram 1	1	10.0	13.0	150	15000	skylar	Eurasian Skylark	0.4897
31	Spectrogram 1	1	10.0	13.0	150	15000	callar1	Calandra Lark	0.1500
32	Spectrogram 1	1	10.0	13.0	150	15000	corbun1	Corn Bunting	0.1254
33	Spectrogram 1	1	10.0	13.0	150	15000	comqua1	Common Quail	0.1168
34	Spectrogram 1	1	10.0	13.0	150	15000	whinch1	Whinchat	0.1167
35	Spectrogram 1	1	10.0	13.0	150	15000	eaywag1	Western Yellow Wagtail	0.1040
36	Spectrogram 1	1	12.0	15.0	150	15000	skylar	Eurasian Skylark	0.4687
37	Spectrogram 1	1	12.0	15.0	150	15000	callar1	Calandra Lark	0.1729
38	Spectrogram 1	1	12.0	15.0	150	15000	whinch1	Whinchat	0.1319
39	Spectrogram 1	1	12.0	15.0	150	15000	eaywag1	Western Yellow Wagtail	0.1235
40	Spectrogram 1	1	12.0	15.0	150	15000	comqua1	Common Quail	0.1126
41	Spectrogram 1	1	12.0	15.0	150	15000	monhar1	Montagu's Harrier	0.1054
42	Spectrogram 1	1	12.0	15.0	150	15000	corbun1	Corn Bunting	0.1040
43	Spectrogram 1	1	14.0	17.0	150	15000	thelar1	Thekla's Lark	0.2639
44	Spectrogram 1	1	14.0	17.0	150	15000	skylar	Eurasian Skylark	0.2181
45	Spectrogram 1	1	14.0	17.0	150	15000	callar1	Calandra Lark	0.1859
46	Spectrogram 1	1	14.0	17.0	150	15000	lirplo	Little Ringed Plover	0.1387
47	Spectrogram 1	1	14.0	17.0	150	15000	crelar2	Crested Lark	0.1207
