Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	cirbun1	Cirl Bunting	0.2121
2	Spectrogram 1	1	6.0	9.0	150	15000	cirbun1	Cirl Bunting	0.1283
3	Spectrogram 1	1	12.0	15.0	150	15000	cirbun1	Cirl Bunting	0.1136
4	Spectrogram 1	1	18.0	21.0	150	15000	blared1	Black Redstart	0.1055
5	Spectrogram 1	1	21.0	24.0	150	15000	cirbun1	Cirl Bunting	0.1207
6	Spectrogram 1	1	21.0	24.0	150	15000	eutkne1	Eurasian Thick-knee	0.1090
7	Spectrogram 1	1	24.0	27.0	150	15000	wooshr1	Woodchat Shrike	0.1192
8	Spectrogram 1	1	24.0	27.0	150	15000	cirbun1	Cirl Bunting	0.1126
9	Spectrogram 1	1	27.0	30.0	150	15000	cirbun1	Cirl Bunting	0.1165
10	Spectrogram 1	1	30.0	33.0	150	15000	wooshr1	Woodchat Shrike	0.1067
11	Spectrogram 1	1	42.0	45.0	150	15000	cirbun1	Cirl Bunting	0.1083
