Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	6.0	9.0	150	15000	thelar1	Thekla's Lark	0.1193
2	Spectrogram 1	1	15.0	18.0	150	15000	watpip1	Water Pipit	0.4275
3	Spectrogram 1	1	18.0	21.0	150	15000	watpip1	Water Pipit	0.8302
4	Spectrogram 1	1	24.0	27.0	150	15000	whinch1	Whinchat	0.1504
5	Spectrogram 1	1	27.0	30.0	150	15000	woolar1	Wood Lark	0.2215
6	Spectrogram 1	1	33.0	36.0	150	15000	thelar1	Thekla's Lark	0.1825
7	Spectrogram 1	1	48.0	51.0	150	15000	watpip1	Water Pipit	0.1641
8	Spectrogram 1	1	51.0	54.0	150	15000	watpip1	Water Pipit	0.4170
9	Spectrogram 1	1	57.0	60.0	150	15000	dunnoc1	Dunnock	0.1764
10	Spectrogram 1	1	57.0	60.0	150	15000	stonec4	European Stonechat	0.1203
