Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	woolar1	Wood Lark	0.2428
2	Spectrogram 1	1	0	3.0	150	15000	whinch1	Whinchat	0.1637
3	Spectrogram 1	1	0	3.0	150	15000	yellow2	Yellowhammer	0.1365
4	Spectrogram 1	1	0	3.0	150	15000	thelar1	Thekla's Lark	0.1262
5	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.1219
6	Spectrogram 1	1	0	3.0	150	15000	comqua1	Common Quail	0.1181
7	Spectrogram 1	1	0	3.0	150	15000	lirplo	Little Ringed Plover	0.1076
8	Spectrogram 1	1	4.0	7.0	150	15000	thelar1	Thekla's Lark	0.1505
9	Spectrogram 1	1	4.0	7.0	150	15000	blackc1	Eurasian Blackcap	0.1253
10	Spectrogram 1	1	4.0	7.0	150	15000	trepip	Tree Pipit	0.1058
11	Spectrogram 1	1	6.0	9.0	150	15000	thelar1	Thekla's Lark	0.2691
12	Spectrogram 1	1	6.0	9.0	150	15000	grewhi1	Greater Whitethroat	0.1275
13	Spectrogram 1	1	6.0	9.0	150	15000	crelar2	Crested Lark	0.1056
14	Spectrogram 1	1	8.0	11.0	150	15000	thelar1	Thekla's Lark	0.2458
15	Spectrogram 1	1	8.0	11.0	150	15000	eutkne1	Eurasian Thick-knee	0.2292
16	Spectrogram 1	1	8.0	11.0	150	15000	eurbul	Eurasian Bullfinch	0.1233
17	Spectrogram 1	1	8.0	11.0	150	15000	woolar1	Wood Lark	0.1217
18	Spectrogram 1	1	10.0	13.0	150	15000	eurbul	Eurasian Bullfinch	0.1129
19	Spectrogram 1	1	12.0	15.0	150	15000	watpip1	Water Pipit	0.2003
20	Spectrogram 1	1	14.0	17.0	150	15000	watpip1	Water Pipit	0.2433
21	Spectrogram 1	1	14.0	17.0	150	15000	woolar1	Wood Lark	0.1661
22	Spectrogram 1	1	16.0	19.0	150	15000	watpip1	Water Pipit	0.5436
23	Spectrogram 1	1	18.0	21.0	150	15000	watpip1	Water Pipit	0.6886
24	Spectrogram 1	1	20.0	23.0	150	15000	watpip1	Water Pipit	0.1266
25	Spectrogram 1	1	22.0	25.0	150	15000	thelar1	Thekla's Lark	0.2951
26	Spectrogram 1	1	22.0	25.0	150	15000	blackc1	Eurasian Blackcap	0.1836
27	Spectrogram 1	1	22.0	25.0	150	15000	woolar1	Wood Lark	0.1319
28	Spectrogram 1	1	22.0	25.0	150	15000	trepip	Tree Pipit	0.1073
29	Spectrogram 1	1	24.0	27.0	150	15000	whinch1	Whinchat	0.2961
30	Spectrogram 1	1	24.0	27.0	150	15000	thelar1	Thekla's Lark	0.2115
31	Spectrogram 1	1	24.0	27.0	150	15000	blackc1	Eurasian Blackcap	0.1661
32	Spectrogram 1	1	24.0	27.0	150	15000	woolar1	Wood Lark	0.1483
33	Spectrogram 1	1	24.0	27.0	150	15000	comqua1	Common Quail	0.1482
34	Spectrogram 1	1	24.0	27.0	150	15000	sarwar1	Sardinian Warbler	0.1101
35	Spectrogram 1	1	24.0	27.0	150	15000	grewhi1	Greater Whitethroat	0.1065
36	Spectrogram 1	1	24.0	27.0	150	15000	corbun1	Corn Bunting	0.1050
37	Spectrogram 1	1	26.0	29.0	150	15000	blackc1	Eurasian Blackcap	0.2277
38	Spectrogram 1	1	26.0	29.0	150	15000	whinch1	Whinchat	0.1801
39	Spectrogram 1	1	26.0	29.0	150	15000	thelar1	Thekla's Lark	0.1760
40	Spectrogram 1	1	26.0	29.0	150	15000	comswi	Common Swift	0.1404
41	Spectrogram 1	1	26.0	29.0	150	15000	grewhi1	Greater Whitethroat	0.1356
42	Spectrogram 1	1	26.0	29.0	150	15000	stonec4	European Stonechat	0.1206
43	Spectrogram 1	1	26.0	29.0	150	15000	woolar1	Wood Lark	0.1195
44	Spectrogram 1	1	28.0	31.0	150	15000	trepip	Tree Pipit	0.2437
45	Spectrogram 1	1	28.0	31.0	150	15000	woolar1	Wood Lark	0.1982
46	Spectrogram 1	1	28.0	31.0	150	15000	winwre4	Eurasian Wren	0.1410
47	Spectrogram 1	1	28.0	31.0	150	15000	comcuc	Common Cuckoo	0.1313
48	Spectrogram 1	1	28.0	31.0	150	15000	sonthr1	Song Thrush	0.1200
49	Spectrogram 1	1	28.0	31.0	150	15000	wlwwar	Willow Warbler	0.1187
50	Spectrogram 1	1	28.0	31.0	150	15000	thelar1	Thekla's Lark	0.1137
51	Spectrogram 1	1	28.0	31.0	150	15000	norlap	Northern Lapwing	0.1072
52	Spectrogram 1	1	28.0	31.0	150	15000	stonec4	European Stonechat	0.1028
53	Spectrogram 1	1	28.0	31.0	150	15000	yellow2	Yellowhammer	0.1025
54	Spectrogram 1	1	32.0	35.0	150	15000	thelar1	Thekla's Lark	0.2146
55	Spectrogram 1	1	32.0	35.0	150	15000	woolar1	Wood Lark	0.1607
56	Spectrogram 1	1	34.0	37.0	150	15000	thelar1	Thekla's Lark	0.2481
57	Spectrogram 1	1	34.0	37.0	150	15000	woolar1	Wood Lark	0.1995
58	Spectrogram 1	1	34.0	37.0	150	15000	blackc1	Eurasian Blackcap	0.1590
59	Spectrogram 1	1	34.0	37.0	150	15000	whinch1	Whinchat	0.1488
60	Spectrogram 1	1	34.0	37.0	150	15000	sarwar1	Sardinian Warbler	0.1275
61	Spectrogram 1	1	34.0	37.0	150	15000	comswi	Common Swift	0.1213
62	Spectrogram 1	1	34.0	37.0	150	15000	stonec4	European Stonechat	0.1137
63	Spectrogram 1	1	34.0	37.0	150	15000	comqua1	Common Quail	0.1071
64	Spectrogram 1	1	36.0	39.0	150	15000	thelar1	Thekla's Lark	0.2167
65	Spectrogram 1	1	36.0	39.0	150	15000	wlwwar	Willow Warbler	0.2003
66	Spectrogram 1	1	40.0	43.0	150	15000	whinch1	Whinchat	0.1062
67	Spectrogram 1	1	42.0	45.0	150	15000	thelar1	Thekla's Lark	0.1621
68	Spectrogram 1	1	42.0	45.0	150	15000	whinch1	Whinchat	0.1333
69	Spectrogram 1	1	42.0	45.0	150	15000	woolar1	Wood Lark	0.1220
70	Spectrogram 1	1	42.0	45.0	150	15000	burthr	Blue Rock-Thrush	0.1200
71	Spectrogram 1	1	42.0	45.0	150	15000	comswi	Common Swift	0.1168
72	Spectrogram 1	1	42.0	45.0	150	15000	blackc1	Eurasian Blackcap	0.1158
73	Spectrogram 1	1	42.0	45.0	150	15000	trepip	Tree Pipit	0.1151
74	Spectrogram 1	1	44.0	47.0	150	15000	crelar2	Crested Lark	0.1269
75	Spectrogram 1	1	46.0	49.0	150	15000	watpip1	Water Pipit	0.2747
76	Spectrogram 1	1	48.0	51.0	150	15000	watpip1	Water Pipit	0.3070
77	Spectrogram 1	1	50.0	53.0	150	15000	watpip1	Water Pipit	0.4031
78	Spectrogram 1	1	52.0	55.0	150	15000	watpip1	Water Pipit	0.4341
79	Spectrogram 1	1	52.0	55.0	150	15000	trepip	Tree Pipit	0.1055
80	Spectrogram 1	1	54.0	57.0	150	15000	watpip1	Water Pipit	0.1996
81	Spectrogram 1	1	54.0	57.0	150	15000	trepip	Tree Pipit	0.1315
82	Spectrogram 1	1	56.0	59.0	150	15000	crelar2	Crested Lark	0.1065
83	Spectrogram 1	1	56.0	59.0	150	15000	burthr	Blue Rock-Thrush	0.1008
84	Spectrogram 1	1	56.0	59.0	150	15000	eaywag1	Western Yellow Wagtail	0.1007
85	Spectrogram 1	1	58.0	61.0	150	15000	corbun1	Corn Bunting	0.1987
86	Spectrogram 1	1	58.0	61.0	150	15000	skylar	Eurasian Skylark	0.1816
87	Spectrogram 1	1	58.0	61.0	150	15000	comqua1	Common Quail	0.1670
88	Spectrogram 1	1	58.0	61.0	150	15000	stonec4	European Stonechat	0.1580
89	Spectrogram 1	1	58.0	61.0	150	15000	callar1	Calandra Lark	0.1471
