Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	2.0	5.0	150	15000	tawowl1	Tawny Owl	0.1648
2	Spectrogram 1	1	4.0	7.0	150	15000	tawowl1	Tawny Owl	0.1567
3	Spectrogram 1	1	4.0	7.0	150	15000	commoo3	Eurasian Moorhen	0.1028
4	Spectrogram 1	1	4.0	7.0	150	15000	eurcoo	Eurasian Coot	0.1006
5	Spectrogram 1	1	4.0	7.0	150	15000	brnowl	Barn Owl	0.1001
6	Spectrogram 1	1	6.0	9.0	150	15000	tawowl1	Tawny Owl	0.2223
7	Spectrogram 1	1	6.0	9.0	150	15000	brnowl	Barn Owl	0.1323
8	Spectrogram 1	1	6.0	9.0	150	15000	mallar3	Mallard	0.1165
9	Spectrogram 1	1	6.0	9.0	150	15000	eurcoo	Eurasian Coot	0.1154
10	Spectrogram 1	1	6.0	9.0	150	15000	eurcur	Eurasian Curlew	0.1153
11	Spectrogram 1	1	6.0	9.0	150	15000	commoo3	Eurasian Moorhen	0.1022
12	Spectrogram 1	1	8.0	11.0	150	15000	tawowl1	Tawny Owl	0.2272
13	Spectrogram 1	1	10.0	13.0	150	15000	tawowl1	Tawny Owl	0.1108
14	Spectrogram 1	1	12.0	15.0	150	15000	tawowl1	Tawny Owl	0.1513
15	Spectrogram 1	1	16.0	19.0	150	15000	tawowl1	Tawny Owl	0.1106
16	Spectrogram 1	1	54.0	57.0	150	15000	tawowl1	Tawny Owl	0.1173
17	Spectrogram 1	1	56.0	59.0	150	15000	tawowl1	Tawny Owl	0.1286
