Turdus merula_Eurasian Blackbird
Apus apus_Common Swift
Columba palumbus_Common Wood-Pigeon
Passer domesticus_House Sparrow
Hirundo rustica_Barn Swallow
Fringilla coelebs_Common Chaffinch
Carduelis carduelis_European Goldfinch
Delichon urbicum_Common House-Martin
Corvus corone_Carrion Crow
Pica pica_Eurasian Magpie
Streptopelia decaocto_Eurasian Collared-Dove
Sylvia atricapilla_Eurasian Blackcap
Parus major_Great Tit
Phoenicurus ochruros_Black Redstart
Serinus serinus_European Serin
Gyps fulvus_Eurasian Griffon
Milvus migrans_Black Kite
Motacilla alba_White Wagtail
Garrulus glandarius_Eurasian Jay
Erithacus rubecula_European Robin
Cyanistes caeruleus_Eurasian Blue Tit
Columba livia_Rock Pigeon
Falco tinnunculus_Eurasian Kestrel
Chloris chloris_European Greenfinch
Buteo buteo_Common Buzzard
Emberiza cirlus_Cirl Bunting
Oriolus oriolus_Eurasian Golden Oriole
Periparus ater_Coal Tit
Linaria cannabina_Eurasian Linnet
Merops apiaster_European Bee-eater
Troglodytes troglodytes_Eurasian Wren
Ptyonoprogne rupestris_Eurasian Crag-Martin
Larus michahellis_Yellow-legged Gull
Anas platyrhynchos_Mallard
Phylloscopus bonelli_Western Bonelli's Warbler
Dendrocopos major_Great Spotted Woodpecker
Ardea cinerea_Gray Heron
Certhia brachydactyla_Short-toed Treecreeper
Sturnus vulgaris_European Starling
Saxicola rubicola_European Stonechat
Streptopelia turtur_European Turtle-Dove
Upupa epops_Eurasian Hoopoe
Corvus corax_Common Raven
Aegithalos caudatus_Long-tailed Tit
Hippolais polyglotta_Melodious Warbler
Lophophanes cristatus_Crested Tit
Sitta europaea_Eurasian Nuthatch
Luscinia megarhynchos_Common Nightingale
Galerida cristata_Crested Lark
Picus viridis_Eurasian Green Woodpecker
Turdus viscivorus_Mistle Thrush
Fulica atra_Eurasian Coot
Regulus ignicapilla_Common Firecrest
Curruca melanocephala_Sardinian Warbler
Chroicocephalus ridibundus_Black-headed Gull
Egretta garzetta_Little Egret
Circaetus gallicus_Short-toed Snake-Eagle
Gallinula chloropus_Eurasian Moorhen
Hieraaetus pennatus_Booted Eagle
Pyrrhocorax pyrrhocorax_Red-billed Chough
Phylloscopus collybita_Common Chiffchaff
Lanius collurio_Red-backed Shrike
Turdus philomelos_Song Thrush
Lullula arborea_Wood Lark
Cettia cetti_Cetti's Warbler
Cisticola juncidis_Zitting Cisticola
Phalacrocorax carbo_Great Cormorant
Emberiza calandra_Corn Bunting
Alauda arvensis_Eurasian Skylark
Petronia petronia_Rock Sparrow
Oenanthe oenanthe_Northern Wheatear
Lanius senator_Woodchat Shrike
Carduelis citrinella_Citril Finch
Cuculus canorus_Common Cuckoo
Motacilla cinerea_Gray Wagtail
Milvus milvus_Red Kite
Bubulcus ibis_Cattle Egret
Picus sharpei_Iberian Green Woodpecker
Muscicapa striata_Spotted Flycatcher
Himantopus himantopus_Black-winged Stilt
Ciconia ciconia_White Stork
Circus aeruginosus_Eurasian Marsh-Harrier
Acrocephalus scirpaceus_Eurasian Reed Warbler
Pernis apivorus_European Honey-buzzard
Coturnix coturnix_Common Quail
Sturnus unicolor_Spotless Starling
Alectoris rufa_Red-legged Partridge
Corvus monedula_Eurasian Jackdaw
Phoenicurus phoenicurus_Common Redstart
Curruca communis_Greater Whitethroat
Curruca iberiae_Western Subalpine Warbler
Emberiza cia_Rock Bunting
Passer montanus_Eurasian Tree Sparrow
Motacilla flava_Western Yellow Wagtail
Prunella modularis_Dunnock
Sterna hirundo_Common Tern
Tachybaptus ruficollis_Little Grebe
Podiceps cristatus_Great Crested Grebe
Ardea purpurea_Purple Heron
Charadrius dubius_Little Ringed Plover
Anthus trivialis_Tree Pipit
Alcedo atthis_Common Kingfisher
Actitis hypoleucos_Common Sandpiper
Emberiza citrinella_Yellowhammer
Curruca undata_Dartford Warbler
Apus melba_Alpine Swift
Tringa ochropus_Green Sandpiper
Anthus campestris_Tawny Pipit
Recurvirostra avosetta_Pied Avocet
Falco subbuteo_Eurasian Hobby
Cinclus cinclus_White-throated Dipper
Riparia riparia_Bank Swallow
Sylvia borin_Garden Warbler
Acrocephalus arundinaceus_Great Reed Warbler
Aquila chrysaetos_Golden Eagle
Tadorna tadorna_Common Shelduck
Vanellus vanellus_Northern Lapwing
Circus pygargus_Montagu's Harrier
Anthus spinoletta_Water Pipit
Netta rufina_Red-crested Pochard
Aythya ferina_Common Pochard
Galerida theklae_Thekla's Lark
Pyrrhula pyrrhula_Eurasian Bullfinch
