"habitat","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
"wood",0.46,35,1,5747,121,0.224358974358974,0.000173973556019485,0.224358974358974,0.972222222222222,0.364583333333333,0.812841530054645,0.941160809371672
"wood",0.47,35,1,5747,121,0.224358974358974,0.000173973556019485,0.224358974358974,0.972222222222222,0.364583333333333,0.812841530054645,0.941160809371672
"wood",0.48,35,1,5747,121,0.224358974358974,0.000173973556019485,0.224358974358974,0.972222222222222,0.364583333333333,0.812841530054645,0.941160809371672
"wood",0.49,33,1,5747,123,0.211538461538462,0.000173973556019485,0.211538461538462,0.970588235294118,0.347368421052632,0.801428571428571,0.937289088863892
"wood",0.5,32,1,5747,124,0.205128205128205,0.000173973556019485,0.205128205128205,0.96969696969697,0.338624338624339,0.795321637426901,0.935185185185185
"wood",0.51,31,1,5747,125,0.198717948717949,0.000173973556019485,0.198717948717949,0.96875,0.329787234042553,0.788922155688623,0.932955899880811
"wood",0.52,30,1,5747,126,0.192307692307692,0.000173973556019485,0.192307692307692,0.967741935483871,0.320855614973262,0.782208588957055,0.930589680589681
"wood",0.53,30,1,5747,126,0.192307692307692,0.000173973556019485,0.192307692307692,0.967741935483871,0.320855614973262,0.782208588957055,0.930589680589681
"wood",0.54,30,1,5747,126,0.192307692307692,0.000173973556019485,0.192307692307692,0.967741935483871,0.320855614973262,0.782208588957055,0.930589680589681
"wood",0.55,30,1,5747,126,0.192307692307692,0.000173973556019485,0.192307692307692,0.967741935483871,0.320855614973262,0.782208588957055,0.930589680589681
"wood",0.56,29,0,5748,127,0.185897435897436,0,0.185897435897436,1,0.313513513513514,0.795161290322581,0.958442408376963
"wood",0.57,29,0,5748,127,0.185897435897436,0,0.185897435897436,1,0.313513513513514,0.795161290322581,0.958442408376963
"wood",0.58,28,0,5748,128,0.179487179487179,0,0.179487179487179,1,0.304347826086957,0.788079470198675,0.956698240866035
"wood",0.59,27,0,5748,129,0.173076923076923,0,0.173076923076923,1,0.295081967213115,0.780612244897959,0.954831932773109
"wood",0.6,25,0,5748,131,0.16025641025641,0,0.16025641025641,1,0.276243093922652,0.764388489208633,0.950677710843373
"wood",0.61,25,0,5748,131,0.16025641025641,0,0.16025641025641,1,0.276243093922652,0.764388489208633,0.950677710843373
"wood",0.62,24,0,5748,132,0.153846153846154,0,0.153846153846154,1,0.266666666666667,0.755555555555556,0.948356807511737
"wood",0.63,24,0,5748,132,0.153846153846154,0,0.153846153846154,1,0.266666666666667,0.755555555555556,0.948356807511737
"wood",0.64,23,0,5748,133,0.147435897435897,0,0.147435897435897,1,0.256983240223464,0.74618320610687,0.945846905537459
"wood",0.65,23,0,5748,133,0.147435897435897,0,0.147435897435897,1,0.256983240223464,0.74618320610687,0.945846905537459
"wood",0.66,22,0,5748,134,0.141025641025641,0,0.141025641025641,1,0.247191011235955,0.736220472440945,0.943123938879457
"wood",0.67,17,0,5748,139,0.108974358974359,0,0.108974358974359,1,0.196531791907514,0.675233644859813,0.92510775862069
"wood",0.68,17,0,5748,139,0.108974358974359,0,0.108974358974359,1,0.196531791907514,0.675233644859813,0.92510775862069
"wood",0.69,17,0,5748,139,0.108974358974359,0,0.108974358974359,1,0.196531791907514,0.675233644859813,0.92510775862069
"wood",0.7,17,0,5748,139,0.108974358974359,0,0.108974358974359,1,0.196531791907514,0.675233644859813,0.92510775862069
"wood",0.71,15,0,5748,141,0.0961538461538462,0,0.0961538461538462,1,0.175438596491228,0.643939393939394,0.914855072463768
"wood",0.72,14,0,5748,142,0.0897435897435897,0,0.0897435897435897,1,0.164705882352941,0.626315789473684,0.908740359897172
"wood",0.73,12,0,5748,144,0.0769230769230769,0,0.0769230769230769,1,0.142857142857143,0.586206896551724,0.893805309734513
"wood",0.74,11,0,5748,145,0.0705128205128205,0,0.0705128205128205,1,0.131736526946108,0.563253012048193,0.884554140127388
"wood",0.75,10,0,5748,146,0.0641025641025641,0,0.0641025641025641,1,0.120481927710843,0.537974683544304,0.873702422145329
"wood",0.76,9,0,5748,147,0.0576923076923077,0,0.0576923076923077,1,0.109090909090909,0.51,0.860795454545455
"wood",0.77,8,0,5748,148,0.0512820512820513,0,0.0512820512820513,1,0.0975609756097561,0.47887323943662,0.845188284518828
"wood",0.78,6,0,5748,150,0.0384615384615385,0,0.0384615384615385,1,0.0740740740740741,0.404761904761905,0.801587301587302
"wood",0.79,5,0,5748,151,0.032051282051282,0,0.032051282051282,1,0.062111801242236,0.360169491525424,0.769817073170732
"wood",0.8,4,0,5748,152,0.0256410256410256,0,0.0256410256410256,1,0.05,0.309090909090909,0.726618705035971
"wood",0.81,4,0,5748,152,0.0256410256410256,0,0.0256410256410256,1,0.05,0.309090909090909,0.726618705035971
"wood",0.82,4,0,5748,152,0.0256410256410256,0,0.0256410256410256,1,0.05,0.309090909090909,0.726618705035971
"wood",0.83,4,0,5748,152,0.0256410256410256,0,0.0256410256410256,1,0.05,0.309090909090909,0.726618705035971
"wood",0.84,3,0,5748,153,0.0192307692307692,0,0.0192307692307692,1,0.0377358490566038,0.25,0.664473684210526
"wood",0.85,3,0,5748,153,0.0192307692307692,0,0.0192307692307692,1,0.0377358490566038,0.25,0.664473684210526
"wood",0.86,3,0,5748,153,0.0192307692307692,0,0.0192307692307692,1,0.0377358490566038,0.25,0.664473684210526
"wood",0.87,2,0,5748,154,0.0128205128205128,0,0.0128205128205128,1,0.0253164556962025,0.180851063829787,0.567415730337079
"wood",0.88,1,0,5748,155,0.00641025641025641,0,0.00641025641025641,1,0.0127388535031847,0.0988372093023256,0.39453125
"wood",0.89,1,0,5748,155,0.00641025641025641,0,0.00641025641025641,1,0.0127388535031847,0.0988372093023256,0.39453125
"wood",0.9,1,0,5748,155,0.00641025641025641,0,0.00641025641025641,1,0.0127388535031847,0.0988372093023256,0.39453125
"wood",0.91,1,0,5748,155,0.00641025641025641,0,0.00641025641025641,1,0.0127388535031847,0.0988372093023256,0.39453125
"wood",0.92,1,0,5748,155,0.00641025641025641,0,0.00641025641025641,1,0.0127388535031847,0.0988372093023256,0.39453125
"wood",0.93,1,0,5748,155,0.00641025641025641,0,0.00641025641025641,1,0.0127388535031847,0.0988372093023256,0.39453125
"wood",0.94,1,0,5748,155,0.00641025641025641,0,0.00641025641025641,1,0.0127388535031847,0.0988372093023256,0.39453125
