"confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
0.33,248,81,38622,823,0.23155929038282,0.0020928610185257,0.23155929038282,0.753799392097264,0.354285714285714,0.6655090765588,0.737334785552383
0.34,239,75,38628,832,0.223155929038282,0.00193783427641268,0.223155929038282,0.761146496815287,0.345126353790614,0.666611977030353,0.743401804687259
0.35,231,60,38642,841,0.215485074626866,0.00155030747764973,0.215485074626866,0.793814432989691,0.338958180484226,0.685579608938548,0.773266604799152
0.36,224,56,38646,848,0.208955223880597,0.00144695364580642,0.208955223880597,0.8,0.331360946745562,0.685878962536023,0.778205833791965
0.37,219,49,38653,853,0.204291044776119,0.00126608444008062,0.204291044776119,0.817164179104478,0.326865671641791,0.694589552238806,0.793592135476464
0.38,215,46,38656,857,0.200559701492537,0.00118856906619813,0.200559701492537,0.823754789272031,0.32258064516129,0.696455792682927,0.799168261445606
0.39,209,43,38659,863,0.194962686567164,0.00111105369231564,0.194962686567164,0.829365079365079,0.31570996978852,0.696120689655172,0.803478989037759
0.4,204,34,38668,868,0.190298507462687,0.000878507570668183,0.190298507462687,0.857142857142857,0.311450381679389,0.710655737704918,0.82840141524606
0.41,198,30,38672,874,0.184701492537313,0.000775153738824867,0.184701492537313,0.868421052631579,0.304615384615385,0.713135593220339,0.837717828418231
0.42,191,30,38672,881,0.178171641791045,0.000775153738824867,0.178171641791045,0.864253393665158,0.295436968290797,0.704644097222222,0.832513378215087
0.43,185,28,38674,887,0.172574626865672,0.000723476822903209,0.172574626865672,0.868544600938967,0.287937743190661,0.702008928571429,0.835195780439836
0.44,184,26,38676,888,0.171641791044776,0.000671799906981551,0.171641791044776,0.876190476190476,0.287051482059282,0.705776173285199,0.841971728887278
0.45,179,23,38679,893,0.166977611940299,0.000594284533099065,0.166977611940299,0.886138613861386,0.281004709576138,0.707016728624535,0.849896577660775
0.46,175,21,38681,897,0.163246268656716,0.000542607617177407,0.163246268656716,0.892857142857143,0.27602523659306,0.706986692015209,0.855021284829721
0.47,171,20,38682,901,0.159514925373134,0.000516769159216578,0.159514925373134,0.895287958115183,0.270783847980998,0.70421511627907,0.856186793575253
