Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	4.0	7.0	150	15000	cirbun1	Cirl Bunting	0.1635
2	Spectrogram 1	1	4.0	7.0	150	15000	reebun	Reed Bunting	0.1500
3	Spectrogram 1	1	4.0	7.0	150	15000	yellow2	Yellowhammer	0.1334
4	Spectrogram 1	1	4.0	7.0	150	15000	garwar1	Garden Warbler	0.1293
5	Spectrogram 1	1	4.0	7.0	150	15000	whinch1	Whinchat	0.1277
6	Spectrogram 1	1	4.0	7.0	150	15000	webwar1	Western Bonelli's Warbler	0.1030
7	Spectrogram 1	1	4.0	7.0	150	15000	grrwar1	Great Reed Warbler	0.1011
8	Spectrogram 1	1	4.0	7.0	150	15000	melwar1	Melodious Warbler	0.1005
9	Spectrogram 1	1	6.0	9.0	150	15000	cirbun1	Cirl Bunting	0.1283
10	Spectrogram 1	1	6.0	9.0	150	15000	thelar1	Thekla's Lark	0.1215
11	Spectrogram 1	1	6.0	9.0	150	15000	webwar1	Western Bonelli's Warbler	0.1070
12	Spectrogram 1	1	12.0	15.0	150	15000	blackc1	Eurasian Blackcap	0.2182
13	Spectrogram 1	1	12.0	15.0	150	15000	cirbun1	Cirl Bunting	0.1525
14	Spectrogram 1	1	12.0	15.0	150	15000	webwar1	Western Bonelli's Warbler	0.1478
15	Spectrogram 1	1	12.0	15.0	150	15000	thelar1	Thekla's Lark	0.1335
16	Spectrogram 1	1	12.0	15.0	150	15000	reebun	Reed Bunting	0.1229
17	Spectrogram 1	1	12.0	15.0	150	15000	ibechi2	Iberian Chiffchaff	0.1112
18	Spectrogram 1	1	12.0	15.0	150	15000	sarwar1	Sardinian Warbler	0.1098
19	Spectrogram 1	1	12.0	15.0	150	15000	yellow2	Yellowhammer	0.1031
20	Spectrogram 1	1	22.0	25.0	150	15000	eurbul	Eurasian Bullfinch	0.1050
21	Spectrogram 1	1	32.0	35.0	150	15000	eutkne1	Eurasian Thick-knee	0.3273
22	Spectrogram 1	1	32.0	35.0	150	15000	litgre1	Little Grebe	0.1772
23	Spectrogram 1	1	32.0	35.0	150	15000	watrai1	Water Rail	0.1079
24	Spectrogram 1	1	34.0	37.0	150	15000	eutkne1	Eurasian Thick-knee	0.2939
25	Spectrogram 1	1	34.0	37.0	150	15000	eurbul	Eurasian Bullfinch	0.1094
26	Spectrogram 1	1	42.0	45.0	150	15000	eurcrm1	Eurasian Crag-Martin	0.1088
