Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	3.0	6.0	150	15000	comnig1	Common Nightingale	0.2786
2	Spectrogram 1	1	6.0	9.0	150	15000	comnig1	Common Nightingale	0.4222
3	Spectrogram 1	1	9.0	12.0	150	15000	comnig1	Common Nightingale	0.1320
4	Spectrogram 1	1	18.0	21.0	150	15000	eurbul	Eurasian Bullfinch	0.3740
5	Spectrogram 1	1	21.0	24.0	150	15000	grswoo	Great Spotted Woodpecker	0.1086
6	Spectrogram 1	1	24.0	27.0	150	15000	comnig1	Common Nightingale	0.1474
7	Spectrogram 1	1	24.0	27.0	150	15000	cetwar1	Cetti's Warbler	0.1314
8	Spectrogram 1	1	27.0	30.0	150	15000	comnig1	Common Nightingale	0.5431
9	Spectrogram 1	1	30.0	33.0	150	15000	comnig1	Common Nightingale	0.4742
10	Spectrogram 1	1	33.0	36.0	150	15000	comnig1	Common Nightingale	0.5127
11	Spectrogram 1	1	33.0	36.0	150	15000	garwar1	Garden Warbler	0.1881
12	Spectrogram 1	1	33.0	36.0	150	15000	blackc1	Eurasian Blackcap	0.1143
13	Spectrogram 1	1	39.0	42.0	150	15000	bcnher	Black-crowned Night-Heron	0.1294
14	Spectrogram 1	1	39.0	42.0	150	15000	comqua1	Common Quail	0.1153
15	Spectrogram 1	1	39.0	42.0	150	15000	graher1	Gray Heron	0.1099
16	Spectrogram 1	1	45.0	48.0	150	15000	comqua1	Common Quail	0.1163
17	Spectrogram 1	1	54.0	57.0	150	15000	comqua1	Common Quail	0.1067
