Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	blackc1	Eurasian Blackcap	0.2730
2	Spectrogram 1	1	3.0	6.0	150	15000	misthr1	Mistle Thrush	0.7473
3	Spectrogram 1	1	6.0	9.0	150	15000	webwar1	Western Bonelli's Warbler	0.2918
4	Spectrogram 1	1	6.0	9.0	150	15000	cirbun1	Cirl Bunting	0.1454
5	Spectrogram 1	1	6.0	9.0	150	15000	blackc1	Eurasian Blackcap	0.1318
6	Spectrogram 1	1	9.0	12.0	150	15000	blackc1	Eurasian Blackcap	0.3059
7	Spectrogram 1	1	9.0	12.0	150	15000	webwar1	Western Bonelli's Warbler	0.1033
8	Spectrogram 1	1	18.0	21.0	150	15000	blackc1	Eurasian Blackcap	0.2449
9	Spectrogram 1	1	30.0	33.0	150	15000	eugori2	Eurasian Golden Oriole	0.1474
10	Spectrogram 1	1	30.0	33.0	150	15000	webwar1	Western Bonelli's Warbler	0.1036
11	Spectrogram 1	1	33.0	36.0	150	15000	blackc1	Eurasian Blackcap	0.3888
12	Spectrogram 1	1	39.0	42.0	150	15000	webwar1	Western Bonelli's Warbler	0.1490
13	Spectrogram 1	1	39.0	42.0	150	15000	blackc1	Eurasian Blackcap	0.1429
14	Spectrogram 1	1	45.0	48.0	150	15000	blackc1	Eurasian Blackcap	0.3011
15	Spectrogram 1	1	48.0	51.0	150	15000	blackc1	Eurasian Blackcap	0.1394
16	Spectrogram 1	1	48.0	51.0	150	15000	webwar1	Western Bonelli's Warbler	0.1038
17	Spectrogram 1	1	51.0	54.0	150	15000	eugori2	Eurasian Golden Oriole	0.2005
18	Spectrogram 1	1	51.0	54.0	150	15000	webwar1	Western Bonelli's Warbler	0.1078
19	Spectrogram 1	1	54.0	57.0	150	15000	blackc1	Eurasian Blackcap	0.4508
