Turdus merula_Eurasian Blackbird
Hirundo rustica_Barn Swallow
Fringilla coelebs_Common Chaffinch
Columba palumbus_Common Wood-Pigeon
Corvus corone_Carrion Crow
Sylvia atricapilla_Eurasian Blackcap
Parus major_Great Tit
Passer domesticus_House Sparrow
Pica pica_Eurasian Magpie
Apus apus_Common Swift
Carduelis carduelis_European Goldfinch
Erithacus rubecula_European Robin
Serinus serinus_European Serin
Luscinia megarhynchos_Common Nightingale
Streptopelia decaocto_Eurasian Collared-Dove
Milvus migrans_Black Kite
Cyanistes caeruleus_Eurasian Blue Tit
Cuculus canorus_Common Cuckoo
Phoenicurus ochruros_Black Redstart
Anas platyrhynchos_Mallard
Garrulus glandarius_Eurasian Jay
Delichon urbicum_Common House-Martin
Motacilla alba_White Wagtail
Chloris chloris_European Greenfinch
Troglodytes troglodytes_Eurasian Wren
Gyps fulvus_Eurasian Griffon
Falco tinnunculus_Eurasian Kestrel
Sturnus vulgaris_European Starling
Columba livia_Rock Pigeon
Buteo buteo_Common Buzzard
Emberiza cirlus_Cirl Bunting
Larus michahellis_Yellow-legged Gull
Linaria cannabina_Eurasian Linnet
Phylloscopus bonelli_Western Bonelli's Warbler
Periparus ater_Coal Tit
Merops apiaster_European Bee-eater
Ardea cinerea_Gray Heron
Certhia brachydactyla_Short-toed Treecreeper
Aegithalos caudatus_Long-tailed Tit
Saxicola rubicola_European Stonechat
Corvus corax_Common Raven
Upupa epops_Eurasian Hoopoe
Cettia cetti_Cetti's Warbler
Dendrocopos major_Great Spotted Woodpecker
Regulus ignicapilla_Common Firecrest
Oriolus oriolus_Eurasian Golden Oriole
Emberiza calandra_Corn Bunting
Hippolais polyglotta_Melodious Warbler
Picus viridis_Eurasian Green Woodpecker
Motacilla flava_Western Yellow Wagtail
Ptyonoprogne rupestris_Eurasian Crag-Martin
Sitta europaea_Eurasian Nuthatch
Phalacrocorax carbo_Great Cormorant
Egretta garzetta_Little Egret
Turdus viscivorus_Mistle Thrush
Fulica atra_Eurasian Coot
Gallinula chloropus_Eurasian Moorhen
Curruca melanocephala_Sardinian Warbler
Phylloscopus collybita_Common Chiffchaff
Lullula arborea_Wood Lark
Galerida cristata_Crested Lark
Oenanthe oenanthe_Northern Wheatear
Circus aeruginosus_Eurasian Marsh-Harrier
Turdus philomelos_Song Thrush
Pyrrhocorax pyrrhocorax_Red-billed Chough
Milvus milvus_Red Kite
Lophophanes cristatus_Crested Tit
Picus sharpei_Iberian Green Woodpecker
Curruca communis_Greater Whitethroat
Streptopelia turtur_European Turtle-Dove
Cisticola juncidis_Zitting Cisticola
Circaetus gallicus_Short-toed Snake-Eagle
Phoenicurus phoenicurus_Common Redstart
Alauda arvensis_Eurasian Skylark
Corvus monedula_Eurasian Jackdaw
Petronia petronia_Rock Sparrow
Ciconia ciconia_White Stork
Hieraaetus pennatus_Booted Eagle
Sturnus unicolor_Spotless Starling
Himantopus himantopus_Black-winged Stilt
Prunella modularis_Dunnock
Podiceps cristatus_Great Crested Grebe
Curruca iberiae_Western Subalpine Warbler
Motacilla cinerea_Gray Wagtail
Actitis hypoleucos_Common Sandpiper
Lanius senator_Woodchat Shrike
Anthus trivialis_Tree Pipit
Bubulcus ibis_Cattle Egret
Alectoris rufa_Red-legged Partridge
Carduelis citrinella_Citril Finch
Emberiza cia_Rock Bunting
Acrocephalus scirpaceus_Eurasian Reed Warbler
Tachybaptus ruficollis_Little Grebe
Chroicocephalus ridibundus_Black-headed Gull
Ardea purpurea_Purple Heron
Charadrius dubius_Little Ringed Plover
Saxicola rubetra_Whinchat
Tadorna tadorna_Common Shelduck
Muscicapa striata_Spotted Flycatcher
Pernis apivorus_European Honey-buzzard
Passer montanus_Eurasian Tree Sparrow
Ficedula hypoleuca_European Pied Flycatcher
Acrocephalus arundinaceus_Great Reed Warbler
Phylloscopus trochilus_Willow Warbler
Riparia riparia_Bank Swallow
Ardea alba_Great Egret
Lanius collurio_Red-backed Shrike
Netta rufina_Red-crested Pochard
Poecile palustris_Marsh Tit
Mareca strepera_Gadwall
Pyrrhula pyrrhula_Eurasian Bullfinch
Accipiter nisus_Eurasian Sparrowhawk
Emberiza citrinella_Yellowhammer
Curruca undata_Dartford Warbler
Tringa glareola_Wood Sandpiper
Sterna hirundo_Common Tern
Apus melba_Alpine Swift
Recurvirostra avosetta_Pied Avocet
Falco subbuteo_Eurasian Hobby
Spatula clypeata_Northern Shoveler
Plegadis falcinellus_Glossy Ibis
Phasianus colchicus_Ring-necked Pheasant
Tringa ochropus_Green Sandpiper
Circus pygargus_Montagu's Harrier
Alcedo atthis_Common Kingfisher
Aythya ferina_Common Pochard
Coturnix coturnix_Common Quail
Melanocorypha calandra_Calandra Lark
Sylvia borin_Garden Warbler
Tringa totanus_Common Redshank
Jynx torquilla_Eurasian Wryneck
Cinclus cinclus_White-throated Dipper
Aquila chrysaetos_Golden Eagle
Tringa nebularia_Common Greenshank
Coccothraustes coccothraustes_Hawfinch
Cygnus olor_Mute Swan
Pyrrhocorax graculus_Yellow-billed Chough
Vanellus vanellus_Northern Lapwing
Psittacula krameri_Rose-ringed Parakeet
Regulus regulus_Goldcrest
Anthus spinoletta_Water Pipit
Phoenicopterus roseus_Greater Flamingo
Podiceps nigricollis_Eared Grebe
Loxia curvirostra_Red Crossbill
Morus bassanus_Northern Gannet
Rallus aquaticus_Water Rail
Anthus pratensis_Meadow Pipit
Falco peregrinus_Peregrine Falcon
Emberiza schoeniclus_Reed Bunting
Calidris pugnax_Ruff
Anthus campestris_Tawny Pipit
Nycticorax nycticorax_Black-crowned Night-Heron
Anas crecca_Green-winged Teal
Falco naumanni_Lesser Kestrel
Ichthyaetus melanocephalus_Mediterranean Gull
Passer hispaniolensis_Spanish Sparrow
Burhinus oedicnemus_Eurasian Thick-knee
Galerida theklae_Thekla's Lark
Cecropis daurica_Red-rumped Swallow
Pandion haliaetus_Osprey
Limosa limosa_Black-tailed Godwit
Aegypius monachus_Cinereous Vulture
Columba oenas_Stock Dove
Gelochelidon nilotica_Gull-billed Tern
Thalasseus sandvicensis_Sandwich Tern
Spatula querquedula_Garganey
