Turdus merula_Eurasian Blackbird
Apus apus_Common Swift
Hirundo rustica_Barn Swallow
Columba palumbus_Common Wood-Pigeon
Fringilla coelebs_Common Chaffinch
Passer domesticus_House Sparrow
Sylvia atricapilla_Eurasian Blackcap
Pica pica_Eurasian Magpie
Carduelis carduelis_European Goldfinch
Streptopelia decaocto_Eurasian Collared-Dove
Serinus serinus_European Serin
Parus major_Great Tit
Delichon urbicum_Common House-Martin
Corvus corone_Carrion Crow
Milvus migrans_Black Kite
Luscinia megarhynchos_Common Nightingale
Phoenicurus ochruros_Black Redstart
Cyanistes caeruleus_Eurasian Blue Tit
Cuculus canorus_Common Cuckoo
Erithacus rubecula_European Robin
Garrulus glandarius_Eurasian Jay
Gyps fulvus_Eurasian Griffon
Columba livia_Rock Pigeon
Chloris chloris_European Greenfinch
Motacilla alba_White Wagtail
Falco tinnunculus_Eurasian Kestrel
Oriolus oriolus_Eurasian Golden Oriole
Emberiza cirlus_Cirl Bunting
Phylloscopus bonelli_Western Bonelli's Warbler
Merops apiaster_European Bee-eater
Anas platyrhynchos_Mallard
Larus michahellis_Yellow-legged Gull
Troglodytes troglodytes_Eurasian Wren
Periparus ater_Coal Tit
Buteo buteo_Common Buzzard
Sturnus vulgaris_European Starling
Linaria cannabina_Eurasian Linnet
Upupa epops_Eurasian Hoopoe
Hippolais polyglotta_Melodious Warbler
Emberiza calandra_Corn Bunting
Ardea cinerea_Gray Heron
Curruca melanocephala_Sardinian Warbler
Ptyonoprogne rupestris_Eurasian Crag-Martin
Streptopelia turtur_European Turtle-Dove
Dendrocopos major_Great Spotted Woodpecker
Corvus corax_Common Raven
Saxicola rubicola_European Stonechat
Aegithalos caudatus_Long-tailed Tit
Certhia brachydactyla_Short-toed Treecreeper
Cettia cetti_Cetti's Warbler
Regulus ignicapilla_Common Firecrest
Galerida cristata_Crested Lark
Turdus viscivorus_Mistle Thrush
Lophophanes cristatus_Crested Tit
Fulica atra_Eurasian Coot
Lullula arborea_Wood Lark
Egretta garzetta_Little Egret
Sitta europaea_Eurasian Nuthatch
Pyrrhocorax pyrrhocorax_Red-billed Chough
Gallinula chloropus_Eurasian Moorhen
Petronia petronia_Rock Sparrow
Corvus monedula_Eurasian Jackdaw
Himantopus himantopus_Black-winged Stilt
Picus viridis_Eurasian Green Woodpecker
Cisticola juncidis_Zitting Cisticola
Alauda arvensis_Eurasian Skylark
Phoenicurus phoenicurus_Common Redstart
Curruca communis_Greater Whitethroat
Turdus philomelos_Song Thrush
Phalacrocorax carbo_Great Cormorant
Oenanthe oenanthe_Northern Wheatear
Circaetus gallicus_Short-toed Snake-Eagle
Carduelis citrinella_Citril Finch
Hieraaetus pennatus_Booted Eagle
Sturnus unicolor_Spotless Starling
Circus aeruginosus_Eurasian Marsh-Harrier
Phylloscopus collybita_Common Chiffchaff
Milvus milvus_Red Kite
Motacilla flava_Western Yellow Wagtail
Lanius senator_Woodchat Shrike
Picus sharpei_Iberian Green Woodpecker
Acrocephalus arundinaceus_Great Reed Warbler
Acrocephalus scirpaceus_Eurasian Reed Warbler
Bubulcus ibis_Cattle Egret
Muscicapa striata_Spotted Flycatcher
Motacilla cinerea_Gray Wagtail
Lanius collurio_Red-backed Shrike
Chroicocephalus ridibundus_Black-headed Gull
Ciconia ciconia_White Stork
Curruca iberiae_Western Subalpine Warbler
Alectoris rufa_Red-legged Partridge
Emberiza cia_Rock Bunting
Pernis apivorus_European Honey-buzzard
Passer montanus_Eurasian Tree Sparrow
Podiceps cristatus_Great Crested Grebe
Coturnix coturnix_Common Quail
Ardea purpurea_Purple Heron
Anthus trivialis_Tree Pipit
Prunella modularis_Dunnock
Tachybaptus ruficollis_Little Grebe
Charadrius dubius_Little Ringed Plover
Falco subbuteo_Eurasian Hobby
Tadorna tadorna_Common Shelduck
Apus melba_Alpine Swift
Sterna hirundo_Common Tern
Sylvia borin_Garden Warbler
Recurvirostra avosetta_Pied Avocet
Anthus campestris_Tawny Pipit
Netta rufina_Red-crested Pochard
Emberiza citrinella_Yellowhammer
Riparia riparia_Bank Swallow
Circus pygargus_Montagu's Harrier
Aquila chrysaetos_Golden Eagle
Curruca undata_Dartford Warbler
Cinclus cinclus_White-throated Dipper
Actitis hypoleucos_Common Sandpiper
Phasianus colchicus_Ring-necked Pheasant
Phoenicopterus roseus_Greater Flamingo
Saxicola rubetra_Whinchat
Aythya ferina_Common Pochard
Burhinus oedicnemus_Eurasian Thick-knee
Melanocorypha calandra_Calandra Lark
Pyrrhula pyrrhula_Eurasian Bullfinch
