Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	11.0	14.0	150	15000	comcha	Common Chaffinch	0.1041
2	Spectrogram 1	1	20.0	23.0	150	15000	comcha	Common Chaffinch	0.5927
3	Spectrogram 1	1	21.0	24.0	150	15000	comcha	Common Chaffinch	0.6254
4	Spectrogram 1	1	22.0	25.0	150	15000	comcha	Common Chaffinch	0.5801
5	Spectrogram 1	1	23.0	26.0	150	15000	grewhi1	Greater Whitethroat	0.3645
6	Spectrogram 1	1	24.0	27.0	150	15000	norwhe	Northern Wheatear	0.2482
7	Spectrogram 1	1	25.0	28.0	150	15000	blared1	Black Redstart	0.9958
8	Spectrogram 1	1	26.0	29.0	150	15000	blared1	Black Redstart	0.9956
9	Spectrogram 1	1	27.0	30.0	150	15000	blared1	Black Redstart	0.9999
10	Spectrogram 1	1	28.0	31.0	150	15000	blared1	Black Redstart	0.9995
11	Spectrogram 1	1	29.0	32.0	150	15000	blared1	Black Redstart	0.2125
12	Spectrogram 1	1	30.0	33.0	150	15000	comcha	Common Chaffinch	0.6786
13	Spectrogram 1	1	30.0	33.0	150	15000	grewhi1	Greater Whitethroat	0.1634
14	Spectrogram 1	1	31.0	34.0	150	15000	comcha	Common Chaffinch	0.8424
15	Spectrogram 1	1	31.0	34.0	150	15000	grewhi1	Greater Whitethroat	0.3792
16	Spectrogram 1	1	32.0	35.0	150	15000	grewhi1	Greater Whitethroat	0.6407
17	Spectrogram 1	1	32.0	35.0	150	15000	comcha	Common Chaffinch	0.5519
18	Spectrogram 1	1	34.0	37.0	150	15000	norwhe	Northern Wheatear	0.1347
19	Spectrogram 1	1	35.0	38.0	150	15000	blared1	Black Redstart	0.9979
20	Spectrogram 1	1	36.0	39.0	150	15000	blared1	Black Redstart	0.9969
21	Spectrogram 1	1	37.0	40.0	150	15000	blared1	Black Redstart	0.9149
22	Spectrogram 1	1	38.0	41.0	150	15000	comcha	Common Chaffinch	0.3195
23	Spectrogram 1	1	39.0	42.0	150	15000	comcha	Common Chaffinch	0.9145
24	Spectrogram 1	1	39.0	42.0	150	15000	yellow2	Yellowhammer	0.1056
25	Spectrogram 1	1	40.0	43.0	150	15000	comcha	Common Chaffinch	0.4075
26	Spectrogram 1	1	41.0	44.0	150	15000	grewhi1	Greater Whitethroat	0.1960
27	Spectrogram 1	1	44.0	47.0	150	15000	grewhi1	Greater Whitethroat	0.7497
28	Spectrogram 1	1	44.0	47.0	150	15000	comcha	Common Chaffinch	0.1198
29	Spectrogram 1	1	44.0	47.0	150	15000	trepip	Tree Pipit	0.1131
30	Spectrogram 1	1	45.0	48.0	150	15000	comcha	Common Chaffinch	0.7967
31	Spectrogram 1	1	45.0	48.0	150	15000	grewhi1	Greater Whitethroat	0.2473
32	Spectrogram 1	1	46.0	49.0	150	15000	comcha	Common Chaffinch	0.8466
33	Spectrogram 1	1	46.0	49.0	150	15000	grewhi1	Greater Whitethroat	0.1129
34	Spectrogram 1	1	47.0	50.0	150	15000	comcha	Common Chaffinch	0.8815
35	Spectrogram 1	1	47.0	50.0	150	15000	grewhi1	Greater Whitethroat	0.1669
36	Spectrogram 1	1	54.0	57.0	150	15000	comcha	Common Chaffinch	0.6001
37	Spectrogram 1	1	54.0	57.0	150	15000	grewhi1	Greater Whitethroat	0.1977
38	Spectrogram 1	1	55.0	58.0	150	15000	comcha	Common Chaffinch	0.7794
39	Spectrogram 1	1	56.0	59.0	150	15000	comcha	Common Chaffinch	0.7892
40	Spectrogram 1	1	56.0	59.0	150	15000	grewhi1	Greater Whitethroat	0.1674
41	Spectrogram 1	1	57.0	60.0	150	15000	comcha	Common Chaffinch	0.6144
42	Spectrogram 1	1	57.0	60.0	150	15000	grewhi1	Greater Whitethroat	0.5137
