Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	comcuc	Common Cuckoo	0.2218
2	Spectrogram 1	1	0	3.0	150	15000	blutit	Eurasian Blue Tit	0.1057
3	Spectrogram 1	1	18.0	21.0	150	15000	eutdov	European Turtle-Dove	0.1175
4	Spectrogram 1	1	21.0	24.0	150	15000	comcuc	Common Cuckoo	0.5461
5	Spectrogram 1	1	24.0	27.0	150	15000	blutit	Eurasian Blue Tit	0.1286
6	Spectrogram 1	1	27.0	30.0	150	15000	comcuc	Common Cuckoo	0.1070
7	Spectrogram 1	1	30.0	33.0	150	15000	comcuc	Common Cuckoo	0.4708
8	Spectrogram 1	1	36.0	39.0	150	15000	blutit	Eurasian Blue Tit	0.3105
9	Spectrogram 1	1	39.0	42.0	150	15000	blutit	Eurasian Blue Tit	0.1380
10	Spectrogram 1	1	42.0	45.0	150	15000	blutit	Eurasian Blue Tit	0.2079
11	Spectrogram 1	1	45.0	48.0	150	15000	comcuc	Common Cuckoo	0.1094
12	Spectrogram 1	1	51.0	54.0	150	15000	melwar1	Melodious Warbler	0.2138
13	Spectrogram 1	1	51.0	54.0	150	15000	grewhi1	Greater Whitethroat	0.1081
14	Spectrogram 1	1	54.0	57.0	150	15000	melwar1	Melodious Warbler	0.1104
15	Spectrogram 1	1	57.0	60.0	150	15000	melwar1	Melodious Warbler	0.1339
