Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	corbun1	Corn Bunting	0.9416
2	Spectrogram 1	1	0	3.0	150	15000	eutdov	European Turtle-Dove	0.2378
3	Spectrogram 1	1	1.0	4.0	150	15000	eutdov	European Turtle-Dove	0.5272
4	Spectrogram 1	1	2.0	5.0	150	15000	eutdov	European Turtle-Dove	0.6177
5	Spectrogram 1	1	3.0	6.0	150	15000	eutdov	European Turtle-Dove	0.9584
6	Spectrogram 1	1	4.0	7.0	150	15000	eutdov	European Turtle-Dove	0.9253
7	Spectrogram 1	1	5.0	8.0	150	15000	eutdov	European Turtle-Dove	0.9481
8	Spectrogram 1	1	6.0	9.0	150	15000	eutdov	European Turtle-Dove	0.9630
9	Spectrogram 1	1	7.0	10.0	150	15000	eutdov	European Turtle-Dove	0.9074
10	Spectrogram 1	1	8.0	11.0	150	15000	eutdov	European Turtle-Dove	0.9505
11	Spectrogram 1	1	9.0	12.0	150	15000	eutdov	European Turtle-Dove	0.5892
12	Spectrogram 1	1	10.0	13.0	150	15000	eutdov	European Turtle-Dove	0.2899
13	Spectrogram 1	1	12.0	15.0	150	15000	corbun1	Corn Bunting	0.9352
14	Spectrogram 1	1	13.0	16.0	150	15000	corbun1	Corn Bunting	0.9542
15	Spectrogram 1	1	14.0	17.0	150	15000	corbun1	Corn Bunting	0.9181
16	Spectrogram 1	1	15.0	18.0	150	15000	corbun1	Corn Bunting	0.8922
17	Spectrogram 1	1	20.0	23.0	150	15000	subwar6	Western Subalpine Warbler	0.1944
18	Spectrogram 1	1	21.0	24.0	150	15000	corbun1	Corn Bunting	0.7754
19	Spectrogram 1	1	22.0	25.0	150	15000	corbun1	Corn Bunting	0.9659
20	Spectrogram 1	1	23.0	26.0	150	15000	corbun1	Corn Bunting	0.9498
21	Spectrogram 1	1	24.0	27.0	150	15000	corbun1	Corn Bunting	0.1667
22	Spectrogram 1	1	28.0	31.0	150	15000	garwar1	Garden Warbler	0.1074
23	Spectrogram 1	1	32.0	35.0	150	15000	eutdov	European Turtle-Dove	0.5120
24	Spectrogram 1	1	33.0	36.0	150	15000	eutdov	European Turtle-Dove	0.6784
25	Spectrogram 1	1	34.0	37.0	150	15000	eutdov	European Turtle-Dove	0.9414
26	Spectrogram 1	1	35.0	38.0	150	15000	eutdov	European Turtle-Dove	0.9485
27	Spectrogram 1	1	36.0	39.0	150	15000	eutdov	European Turtle-Dove	0.9507
28	Spectrogram 1	1	37.0	40.0	150	15000	eutdov	European Turtle-Dove	0.9146
29	Spectrogram 1	1	38.0	41.0	150	15000	eutdov	European Turtle-Dove	0.9154
30	Spectrogram 1	1	39.0	42.0	150	15000	eutdov	European Turtle-Dove	0.9512
31	Spectrogram 1	1	40.0	43.0	150	15000	eutdov	European Turtle-Dove	0.9799
32	Spectrogram 1	1	41.0	44.0	150	15000	corbun1	Corn Bunting	0.5263
33	Spectrogram 1	1	41.0	44.0	150	15000	eutdov	European Turtle-Dove	0.3879
34	Spectrogram 1	1	42.0	45.0	150	15000	eutdov	European Turtle-Dove	0.9704
35	Spectrogram 1	1	42.0	45.0	150	15000	corbun1	Corn Bunting	0.6513
36	Spectrogram 1	1	43.0	46.0	150	15000	corbun1	Corn Bunting	0.9728
37	Spectrogram 1	1	43.0	46.0	150	15000	eutdov	European Turtle-Dove	0.7456
38	Spectrogram 1	1	44.0	47.0	150	15000	eutdov	European Turtle-Dove	0.9866
39	Spectrogram 1	1	44.0	47.0	150	15000	corbun1	Corn Bunting	0.9349
40	Spectrogram 1	1	45.0	48.0	150	15000	eutdov	European Turtle-Dove	0.9203
41	Spectrogram 1	1	45.0	48.0	150	15000	corbun1	Corn Bunting	0.6272
42	Spectrogram 1	1	46.0	49.0	150	15000	eutdov	European Turtle-Dove	0.9986
43	Spectrogram 1	1	47.0	50.0	150	15000	eutdov	European Turtle-Dove	0.9991
44	Spectrogram 1	1	48.0	51.0	150	15000	eutdov	European Turtle-Dove	0.9815
45	Spectrogram 1	1	49.0	52.0	150	15000	eutdov	European Turtle-Dove	0.3349
46	Spectrogram 1	1	50.0	53.0	150	15000	corbun1	Corn Bunting	0.7258
47	Spectrogram 1	1	51.0	54.0	150	15000	corbun1	Corn Bunting	0.6959
48	Spectrogram 1	1	52.0	55.0	150	15000	corbun1	Corn Bunting	0.9784
49	Spectrogram 1	1	53.0	56.0	150	15000	corbun1	Corn Bunting	0.2180
