Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	corbun1	Corn Bunting	0.7164
2	Spectrogram 1	1	0	3.0	150	15000	eutdov	European Turtle-Dove	0.4041
3	Spectrogram 1	1	0	3.0	150	15000	wooshr1	Woodchat Shrike	0.1952
4	Spectrogram 1	1	1.0	4.0	150	15000	eutdov	European Turtle-Dove	0.5091
5	Spectrogram 1	1	1.0	4.0	150	15000	corbun1	Corn Bunting	0.3025
6	Spectrogram 1	1	1.0	4.0	150	15000	comqua1	Common Quail	0.1543
7	Spectrogram 1	1	1.0	4.0	150	15000	eurser1	European Serin	0.1309
8	Spectrogram 1	1	1.0	4.0	150	15000	rocbun1	Rock Bunting	0.1119
9	Spectrogram 1	1	2.0	5.0	150	15000	eutdov	European Turtle-Dove	0.5399
10	Spectrogram 1	1	2.0	5.0	150	15000	comnig1	Common Nightingale	0.2071
11	Spectrogram 1	1	2.0	5.0	150	15000	cirbun1	Cirl Bunting	0.1461
12	Spectrogram 1	1	2.0	5.0	150	15000	eugori2	Eurasian Golden Oriole	0.1313
13	Spectrogram 1	1	2.0	5.0	150	15000	melwar1	Melodious Warbler	0.1285
14	Spectrogram 1	1	2.0	5.0	150	15000	comqua1	Common Quail	0.1238
15	Spectrogram 1	1	2.0	5.0	150	15000	grywag	Gray Wagtail	0.1234
16	Spectrogram 1	1	2.0	5.0	150	15000	corbun1	Corn Bunting	0.1226
17	Spectrogram 1	1	2.0	5.0	150	15000	stonec4	European Stonechat	0.1222
18	Spectrogram 1	1	2.0	5.0	150	15000	comcuc	Common Cuckoo	0.1096
19	Spectrogram 1	1	3.0	6.0	150	15000	eutdov	European Turtle-Dove	0.7399
20	Spectrogram 1	1	3.0	6.0	150	15000	cirbun1	Cirl Bunting	0.1866
21	Spectrogram 1	1	3.0	6.0	150	15000	comnig1	Common Nightingale	0.1470
22	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1408
23	Spectrogram 1	1	3.0	6.0	150	15000	woolar1	Wood Lark	0.1295
24	Spectrogram 1	1	3.0	6.0	150	15000	comqua1	Common Quail	0.1242
25	Spectrogram 1	1	3.0	6.0	150	15000	eugori2	Eurasian Golden Oriole	0.1130
26	Spectrogram 1	1	4.0	7.0	150	15000	eutdov	European Turtle-Dove	0.6982
27	Spectrogram 1	1	4.0	7.0	150	15000	comnig1	Common Nightingale	0.2277
28	Spectrogram 1	1	4.0	7.0	150	15000	melwar1	Melodious Warbler	0.1795
29	Spectrogram 1	1	4.0	7.0	150	15000	cirbun1	Cirl Bunting	0.1730
30	Spectrogram 1	1	4.0	7.0	150	15000	cowpig1	Common Wood-Pigeon	0.1681
31	Spectrogram 1	1	4.0	7.0	150	15000	rebshr1	Red-backed Shrike	0.1370
32	Spectrogram 1	1	4.0	7.0	150	15000	eugori2	Eurasian Golden Oriole	0.1331
33	Spectrogram 1	1	4.0	7.0	150	15000	comcuc	Common Cuckoo	0.1323
34	Spectrogram 1	1	4.0	7.0	150	15000	woolar1	Wood Lark	0.1245
35	Spectrogram 1	1	4.0	7.0	150	15000	garwar1	Garden Warbler	0.1204
36	Spectrogram 1	1	5.0	8.0	150	15000	eutdov	European Turtle-Dove	0.7247
37	Spectrogram 1	1	5.0	8.0	150	15000	garwar1	Garden Warbler	0.1535
38	Spectrogram 1	1	5.0	8.0	150	15000	blackc1	Eurasian Blackcap	0.1409
39	Spectrogram 1	1	5.0	8.0	150	15000	cirbun1	Cirl Bunting	0.1258
40	Spectrogram 1	1	5.0	8.0	150	15000	cowpig1	Common Wood-Pigeon	0.1249
41	Spectrogram 1	1	5.0	8.0	150	15000	comcuc	Common Cuckoo	0.1119
42	Spectrogram 1	1	5.0	8.0	150	15000	trepip	Tree Pipit	0.1024
43	Spectrogram 1	1	6.0	9.0	150	15000	eutdov	European Turtle-Dove	0.7477
44	Spectrogram 1	1	6.0	9.0	150	15000	blackc1	Eurasian Blackcap	0.1233
45	Spectrogram 1	1	6.0	9.0	150	15000	garwar1	Garden Warbler	0.1191
46	Spectrogram 1	1	7.0	10.0	150	15000	eutdov	European Turtle-Dove	0.6815
47	Spectrogram 1	1	7.0	10.0	150	15000	cirbun1	Cirl Bunting	0.1226
48	Spectrogram 1	1	7.0	10.0	150	15000	comcuc	Common Cuckoo	0.1171
49	Spectrogram 1	1	7.0	10.0	150	15000	blackc1	Eurasian Blackcap	0.1124
50	Spectrogram 1	1	7.0	10.0	150	15000	eugori2	Eurasian Golden Oriole	0.1052
51	Spectrogram 1	1	7.0	10.0	150	15000	cowpig1	Common Wood-Pigeon	0.1043
52	Spectrogram 1	1	8.0	11.0	150	15000	eutdov	European Turtle-Dove	0.7281
