"habitat","confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
"alpine meadow",0.1,46,19,8313,82,0.359375,0.00228036485837734,0.359375,0.707692307692308,0.476683937823834,0.669520547945205,0.7009656004828
"alpine meadow",0.11,44,16,8315,85,0.341085271317829,0.00192053775057016,0.341085271317829,0.733333333333333,0.465608465608466,0.686868686868687,0.725077500407897
"alpine meadow",0.12,43,16,8315,86,0.333333333333333,0.00192053775057016,0.333333333333333,0.728813559322034,0.457446808510638,0.681267474370923,0.720351633770111
"alpine meadow",0.13,43,14,8317,86,0.333333333333333,0.00168047053174889,0.333333333333333,0.754385964912281,0.462365591397849,0.702209414024976,0.74506776462515
"alpine meadow",0.14,43,11,8320,86,0.333333333333333,0.00132036970351698,0.333333333333333,0.796296296296296,0.469945355191257,0.736153071500503,0.785494664496292
"alpine meadow",0.15,42,9,8322,87,0.325581395348837,0.00108030248469571,0.325581395348837,0.823529411764706,0.466666666666667,0.755555555555556,0.811244979919679
"alpine meadow",0.16,41,7,8324,88,0.317829457364341,0.000840235265874445,0.317829457364341,0.854166666666667,0.463276836158192,0.777034559643255,0.8401298437817
"alpine meadow",0.17,41,7,8324,88,0.317829457364341,0.000840235265874445,0.317829457364341,0.854166666666667,0.463276836158192,0.777034559643255,0.8401298437817
"alpine meadow",0.18,41,7,8324,88,0.317829457364341,0.000840235265874445,0.317829457364341,0.854166666666667,0.463276836158192,0.777034559643255,0.8401298437817
"alpine meadow",0.19,41,7,8324,88,0.317829457364341,0.000840235265874445,0.317829457364341,0.854166666666667,0.463276836158192,0.777034559643255,0.8401298437817
"alpine meadow",0.2,40,7,8324,89,0.310077519379845,0.000840235265874445,0.310077519379845,0.851063829787234,0.454545454545455,0.771850170261067,0.836612135017602
"alpine meadow",0.21,40,6,8325,89,0.310077519379845,0.00072020165646381,0.310077519379845,0.869565217391304,0.457142857142857,0.786127167630058,0.854303235356312
"alpine meadow",0.22,40,6,8325,89,0.310077519379845,0.00072020165646381,0.310077519379845,0.869565217391304,0.457142857142857,0.786127167630058,0.854303235356312
"alpine meadow",0.23,40,6,8325,89,0.310077519379845,0.00072020165646381,0.310077519379845,0.869565217391304,0.457142857142857,0.786127167630058,0.854303235356312
"alpine meadow",0.24,40,6,8325,89,0.310077519379845,0.00072020165646381,0.310077519379845,0.869565217391304,0.457142857142857,0.786127167630058,0.854303235356312
"alpine meadow",0.25,40,5,8326,89,0.310077519379845,0.000600168047053175,0.310077519379845,0.888888888888889,0.459770114942529,0.800942285041225,0.872758695182545
"alpine meadow",0.26,39,5,8326,90,0.302325581395349,0.000600168047053175,0.302325581395349,0.886363636363636,0.450867052023121,0.795918367346939,0.869728416869066
"alpine meadow",0.27,39,5,8326,90,0.302325581395349,0.000600168047053175,0.302325581395349,0.886363636363636,0.450867052023121,0.795918367346939,0.869728416869066
"alpine meadow",0.28,39,5,8326,90,0.302325581395349,0.000600168047053175,0.302325581395349,0.886363636363636,0.450867052023121,0.795918367346939,0.869728416869066
"alpine meadow",0.29,38,5,8326,91,0.294573643410853,0.000600168047053175,0.294573643410853,0.883720930232558,0.441860465116279,0.790697674418605,0.866561300519305
"alpine meadow",0.3,38,5,8326,91,0.294573643410853,0.000600168047053175,0.294573643410853,0.883720930232558,0.441860465116279,0.790697674418605,0.866561300519305
"alpine meadow",0.31,38,5,8326,91,0.294573643410853,0.000600168047053175,0.294573643410853,0.883720930232558,0.441860465116279,0.790697674418605,0.866561300519305
"alpine meadow",0.32,38,5,8326,91,0.294573643410853,0.000600168047053175,0.294573643410853,0.883720930232558,0.441860465116279,0.790697674418605,0.866561300519305
"alpine meadow",0.33,38,5,8326,91,0.294573643410853,0.000600168047053175,0.294573643410853,0.883720930232558,0.441860465116279,0.790697674418605,0.866561300519305
"alpine meadow",0.34,38,5,8326,91,0.294573643410853,0.000600168047053175,0.294573643410853,0.883720930232558,0.441860465116279,0.790697674418605,0.866561300519305
"alpine meadow",0.35,38,5,8326,91,0.294573643410853,0.000600168047053175,0.294573643410853,0.883720930232558,0.441860465116279,0.790697674418605,0.866561300519305
"alpine meadow",0.36,38,4,8327,91,0.294573643410853,0.00048013443764254,0.294573643410853,0.904761904761905,0.444444444444444,0.80649188514357,0.886578886578887
"alpine meadow",0.37,38,4,8327,91,0.294573643410853,0.00048013443764254,0.294573643410853,0.904761904761905,0.444444444444444,0.80649188514357,0.886578886578887
"alpine meadow",0.38,38,4,8327,91,0.294573643410853,0.00048013443764254,0.294573643410853,0.904761904761905,0.444444444444444,0.80649188514357,0.886578886578887
"alpine meadow",0.39,38,4,8327,91,0.294573643410853,0.00048013443764254,0.294573643410853,0.904761904761905,0.444444444444444,0.80649188514357,0.886578886578887
"alpine meadow",0.4,38,4,8327,91,0.294573643410853,0.00048013443764254,0.294573643410853,0.904761904761905,0.444444444444444,0.80649188514357,0.886578886578887
"alpine meadow",0.41,38,4,8327,91,0.294573643410853,0.00048013443764254,0.294573643410853,0.904761904761905,0.444444444444444,0.80649188514357,0.886578886578887
"alpine meadow",0.42,37,4,8327,92,0.286821705426357,0.00048013443764254,0.286821705426357,0.902439024390244,0.435294117647059,0.801273885350319,0.883660439820288
