"confidence_threshold","TP","FP","TN","FN","TPR","FPR","rec_recall","rec_precision","F_score1","F_score2","F_score3","id_precision","id_recall","id_FPR"
0.35,202,36,38668,868,0.188785046728972,0.000930136420008268,0.188785046728972,0.848739495798319,0.308868501529052,0.703977039770398,0.820345798150382,0.693569618018147,0.0450166688090375,0.000558356573265749
0.36,201,32,38672,869,0.18785046728972,0.000826787928896238,0.18785046728972,0.862660944206009,0.308518802762855,0.71217173822426,0.833032416906032,0.719320967953606,0.0443586448612113,0.000491667662427483
0.37,200,32,38672,870,0.186915887850467,0.000826787928896238,0.186915887850467,0.862068965517241,0.307219662058372,0.710999581764952,0.832303255047384,0.719211295337547,0.0440745429687134,0.000503091039379735
0.38,199,32,38672,871,0.185981308411215,0.000826787928896238,0.185981308411215,0.861471861471861,0.305918524212144,0.709819555182543,0.831568059577989,0.719206734126089,0.0440355981430084,0.000503237250007655
0.39,199,31,38673,871,0.185981308411215,0.000800950806118231,0.185981308411215,0.865217391304348,0.306153846153846,0.71221052631579,0.835022850020773,0.719899551269437,0.0435814942638589,0.000495177543622519
0.4,196,28,38676,874,0.183177570093458,0.000723439437784208,0.183177570093458,0.875,0.302936630602782,0.715943274602492,0.843459735832978,0.734125797742993,0.0428451712368425,0.000484618964662976
0.41,195,27,38676,876,0.182072829131653,0.000697620339508565,0.182072829131653,0.878378378378378,0.301624129930394,0.717066839714471,0.846332344978729,0.736931929233335,0.042796441637669,0.000437270428246905
0.42,193,27,38676,878,0.180205415499533,0.000697620339508565,0.180205415499533,0.877272727272727,0.298993028659954,0.714659115661076,0.84491352780547,0.737209876197591,0.0426297004805078,0.000439138491571269
0.43,192,27,38676,879,0.179271708683473,0.000697620339508565,0.179271708683473,0.876712328767123,0.297674418604651,0.71344262295082,0.844194854381612,0.737132318414152,0.0422251329734706,0.000443805416099961
0.44,192,26,38677,879,0.179271708683473,0.000671782549156396,0.179271708683473,0.880733944954128,0.297905352986811,0.715946479491116,0.847885969131214,0.750206141464782,0.0418000893511783,0.000418241577437345
0.45,192,25,38678,879,0.179271708683473,0.000645944758804227,0.179271708683473,0.884792626728111,0.298136645962733,0.718467972705261,0.851609503315621,0.750126688103905,0.0412086443366625,0.00041928819217673
0.46,188,24,38679,883,0.175536881419234,0.000620106968452058,0.175536881419234,0.886792452830189,0.293063133281372,0.716110239749048,0.852588568093036,0.763292124107171,0.0406801391728246,0.000426984362115007
0.47,186,24,38679,885,0.173669467787115,0.000620106968452058,0.173669467787115,0.885714285714286,0.2903981264637,0.713608666215301,0.851162158488514,0.763140350617802,0.0404468589386986,0.000427314271360403
0.48,185,23,38680,886,0.172735760971055,0.000594269178099889,0.172735760971055,0.889423076923077,0.289288506645817,0.714935212548306,0.854327648484294,0.763259999752351,0.0400282141975509,0.000377129977360845
0.49,183,22,38681,888,0.170868347338936,0.00056843138774772,0.170868347338936,0.892682926829268,0.286833855799373,0.715008044127787,0.856844837976913,0.778260875347395,0.0399428760391318,0.000371749140270156
0.5,180,21,38682,891,0.168067226890756,0.000542593597395551,0.168067226890756,0.895522388059702,0.283018867924528,0.713785864240728,0.858721836474423,0.781131419684433,0.0395166753751668,0.000369029908164503
0.51,179,20,38682,893,0.166977611940299,0.000516769159216578,0.166977611940299,0.899497487437186,0.281667977970102,0.714990601503759,0.862054167461377,0.781771566003592,0.039150413966278,0.000369029908164503
0.52,179,20,38682,893,0.166977611940299,0.000516769159216578,0.166977611940299,0.899497487437186,0.281667977970102,0.714990601503759,0.862054167461377,0.781859805923064,0.0389385491836503,0.000367742078766306
0.53,176,18,38684,896,0.164179104477612,0.00046509224329492,0.164179104477612,0.907216494845361,0.278041074249605,0.716475095785441,0.868307932786245,0.782609017399466,0.0385772889530071,0.000369924414581392
0.54,173,17,38685,899,0.161380597014925,0.000439253785334091,0.161380597014925,0.910526315789474,0.274167987321712,0.71522373540856,0.870516141889199,0.793253205128205,0.0383490837996558,0.000359300977685359
0.55,172,15,38687,900,0.16044776119403,0.000387576869412433,0.16044776119403,0.919786096256685,0.273232724384432,0.719488188976378,0.878616224964596,0.792709888564319,0.0380824551654417,0.000344943641492624
0.56,172,15,38687,900,0.16044776119403,0.000387576869412433,0.16044776119403,0.919786096256685,0.273232724384432,0.719488188976378,0.878616224964596,0.791641512495943,0.0376406844137522,0.000344943641492624
0.57,169,14,38688,903,0.157649253731343,0.000361738411451605,0.157649253731343,0.923497267759563,0.269322709163347,0.71825,0.881117076192443,0.794091999669066,0.0371299797062885,0.000302237237713918
0.58,169,14,38688,903,0.157649253731343,0.000361738411451605,0.157649253731343,0.923497267759563,0.269322709163347,0.71825,0.881117076192443,0.793689787502148,0.0369935589572352,0.000298063096127261
0.59,167,14,38688,905,0.155783582089552,0.000361738411451605,0.155783582089552,0.922651933701657,0.266560255387071,0.715473790322581,0.879772585019821,0.793614881850176,0.0368626521928703,0.000298592095894501
0.6,164,13,38689,908,0.152985074626866,0.000335899953490776,0.152985074626866,0.926553672316384,0.262610088070456,0.714139344262295,0.882378009801832,0.805525220121493,0.0366687428094617,0.000274099100891072
0.61,163,13,38689,909,0.15205223880597,0.000335899953490776,0.15205223880597,0.926136363636364,0.261217948717949,0.712705761316872,0.881694515852614,0.805525220121493,0.0366656255664433,0.000276441828249115
0.62,160,13,38689,912,0.149253731343284,0.000335899953490776,0.149253731343284,0.92485549132948,0.257028112449799,0.708333333333333,0.87959939037666,0.805172718438025,0.0364962208180021,0.000282178490992527
0.63,159,12,38690,913,0.148320895522388,0.000310061495529947,0.148320895522388,0.929824561403509,0.255832662912309,0.709821428571429,0.883722209993396,0.82194715007215,0.036362519876263,0.000230838220517432
0.64,156,11,38691,916,0.145522388059701,0.000284223037569118,0.145522388059701,0.934131736526946,0.25181598062954,0.708333333333333,0.886563133018231,0.835933707787255,0.0360394364073091,0.000236670934859041
0.65,154,9,38693,918,0.14365671641791,0.00023254612164746,0.14365671641791,0.94478527607362,0.249392712550607,0.711413043478261,0.895348837209302,0.855130845130845,0.0358313959969893,0.000179886118592973
0.66,154,9,38693,918,0.14365671641791,0.00023254612164746,0.14365671641791,0.94478527607362,0.249392712550607,0.711413043478261,0.895348837209302,0.856183476709792,0.0355443756816057,0.000176693698674827
0.67,154,9,38693,918,0.14365671641791,0.00023254612164746,0.14365671641791,0.94478527607362,0.249392712550607,0.711413043478261,0.895348837209302,0.855689649549299,0.0353385925566431,0.000175154595724362
0.68,152,9,38693,920,0.141791044776119,0.00023254612164746,0.141791044776119,0.944099378881988,0.246553122465531,0.708333333333333,0.894013510365712,0.855007388340722,0.0349326159481851,0.000176746910230947
0.69,152,8,38694,920,0.141791044776119,0.000206707663686631,0.141791044776119,0.95,0.246753246753247,0.711453744493392,0.899250234301781,0.87442675285141,0.0347308806731764,0.00012349861822433
0.7,150,8,38694,922,0.139925373134328,0.000206707663686631,0.139925373134328,0.949367088607595,0.24390243902439,0.708333333333333,0.897937411095306,0.87442675285141,0.034550655341908,0.0001258070036117
0.71,149,7,38695,923,0.138992537313433,0.000180869205725802,0.138992537313433,0.955128205128205,0.242671009771987,0.709921524663677,0.902651151631478,0.879026319950977,0.0343888679970963,0.000125230231227438
0.72,149,7,38695,923,0.138992537313433,0.000180869205725802,0.138992537313433,0.955128205128205,0.242671009771987,0.709921524663677,0.902651151631478,0.879013347763348,0.0343234045825091,0.000128145969111265
0.73,146,7,38695,926,0.136194029850746,0.000180869205725802,0.136194029850746,0.954248366013072,0.238367346938775,0.705113636363636,0.900684094795993,0.878939075630252,0.0337594193739657,0.000129578613006884
0.74,141,7,38695,931,0.131529850746269,0.000180869205725802,0.131529850746269,0.952702702702703,0.231147540983607,0.696802325581395,0.897240423387097,0.876125222816399,0.0330871719391511,0.000130824561208873
0.75,138,7,38695,934,0.128731343283582,0.000180869205725802,0.128731343283582,0.951724137931034,0.226787181594084,0.691627358490566,0.895068070896481,0.87314526695054,0.0327275053340074,0.000132852250790201
0.76,136,7,38695,936,0.126865671641791,0.000180869205725802,0.126865671641791,0.951048951048951,0.223868312757202,0.688095238095238,0.893572729638303,0.870124916163649,0.0325093728290345,0.00013425322306496
0.77,134,6,38696,938,0.125,0.000155030747764973,0.125,0.957142857142857,0.221122112211221,0.68780193236715,0.897956475583864,0.891245849078209,0.032042883766488,0.000130218809056943
0.78,130,6,38696,942,0.121268656716418,0.000155030747764973,0.121268656716418,0.955882352941177,0.21523178807947,0.680418719211823,0.894901853871319,0.891011904761905,0.0317982417116363,0.000136623000215285
0.79,126,6,38696,946,0.117537313432836,0.000155030747764973,0.117537313432836,0.954545454545455,0.209302325581395,0.672738693467337,0.89167600896861,0.881807081807082,0.0304981313103187,0.000142315625224255
0.8,125,6,38696,947,0.11660447761194,0.000155030747764973,0.11660447761194,0.954198473282443,0.207813798836243,0.670770202020202,0.890841095117132,0.87967032967033,0.0303029331319835,0.000143813684437142
0.81,123,6,38696,949,0.114738805970149,0.000155030747764973,0.114738805970149,0.953488372093023,0.204829308909242,0.666772959183674,0.889135413684512,0.87967032967033,0.029773724953098,0.000151234192275035
0.82,119,6,38696,953,0.111007462686567,0.000155030747764973,0.111007462686567,0.952,0.198830409356725,0.658528645833333,0.885573239021515,0.880026012634708,0.0295272045224106,0.000146741263510945
0.83,118,5,38697,954,0.110074626865672,0.000129192289804145,0.110074626865672,0.959349593495935,0.197489539748954,0.659868421052632,0.89126533054143,0.905377574370709,0.0286000334605329,0.000138976754474181
0.84,116,3,38699,956,0.108208955223881,7.75153738824867e-05,0.108208955223881,0.974789915966387,0.194794290512175,0.66263440860215,0.903176071538699,0.938844727080021,0.0278760012975717,0.000129297596078327
0.85,114,3,38699,958,0.10634328358209,7.75153738824867e-05,0.10634328358209,0.974358974358974,0.191757779646762,0.658288043478261,0.90150328844347,0.938808038808039,0.0277253575964321,0.000136162687814047
0.86,109,3,38699,963,0.101679104477612,7.75153738824867e-05,0.101679104477612,0.973214285714286,0.184121621621622,0.646997206703911,0.897082790091265,0.939173656415036,0.0272702943022754,0.000145642625426359
0.87,106,3,38699,966,0.0988805970149254,7.75153738824867e-05,0.0988805970149254,0.972477064220184,0.179508890770533,0.639914772727273,0.894253257601069,0.937484035759898,0.0266888282957781,0.00015097101416147
0.88,101,3,38699,971,0.0942164179104478,7.75153738824867e-05,0.0942164179104478,0.971153846153846,0.171768707482993,0.627558479532164,0.889208507670851,0.923586744639376,0.0255525291926576,0.000156704090648614
0.89,99,3,38699,973,0.0923507462686567,7.75153738824867e-05,0.0923507462686567,0.970588235294118,0.168654173764906,0.62241124260355,0.887065294535131,0.928207671957672,0.0253688203085834,0.000147225877703692
0.9,92,1,38701,980,0.0858208955223881,2.58384579608289e-05,0.0858208955223881,0.989247311827957,0.15793991416309,0.6109375,0.895873505591978,0.968092691622103,0.0232338386228178,0.000115301986441573
0.91,89,1,38701,983,0.0830223880597015,2.58384579608289e-05,0.0830223880597015,0.988888888888889,0.153184165232358,0.602308917197452,0.892474185861795,0.967094017094017,0.0226676888705537,0.000114086201325594
0.92,83,1,38701,989,0.0774253731343284,2.58384579608289e-05,0.0774253731343284,0.988095238095238,0.143598615916955,0.584023178807947,0.885029560810811,0.965892857142857,0.0210065814360203,0.000113371008816789
0.93,78,1,38701,994,0.0727611940298507,2.58384579608289e-05,0.0727611940298507,0.987341772151899,0.135534317984361,0.56763698630137,0.878065091395453,0.964615384615385,0.0203472451552092,0.000115560128848383
0.94,72,2,38701,999,0.0672268907563025,5.16755807043382e-05,0.0672268907563025,0.972972972972973,0.125764192139738,0.542793791574279,0.858458269389683,0.964813511611541,0.0197258960186358,0.00013987084767623
0.95,66,1,38701,1006,0.0615671641791045,2.58384579608289e-05,0.0615671641791045,0.985074626865672,0.115891132572432,0.523320895522388,0.857694287184766,0.964285714285714,0.0183269450319669,5.51876379690949e-05
0.96,62,1,38701,1010,0.0578358208955224,2.58384579608289e-05,0.0578358208955224,0.984126984126984,0.109251101321586,0.506730769230769,0.849430276722735,0.962962962962963,0.016828105647752,5.91296121097446e-05
0.97,55,0,38702,1017,0.0513059701492537,0,0.0513059701492537,1,0.0976042590949423,0.478995901639344,0.845252586731589,1,0.0155881169907693,0
0.98,44,0,38702,1028,0.041044776119403,0,0.041044776119403,1,0.0788530465949821,0.421171171171171,0.812134502923977,1,0.013239489252293,0
0.99,36,0,38702,1036,0.0335820895522388,0,0.0335820895522388,1,0.0649819494584838,0.371359223300971,0.778253424657534,1,0.0114770668969729,0
