Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	skylar	Eurasian Skylark	0.4521
2	Spectrogram 1	1	0	3.0	150	15000	callar1	Calandra Lark	0.2279
3	Spectrogram 1	1	0	3.0	150	15000	comqua1	Common Quail	0.1038
4	Spectrogram 1	1	3.0	6.0	150	15000	skylar	Eurasian Skylark	0.4395
5	Spectrogram 1	1	3.0	6.0	150	15000	comqua1	Common Quail	0.2302
6	Spectrogram 1	1	3.0	6.0	150	15000	corbun1	Corn Bunting	0.1247
7	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1076
8	Spectrogram 1	1	3.0	6.0	150	15000	whinch1	Whinchat	0.1041
9	Spectrogram 1	1	6.0	9.0	150	15000	skylar	Eurasian Skylark	0.3476
10	Spectrogram 1	1	6.0	9.0	150	15000	callar1	Calandra Lark	0.1601
11	Spectrogram 1	1	6.0	9.0	150	15000	comqua1	Common Quail	0.1533
12	Spectrogram 1	1	6.0	9.0	150	15000	monhar1	Montagu's Harrier	0.1002
13	Spectrogram 1	1	9.0	12.0	150	15000	skylar	Eurasian Skylark	0.4158
14	Spectrogram 1	1	9.0	12.0	150	15000	comqua1	Common Quail	0.1934
15	Spectrogram 1	1	9.0	12.0	150	15000	corbun1	Corn Bunting	0.1418
16	Spectrogram 1	1	9.0	12.0	150	15000	yellow2	Yellowhammer	0.1144
17	Spectrogram 1	1	9.0	12.0	150	15000	whinch1	Whinchat	0.1131
18	Spectrogram 1	1	9.0	12.0	150	15000	monhar1	Montagu's Harrier	0.1104
19	Spectrogram 1	1	9.0	12.0	150	15000	eurcur	Eurasian Curlew	0.1019
20	Spectrogram 1	1	12.0	15.0	150	15000	skylar	Eurasian Skylark	0.3576
21	Spectrogram 1	1	12.0	15.0	150	15000	callar1	Calandra Lark	0.1648
22	Spectrogram 1	1	12.0	15.0	150	15000	comqua1	Common Quail	0.1461
23	Spectrogram 1	1	12.0	15.0	150	15000	eaywag1	Western Yellow Wagtail	0.1090
24	Spectrogram 1	1	15.0	18.0	150	15000	callar1	Calandra Lark	0.1690
25	Spectrogram 1	1	15.0	18.0	150	15000	skylar	Eurasian Skylark	0.1325
26	Spectrogram 1	1	15.0	18.0	150	15000	comqua1	Common Quail	0.1235
27	Spectrogram 1	1	15.0	18.0	150	15000	thelar1	Thekla's Lark	0.1232
28	Spectrogram 1	1	15.0	18.0	150	15000	whinch1	Whinchat	0.1217
29	Spectrogram 1	1	15.0	18.0	150	15000	crelar2	Crested Lark	0.1153
30	Spectrogram 1	1	18.0	21.0	150	15000	skylar	Eurasian Skylark	0.4225
31	Spectrogram 1	1	18.0	21.0	150	15000	callar1	Calandra Lark	0.1927
32	Spectrogram 1	1	18.0	21.0	150	15000	monhar1	Montagu's Harrier	0.1202
33	Spectrogram 1	1	18.0	21.0	150	15000	comqua1	Common Quail	0.1124
34	Spectrogram 1	1	21.0	24.0	150	15000	skylar	Eurasian Skylark	0.5632
35	Spectrogram 1	1	21.0	24.0	150	15000	comqua1	Common Quail	0.1660
36	Spectrogram 1	1	21.0	24.0	150	15000	corbun1	Corn Bunting	0.1198
37	Spectrogram 1	1	24.0	27.0	150	15000	skylar	Eurasian Skylark	0.4139
38	Spectrogram 1	1	24.0	27.0	150	15000	callar1	Calandra Lark	0.1889
39	Spectrogram 1	1	24.0	27.0	150	15000	comqua1	Common Quail	0.1202
40	Spectrogram 1	1	27.0	30.0	150	15000	skylar	Eurasian Skylark	0.5995
41	Spectrogram 1	1	27.0	30.0	150	15000	callar1	Calandra Lark	0.2690
42	Spectrogram 1	1	27.0	30.0	150	15000	comqua1	Common Quail	0.1080
43	Spectrogram 1	1	30.0	33.0	150	15000	skylar	Eurasian Skylark	0.4509
44	Spectrogram 1	1	30.0	33.0	150	15000	callar1	Calandra Lark	0.2055
45	Spectrogram 1	1	30.0	33.0	150	15000	comqua1	Common Quail	0.1435
46	Spectrogram 1	1	30.0	33.0	150	15000	eaywag1	Western Yellow Wagtail	0.1086
47	Spectrogram 1	1	33.0	36.0	150	15000	skylar	Eurasian Skylark	0.3834
48	Spectrogram 1	1	33.0	36.0	150	15000	whinch1	Whinchat	0.1963
49	Spectrogram 1	1	33.0	36.0	150	15000	comqua1	Common Quail	0.1677
50	Spectrogram 1	1	33.0	36.0	150	15000	monhar1	Montagu's Harrier	0.1390
51	Spectrogram 1	1	33.0	36.0	150	15000	eaywag1	Western Yellow Wagtail	0.1295
52	Spectrogram 1	1	33.0	36.0	150	15000	callar1	Calandra Lark	0.1294
53	Spectrogram 1	1	33.0	36.0	150	15000	corbun1	Corn Bunting	0.1265
54	Spectrogram 1	1	36.0	39.0	150	15000	skylar	Eurasian Skylark	0.3252
55	Spectrogram 1	1	36.0	39.0	150	15000	whinch1	Whinchat	0.2162
56	Spectrogram 1	1	36.0	39.0	150	15000	callar1	Calandra Lark	0.1664
57	Spectrogram 1	1	36.0	39.0	150	15000	corbun1	Corn Bunting	0.1210
58	Spectrogram 1	1	36.0	39.0	150	15000	eaywag1	Western Yellow Wagtail	0.1146
59	Spectrogram 1	1	36.0	39.0	150	15000	comqua1	Common Quail	0.1077
60	Spectrogram 1	1	39.0	42.0	150	15000	comqua1	Common Quail	0.2569
61	Spectrogram 1	1	39.0	42.0	150	15000	corbun1	Corn Bunting	0.1816
62	Spectrogram 1	1	39.0	42.0	150	15000	crelar2	Crested Lark	0.1753
63	Spectrogram 1	1	39.0	42.0	150	15000	skylar	Eurasian Skylark	0.1687
64	Spectrogram 1	1	39.0	42.0	150	15000	whinch1	Whinchat	0.1527
65	Spectrogram 1	1	39.0	42.0	150	15000	norwhe	Northern Wheatear	0.1334
66	Spectrogram 1	1	39.0	42.0	150	15000	relpar1	Red-legged Partridge	0.1216
67	Spectrogram 1	1	39.0	42.0	150	15000	yellow2	Yellowhammer	0.1206
68	Spectrogram 1	1	39.0	42.0	150	15000	thelar1	Thekla's Lark	0.1152
69	Spectrogram 1	1	39.0	42.0	150	15000	eaywag1	Western Yellow Wagtail	0.1145
70	Spectrogram 1	1	39.0	42.0	150	15000	trepip	Tree Pipit	0.1133
71	Spectrogram 1	1	39.0	42.0	150	15000	tawpip1	Tawny Pipit	0.1127
72	Spectrogram 1	1	42.0	45.0	150	15000	comqua1	Common Quail	0.1336
73	Spectrogram 1	1	42.0	45.0	150	15000	crelar2	Crested Lark	0.1333
