Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	2.0	5.0	150	15000	blackc1	Eurasian Blackcap	0.2684
2	Spectrogram 1	1	3.0	6.0	150	15000	blackc1	Eurasian Blackcap	0.1538
3	Spectrogram 1	1	8.0	11.0	150	15000	eugori2	Eurasian Golden Oriole	0.1059
4	Spectrogram 1	1	12.0	15.0	150	15000	comred2	Common Redstart	0.1399
5	Spectrogram 1	1	13.0	16.0	150	15000	blackc1	Eurasian Blackcap	0.1343
6	Spectrogram 1	1	14.0	17.0	150	15000	blackc1	Eurasian Blackcap	0.3943
7	Spectrogram 1	1	15.0	18.0	150	15000	blackc1	Eurasian Blackcap	0.8029
8	Spectrogram 1	1	16.0	19.0	150	15000	blackc1	Eurasian Blackcap	0.6354
9	Spectrogram 1	1	18.0	21.0	150	15000	grewhi1	Greater Whitethroat	0.1810
10	Spectrogram 1	1	18.0	21.0	150	15000	garwar1	Garden Warbler	0.1181
11	Spectrogram 1	1	19.0	22.0	150	15000	garwar1	Garden Warbler	0.1450
12	Spectrogram 1	1	20.0	23.0	150	15000	garwar1	Garden Warbler	0.2045
13	Spectrogram 1	1	20.0	23.0	150	15000	blackc1	Eurasian Blackcap	0.1405
14	Spectrogram 1	1	21.0	24.0	150	15000	blackc1	Eurasian Blackcap	0.5898
15	Spectrogram 1	1	22.0	25.0	150	15000	blackc1	Eurasian Blackcap	0.2208
16	Spectrogram 1	1	23.0	26.0	150	15000	blackc1	Eurasian Blackcap	0.1742
17	Spectrogram 1	1	23.0	26.0	150	15000	garwar1	Garden Warbler	0.1124
18	Spectrogram 1	1	24.0	27.0	150	15000	garwar1	Garden Warbler	0.1777
19	Spectrogram 1	1	25.0	28.0	150	15000	blackc1	Eurasian Blackcap	0.4033
20	Spectrogram 1	1	26.0	29.0	150	15000	blackc1	Eurasian Blackcap	0.3853
21	Spectrogram 1	1	26.0	29.0	150	15000	webwar1	Western Bonelli's Warbler	0.1036
22	Spectrogram 1	1	30.0	33.0	150	15000	grewhi1	Greater Whitethroat	0.1116
23	Spectrogram 1	1	30.0	33.0	150	15000	comred2	Common Redstart	0.1026
24	Spectrogram 1	1	32.0	35.0	150	15000	grewhi1	Greater Whitethroat	0.1783
25	Spectrogram 1	1	33.0	36.0	150	15000	grewhi1	Greater Whitethroat	0.1439
26	Spectrogram 1	1	34.0	37.0	150	15000	grewhi1	Greater Whitethroat	0.1345
27	Spectrogram 1	1	35.0	38.0	150	15000	grewhi1	Greater Whitethroat	0.1991
28	Spectrogram 1	1	40.0	43.0	150	15000	eugori2	Eurasian Golden Oriole	0.1643
29	Spectrogram 1	1	40.0	43.0	150	15000	grewhi1	Greater Whitethroat	0.1274
30	Spectrogram 1	1	41.0	44.0	150	15000	grewhi1	Greater Whitethroat	0.2043
31	Spectrogram 1	1	42.0	45.0	150	15000	grewhi1	Greater Whitethroat	0.1171
32	Spectrogram 1	1	43.0	46.0	150	15000	grewhi1	Greater Whitethroat	0.2510
33	Spectrogram 1	1	44.0	47.0	150	15000	grewhi1	Greater Whitethroat	0.1337
34	Spectrogram 1	1	50.0	53.0	150	15000	webwar1	Western Bonelli's Warbler	0.1825
35	Spectrogram 1	1	51.0	54.0	150	15000	grewhi1	Greater Whitethroat	0.1337
36	Spectrogram 1	1	52.0	55.0	150	15000	grewhi1	Greater Whitethroat	0.2971
37	Spectrogram 1	1	53.0	56.0	150	15000	grewhi1	Greater Whitethroat	0.3737
38	Spectrogram 1	1	53.0	56.0	150	15000	comred2	Common Redstart	0.1257
39	Spectrogram 1	1	54.0	57.0	150	15000	grewhi1	Greater Whitethroat	0.5998
40	Spectrogram 1	1	54.0	57.0	150	15000	sarwar1	Sardinian Warbler	0.1400
41	Spectrogram 1	1	56.0	59.0	150	15000	grewhi1	Greater Whitethroat	0.4062
42	Spectrogram 1	1	57.0	60.0	150	15000	grewhi1	Greater Whitethroat	0.4729
43	Spectrogram 1	1	58.0	61.0	150	15000	grewhi1	Greater Whitethroat	0.1729
