Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	3.0	6.0	150	15000	winwre4	Eurasian Wren	0.1109
2	Spectrogram 1	1	4.0	7.0	150	15000	winwre4	Eurasian Wren	0.4127
3	Spectrogram 1	1	5.0	8.0	150	15000	goldcr1	Goldcrest	0.6032
4	Spectrogram 1	1	6.0	9.0	150	15000	goldcr1	Goldcrest	0.9802
5	Spectrogram 1	1	7.0	10.0	150	15000	goldcr1	Goldcrest	0.9473
6	Spectrogram 1	1	10.0	13.0	150	15000	winwre4	Eurasian Wren	0.1433
7	Spectrogram 1	1	11.0	14.0	150	15000	goldcr1	Goldcrest	0.3251
8	Spectrogram 1	1	12.0	15.0	150	15000	goldcr1	Goldcrest	0.9573
9	Spectrogram 1	1	13.0	16.0	150	15000	goldcr1	Goldcrest	0.9753
10	Spectrogram 1	1	14.0	17.0	150	15000	goldcr1	Goldcrest	0.9589
11	Spectrogram 1	1	15.0	18.0	150	15000	goldcr1	Goldcrest	0.7580
12	Spectrogram 1	1	15.0	18.0	150	15000	firecr1	Common Firecrest	0.1147
13	Spectrogram 1	1	18.0	21.0	150	15000	trepip	Tree Pipit	0.1583
14	Spectrogram 1	1	18.0	21.0	150	15000	goldcr1	Goldcrest	0.1117
15	Spectrogram 1	1	18.0	21.0	150	15000	firecr1	Common Firecrest	0.1084
16	Spectrogram 1	1	19.0	22.0	150	15000	goldcr1	Goldcrest	0.3179
17	Spectrogram 1	1	20.0	23.0	150	15000	goldcr1	Goldcrest	0.3132
18	Spectrogram 1	1	22.0	25.0	150	15000	winwre4	Eurasian Wren	0.1637
19	Spectrogram 1	1	24.0	27.0	150	15000	dunnoc1	Dunnock	0.1110
20	Spectrogram 1	1	25.0	28.0	150	15000	dunnoc1	Dunnock	0.1586
21	Spectrogram 1	1	27.0	30.0	150	15000	goldcr1	Goldcrest	0.1980
22	Spectrogram 1	1	28.0	31.0	150	15000	goldcr1	Goldcrest	0.8373
23	Spectrogram 1	1	29.0	32.0	150	15000	goldcr1	Goldcrest	0.4803
24	Spectrogram 1	1	30.0	33.0	150	15000	goldcr1	Goldcrest	0.3934
25	Spectrogram 1	1	37.0	40.0	150	15000	winwre4	Eurasian Wren	0.1586
26	Spectrogram 1	1	39.0	42.0	150	15000	goldcr1	Goldcrest	0.4363
27	Spectrogram 1	1	40.0	43.0	150	15000	goldcr1	Goldcrest	0.4543
28	Spectrogram 1	1	42.0	45.0	150	15000	winwre4	Eurasian Wren	0.2930
29	Spectrogram 1	1	43.0	46.0	150	15000	winwre4	Eurasian Wren	0.1676
30	Spectrogram 1	1	45.0	48.0	150	15000	goldcr1	Goldcrest	0.7133
31	Spectrogram 1	1	46.0	49.0	150	15000	goldcr1	Goldcrest	0.8032
32	Spectrogram 1	1	47.0	50.0	150	15000	goldcr1	Goldcrest	0.3362
33	Spectrogram 1	1	50.0	53.0	150	15000	winwre4	Eurasian Wren	0.2597
34	Spectrogram 1	1	51.0	54.0	150	15000	winwre4	Eurasian Wren	0.2681
35	Spectrogram 1	1	52.0	55.0	150	15000	goldcr1	Goldcrest	0.1263
36	Spectrogram 1	1	53.0	56.0	150	15000	goldcr1	Goldcrest	0.9092
37	Spectrogram 1	1	54.0	57.0	150	15000	goldcr1	Goldcrest	0.3511
