Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	grewhi1	Greater Whitethroat	0.2144
2	Spectrogram 1	1	0	3.0	150	15000	comcha	Common Chaffinch	0.1978
3	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.1740
4	Spectrogram 1	1	0	3.0	150	15000	garwar1	Garden Warbler	0.1384
5	Spectrogram 1	1	0	3.0	150	15000	comred2	Common Redstart	0.1306
6	Spectrogram 1	1	0	3.0	150	15000	yellow2	Yellowhammer	0.1290
7	Spectrogram 1	1	0	3.0	150	15000	shttre1	Short-toed Treecreeper	0.1258
8	Spectrogram 1	1	0	3.0	150	15000	eurgol	European Goldfinch	0.1159
9	Spectrogram 1	1	0	3.0	150	15000	dunnoc1	Dunnock	0.1151
10	Spectrogram 1	1	0	3.0	150	15000	eurser1	European Serin	0.1115
11	Spectrogram 1	1	3.0	6.0	150	15000	winwre4	Eurasian Wren	0.3331
12	Spectrogram 1	1	3.0	6.0	150	15000	blackc1	Eurasian Blackcap	0.1401
13	Spectrogram 1	1	3.0	6.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1377
14	Spectrogram 1	1	3.0	6.0	150	15000	grewhi1	Greater Whitethroat	0.1330
15	Spectrogram 1	1	3.0	6.0	150	15000	comchi1	Common Chiffchaff	0.1282
16	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1211
17	Spectrogram 1	1	3.0	6.0	150	15000	webwar1	Western Bonelli's Warbler	0.1077
18	Spectrogram 1	1	6.0	9.0	150	15000	goldcr1	Goldcrest	0.7858
19	Spectrogram 1	1	6.0	9.0	150	15000	firecr1	Common Firecrest	0.2292
20	Spectrogram 1	1	6.0	9.0	150	15000	cretit2	Crested Tit	0.2182
21	Spectrogram 1	1	6.0	9.0	150	15000	shttre1	Short-toed Treecreeper	0.1204
22	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.1187
23	Spectrogram 1	1	6.0	9.0	150	15000	eurgol	European Goldfinch	0.1147
24	Spectrogram 1	1	9.0	12.0	150	15000	winwre4	Eurasian Wren	0.2922
25	Spectrogram 1	1	9.0	12.0	150	15000	stodov1	Stock Dove	0.2010
26	Spectrogram 1	1	9.0	12.0	150	15000	dunnoc1	Dunnock	0.1965
27	Spectrogram 1	1	9.0	12.0	150	15000	shttre1	Short-toed Treecreeper	0.1868
28	Spectrogram 1	1	9.0	12.0	150	15000	goldcr1	Goldcrest	0.1812
29	Spectrogram 1	1	9.0	12.0	150	15000	comchi1	Common Chiffchaff	0.1750
30	Spectrogram 1	1	9.0	12.0	150	15000	trepip	Tree Pipit	0.1726
31	Spectrogram 1	1	9.0	12.0	150	15000	coatit2	Coal Tit	0.1701
32	Spectrogram 1	1	9.0	12.0	150	15000	comcha	Common Chaffinch	0.1399
33	Spectrogram 1	1	9.0	12.0	150	15000	firecr1	Common Firecrest	0.1267
34	Spectrogram 1	1	9.0	12.0	150	15000	grswoo	Great Spotted Woodpecker	0.1259
35	Spectrogram 1	1	9.0	12.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1227
36	Spectrogram 1	1	9.0	12.0	150	15000	eurnut2	Eurasian Nuthatch	0.1115
37	Spectrogram 1	1	9.0	12.0	150	15000	rocbun1	Rock Bunting	0.1105
38	Spectrogram 1	1	9.0	12.0	150	15000	reebun	Reed Bunting	0.1074
39	Spectrogram 1	1	9.0	12.0	150	15000	cowpig1	Common Wood-Pigeon	0.1071
40	Spectrogram 1	1	9.0	12.0	150	15000	eurser1	European Serin	0.1068
