Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.9998
2	Spectrogram 1	1	1.0	4.0	150	15000	trepip	Tree Pipit	0.1322
3	Spectrogram 1	1	1.0	4.0	150	15000	coatit2	Coal Tit	0.1244
4	Spectrogram 1	1	3.0	6.0	150	15000	comcha	Common Chaffinch	0.8596
5	Spectrogram 1	1	4.0	7.0	150	15000	comcha	Common Chaffinch	0.5894
6	Spectrogram 1	1	9.0	12.0	150	15000	trepip	Tree Pipit	0.1588
7	Spectrogram 1	1	11.0	14.0	150	15000	trepip	Tree Pipit	0.9963
8	Spectrogram 1	1	12.0	15.0	150	15000	trepip	Tree Pipit	0.9994
9	Spectrogram 1	1	13.0	16.0	150	15000	trepip	Tree Pipit	0.9984
10	Spectrogram 1	1	14.0	17.0	150	15000	trepip	Tree Pipit	0.2716
11	Spectrogram 1	1	19.0	22.0	150	15000	trepip	Tree Pipit	0.9128
12	Spectrogram 1	1	19.0	22.0	150	15000	comcha	Common Chaffinch	0.1061
13	Spectrogram 1	1	20.0	23.0	150	15000	trepip	Tree Pipit	0.9946
14	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.9971
15	Spectrogram 1	1	23.0	26.0	150	15000	trepip	Tree Pipit	0.6765
16	Spectrogram 1	1	24.0	27.0	150	15000	cretit2	Crested Tit	0.7465
17	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1408
18	Spectrogram 1	1	25.0	28.0	150	15000	cretit2	Crested Tit	0.4113
19	Spectrogram 1	1	25.0	28.0	150	15000	eurgre1	European Greenfinch	0.1251
20	Spectrogram 1	1	25.0	28.0	150	15000	trepip	Tree Pipit	0.1112
21	Spectrogram 1	1	26.0	29.0	150	15000	trepip	Tree Pipit	0.5145
22	Spectrogram 1	1	28.0	31.0	150	15000	comcha	Common Chaffinch	0.4571
23	Spectrogram 1	1	29.0	32.0	150	15000	comcha	Common Chaffinch	0.1662
24	Spectrogram 1	1	30.0	33.0	150	15000	comcha	Common Chaffinch	0.1841
25	Spectrogram 1	1	32.0	35.0	150	15000	trepip	Tree Pipit	1.0000
26	Spectrogram 1	1	33.0	36.0	150	15000	trepip	Tree Pipit	1.0000
27	Spectrogram 1	1	34.0	37.0	150	15000	trepip	Tree Pipit	1.0000
28	Spectrogram 1	1	35.0	38.0	150	15000	trepip	Tree Pipit	1.0000
29	Spectrogram 1	1	36.0	39.0	150	15000	trepip	Tree Pipit	0.3591
30	Spectrogram 1	1	38.0	41.0	150	15000	trepip	Tree Pipit	0.8514
31	Spectrogram 1	1	38.0	41.0	150	15000	comcha	Common Chaffinch	0.3243
32	Spectrogram 1	1	39.0	42.0	150	15000	comcha	Common Chaffinch	0.4575
33	Spectrogram 1	1	40.0	43.0	150	15000	comcha	Common Chaffinch	0.8866
34	Spectrogram 1	1	41.0	44.0	150	15000	comcha	Common Chaffinch	0.3611
35	Spectrogram 1	1	50.0	53.0	150	15000	comcha	Common Chaffinch	0.5478
36	Spectrogram 1	1	51.0	54.0	150	15000	comcha	Common Chaffinch	0.9179
37	Spectrogram 1	1	52.0	55.0	150	15000	comcha	Common Chaffinch	0.9906
38	Spectrogram 1	1	53.0	56.0	150	15000	comcha	Common Chaffinch	0.9635
