Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.9998
2	Spectrogram 1	1	3.0	6.0	150	15000	comcha	Common Chaffinch	0.8596
3	Spectrogram 1	1	9.0	12.0	150	15000	trepip	Tree Pipit	0.1588
4	Spectrogram 1	1	12.0	15.0	150	15000	trepip	Tree Pipit	0.9994
5	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.9971
6	Spectrogram 1	1	24.0	27.0	150	15000	cretit2	Crested Tit	0.7465
7	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1408
8	Spectrogram 1	1	30.0	33.0	150	15000	comcha	Common Chaffinch	0.1841
9	Spectrogram 1	1	33.0	36.0	150	15000	trepip	Tree Pipit	1.0000
10	Spectrogram 1	1	36.0	39.0	150	15000	trepip	Tree Pipit	0.3591
11	Spectrogram 1	1	39.0	42.0	150	15000	comcha	Common Chaffinch	0.4575
12	Spectrogram 1	1	51.0	54.0	150	15000	comcha	Common Chaffinch	0.9179
