Turdus merula_Eurasian Blackbird
Apus apus_Common Swift
Columba palumbus_Common Wood-Pigeon
Passer domesticus_House Sparrow
Hirundo rustica_Barn Swallow
Fringilla coelebs_Common Chaffinch
Delichon urbicum_Common House-Martin
Carduelis carduelis_European Goldfinch
Streptopelia decaocto_Eurasian Collared-Dove
Corvus corone_Carrion Crow
Pica pica_Eurasian Magpie
Sylvia atricapilla_Eurasian Blackcap
Parus major_Great Tit
Phoenicurus ochruros_Black Redstart
Gyps fulvus_Eurasian Griffon
Serinus serinus_European Serin
Milvus migrans_Black Kite
Motacilla alba_White Wagtail
Garrulus glandarius_Eurasian Jay
Cyanistes caeruleus_Eurasian Blue Tit
Columba livia_Rock Pigeon
Erithacus rubecula_European Robin
Falco tinnunculus_Eurasian Kestrel
Buteo buteo_Common Buzzard
Chloris chloris_European Greenfinch
Emberiza cirlus_Cirl Bunting
Oriolus oriolus_Eurasian Golden Oriole
Periparus ater_Coal Tit
Merops apiaster_European Bee-eater
Linaria cannabina_Eurasian Linnet
Ptyonoprogne rupestris_Eurasian Crag-Martin
Anas platyrhynchos_Mallard
Troglodytes troglodytes_Eurasian Wren
Larus michahellis_Yellow-legged Gull
Ardea cinerea_Gray Heron
Dendrocopos major_Great Spotted Woodpecker
Certhia brachydactyla_Short-toed Treecreeper
Phylloscopus bonelli_Western Bonelli's Warbler
Sturnus vulgaris_European Starling
Saxicola rubicola_European Stonechat
Corvus corax_Common Raven
Upupa epops_Eurasian Hoopoe
Aegithalos caudatus_Long-tailed Tit
Streptopelia turtur_European Turtle-Dove
Sitta europaea_Eurasian Nuthatch
Lophophanes cristatus_Crested Tit
Galerida cristata_Crested Lark
Hippolais polyglotta_Melodious Warbler
Fulica atra_Eurasian Coot
Curruca melanocephala_Sardinian Warbler
Egretta garzetta_Little Egret
Chroicocephalus ridibundus_Black-headed Gull
Picus viridis_Eurasian Green Woodpecker
Regulus ignicapilla_Common Firecrest
Turdus viscivorus_Mistle Thrush
Gallinula chloropus_Eurasian Moorhen
Hieraaetus pennatus_Booted Eagle
Luscinia megarhynchos_Common Nightingale
Circaetus gallicus_Short-toed Snake-Eagle
Cettia cetti_Cetti's Warbler
Lanius collurio_Red-backed Shrike
Pyrrhocorax pyrrhocorax_Red-billed Chough
Phalacrocorax carbo_Great Cormorant
Lanius senator_Woodchat Shrike
Cisticola juncidis_Zitting Cisticola
Oenanthe oenanthe_Northern Wheatear
Bubulcus ibis_Cattle Egret
Lullula arborea_Wood Lark
Picus sharpei_Iberian Green Woodpecker
Phylloscopus collybita_Common Chiffchaff
Milvus milvus_Red Kite
Motacilla cinerea_Gray Wagtail
Carduelis citrinella_Citril Finch
Muscicapa striata_Spotted Flycatcher
Emberiza calandra_Corn Bunting
Turdus philomelos_Song Thrush
Petronia petronia_Rock Sparrow
Himantopus himantopus_Black-winged Stilt
Alauda arvensis_Eurasian Skylark
Circus aeruginosus_Eurasian Marsh-Harrier
Sturnus unicolor_Spotless Starling
Ciconia ciconia_White Stork
Acrocephalus scirpaceus_Eurasian Reed Warbler
Pernis apivorus_European Honey-buzzard
Cuculus canorus_Common Cuckoo
Alectoris rufa_Red-legged Partridge
Coturnix coturnix_Common Quail
Corvus monedula_Eurasian Jackdaw
Phoenicurus phoenicurus_Common Redstart
Curruca communis_Greater Whitethroat
Motacilla flava_Western Yellow Wagtail
Tachybaptus ruficollis_Little Grebe
Actitis hypoleucos_Common Sandpiper
Curruca iberiae_Western Subalpine Warbler
Passer montanus_Eurasian Tree Sparrow
Alcedo atthis_Common Kingfisher
Emberiza cia_Rock Bunting
Podiceps cristatus_Great Crested Grebe
Sterna hirundo_Common Tern
Charadrius dubius_Little Ringed Plover
Prunella modularis_Dunnock
Ardea purpurea_Purple Heron
Anthus trivialis_Tree Pipit
Tringa ochropus_Green Sandpiper
Curruca undata_Dartford Warbler
Apus melba_Alpine Swift
Recurvirostra avosetta_Pied Avocet
Anthus campestris_Tawny Pipit
Vanellus vanellus_Northern Lapwing
Riparia riparia_Bank Swallow
Cinclus cinclus_White-throated Dipper
Falco subbuteo_Eurasian Hobby
Emberiza citrinella_Yellowhammer
Aquila chrysaetos_Golden Eagle
Anthus spinoletta_Water Pipit
Circus pygargus_Montagu's Harrier
Tadorna tadorna_Common Shelduck
Sylvia borin_Garden Warbler
Galerida theklae_Thekla's Lark
Aythya ferina_Common Pochard
Pyrrhula pyrrhula_Eurasian Bullfinch
Phoenicopterus roseus_Greater Flamingo
Netta rufina_Red-crested Pochard
