Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	3.0	6.0	150	15000	eurrob1	European Robin	0.1195
2	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1130
3	Spectrogram 1	1	12.0	15.0	150	15000	trepip	Tree Pipit	0.1001
4	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1495
5	Spectrogram 1	1	24.0	27.0	150	15000	eurrob1	European Robin	0.1045
6	Spectrogram 1	1	30.0	33.0	150	15000	eurrob1	European Robin	0.1368
7	Spectrogram 1	1	30.0	33.0	150	15000	trepip	Tree Pipit	0.1066
8	Spectrogram 1	1	36.0	39.0	150	15000	sonthr1	Song Thrush	0.1125
9	Spectrogram 1	1	36.0	39.0	150	15000	eurrob1	European Robin	0.1072
10	Spectrogram 1	1	45.0	48.0	150	15000	eurrob1	European Robin	0.1370
11	Spectrogram 1	1	45.0	48.0	150	15000	brnowl	Barn Owl	0.1140
12	Spectrogram 1	1	45.0	48.0	150	15000	trepip	Tree Pipit	0.1011
