"AcouOccupancy_left","Bioac_left","Ht_left","Hf_left","H_left","ACI_left","AEI_villa_left","M_left","NDSI_left","ADI_left","npic_left","recording_file_path","recording_id"
0.30588660166125,34.840704025031,0.99685561461796,0.972038960973242,0.968982495873584,1104.51224225309,0.648279,2.14162343519677e-11,0.469892132591698,1.430783,13,"Aurignac/145/S4A08058_20190425_000000.wav",32
1,25.9862111942255,0.984459936673741,0.975886026738555,0.960720696083826,1213.1562197849,0.118125,1.99591789949907e-11,0.583275159017418,2.271223,11,"Aurignac/145/S4A08058_20190425_070000.wav",33
0.965007215007215,16.133692856243,0.999361244558676,0.930589579812865,0.92999516065512,1160.37002245718,0.876662,2.14849691220159e-11,0.591267523686407,0.281783,19,"Aurignac/154/S4A10950_20190617_000000.wav",34
0.991345113595384,71.3490225367754,0.996498125815512,0.962521560279239,0.959150930875284,1385.6696088765,0.526595,2.14337346332838e-11,0.947147113629556,1.798808,26,"Aurignac/154/S4A10950_20190617_070000.wav",35
0.152377521613833,51.8349251795488,0.972411203330956,0.955373704868131,0.929016093981573,1190.6287624021,0.79431,1.50897845557289e-11,0.943491266340599,0.936558,26,"Aurignac/154/S4A10950_20190617_130000.wav",36
1,49.1146864985514,0.999386521138102,0.958994681385402,0.958406358419699,1220.68135595357,0.751331,2.14524558148757e-11,0.918069922198866,1.124841,10,"Aurignac/155/S4A09568_20210609_000000.wav",37
0.998559596687072,65.8601288438322,0.999163689451757,0.960302924221684,0.959499812756649,1388.5952626688,0.492765,2.14607697233648e-11,0.950349255851532,1.853804,19,"Aurignac/155/S4A09568_20210609_070000.wav",38
0.97836278398846,33.7398444651417,0.996180740815756,0.952894054414743,0.949254705045808,1201.50655259293,0.631277,2.12522682264772e-11,0.858580472475136,1.541583,16,"Aurignac/155/S4A09568_20210609_130000.wav",39
0.896160086533261,1.43160508570339,0.87458466044454,0.903705007344175,0.790366536990135,685.956315890232,0.562902,2.50487309191673e-12,0.87006308224169,1.525044,23,"Aurignac/156/20190617_000000.wav",40
1,5.40735621433186,0.976344313081283,0.874883950244401,0.854187969427209,580.714390647556,0.102279,8.23513751864136e-12,0.796548634328098,2.286012,7,"Aurignac/156/20190617_070000.wav",41
1,1.57255875712508,0.975550718005632,0.952200188972814,0.928919578037527,569.773733160526,0.111222,8.17337749464708e-12,0.697003373216491,2.281115,14,"Aurignac/156/20190617_130000.wav",42
0.998561668464581,21.9245938280167,0.998271724136868,0.900114981212029,0.898559334215957,1113.4629834581,0.8237,2.13964151862787e-11,0.971506935081297,0.757279,7,"Aurignac/160/S4A10950_20210609_000000.wav",43
0.899495677233429,55.1648842879071,0.993070303693185,0.956873706761897,0.950242862570061,1334.52668358878,0.56109,2.11080796148949e-11,0.831170125021295,1.715525,11,"Aurignac/160/S4A10950_20210609_070000.wav",44
0.189072609633357,37.9499454772843,0.962247681390322,0.968046141236756,0.931500154883916,1184.0284601862,0.695079,1.51335686996263e-11,-0.789241326061538,1.307727,25,"Aurignac/160/S4A10950_20210609_130000.wav",45
1,8.01707772898095,0.970611330767681,0.851974742990398,0.826936339074364,791.69803969285,0.437976,7.13994467628256e-12,0.999394957104886,1.980606,12,"Aurignac/188/20200529_000000.wav",46
1,8.90662732589991,0.969012572117729,0.949469406974294,0.920047792199255,617.240440247512,0.02434,7.21768972323055e-12,0.969258389814806,2.301583,10,"Aurignac/188/20200529_070000.wav",47
0.248424842484248,1.70645596297484,0.932462562317465,0.961454456910643,0.896520286442446,625.748706277012,0.528642,3.62546785346772e-12,0.397527261951691,1.655379,12,"Aurignac/188/20200529_130000.wav",48
0.70620043258832,28.6901502497879,0.996741461521669,0.947998862930809,0.944909772158535,1187.32364307309,0.762623,2.13358160881234e-11,0.520321722804835,1.089064,10,"Aurignac/192/S4A09568_20200527_130000.wav",49
0.991338866835078,39.3006371488052,0.99722108735945,0.91569426073337,0.913149626377338,1183.53902797906,0.769114,2.14043661991104e-11,0.997774598293914,1.090514,16,"Aurignac/192/S4A09568_20200528_000000.wav",50
0.925432276657061,58.376768065422,0.996003459678641,0.965568523564538,0.961709590027077,1322.56102583172,0.546183,2.13910260806721e-11,0.631536800529525,1.767258,29,"Aurignac/192/S4A09568_20200528_070000.wav",51
0.0226049515608181,20.3259794353219,0.985513381853146,0.98317033345637,0.968927520262273,1305.24941111682,0.898742,2.15709959812105e-11,-0.0905493984066115,0.038165,9,"Aurignac/201/S4A08064_20190424_130000.wav",52
0.00215905001799208,17.8465557432211,0.980255824387199,0.972214024239388,0.953018459811577,1112.03488513928,0.894452,1.82431700899322e-11,0.0597776976474777,0.088462,19,"Aurignac/201/S4A08064_20190425_000000.wav",53
0.0623873061666066,16.0634085965841,0.973984427172364,0.988199486034559,0.962490910337395,1222.50373233311,0.899174,1.5168876347009e-11,0.132956397836924,0.018996,17,"Aurignac/201/S4A08064_20190425_070000.wav",54
0.203243243243243,29.859270322193,0.996027684552944,0.954312343135038,0.950521513473086,1161.84421236264,0.861079,2.11794547576534e-11,0.66021528903146,0.501581,7,"Aurignac/203/S4A08058_20190421_130000.wav",55
0.269119769119769,14.2258239376085,0.998980260345811,0.974780257266165,0.97378623518371,1150.99063601014,0.894385,2.15069446358804e-11,0.519044789364937,0.113768,30,"Aurignac/203/S4A08058_20190422_000000.wav",56
0.99963924963925,76.669691943458,0.997608489980813,0.966026504900982,0.963716242835711,1280.41578853024,0.393002,2.13818757817504e-11,0.961668993755929,2.00492,21,"Aurignac/203/S4A08058_20190422_070000.wav",57
1,6.47802570134694,0.978866556019389,0.897979333130536,0.879001937198075,614.64261693255,0.004961,8.65179699824474e-12,0.975753593552376,2.302547,7,"Aurignac/208/20190617_000000.wav",58
1,2.39589560051308,0.976552371522074,0.830547998082679,0.811073617190551,568.343277749364,0.185583,8.34201285316177e-12,0.566427397005481,2.246659,9,"Aurignac/208/20190617_070000.wav",59
1,1.82282333709566,0.970726274979214,0.959503727759317,0.931415479476472,592.328703161846,0.063993,7.35914060127162e-12,0.786725675337504,2.295363,11,"Aurignac/208/20190617_130000.wav",60
1,44.9122248962338,0.992612979294226,0.941490131419541,0.934535324324463,1223.14050572084,0.778093,2.10952068001216e-11,0.997605659614458,1.016737,21,"Aurignac/211/S4A10954_20210609_000000.wav",61
0.191298094210716,23.098051777491,0.979399791842209,0.980616639293384,0.960415732400947,1134.55010769813,0.862643,1.79964706870101e-11,0.540729706681508,0.427838,14,"Aurignac/211/S4A10954_20210609_070000.wav",62
0.000719424460431655,17.5221044832849,0.972022107971337,0.982639237453924,0.955147062965311,1134.49489479294,0.9,1.55158250338147e-11,0.320892902490436,0,16,"Aurignac/211/S4A10954_20210609_130000.wav",63
1,36.7332730559164,0.995779995511672,0.933767706588512,0.929827202675652,1180.1430203791,0.767661,2.13463105793649e-11,0.972216247795377,1.094878,17,"Aurignac/212/S4A10922_20210609_000000.wav",64
0.189140596907587,45.1599391355697,0.973373345670959,0.967620862838845,0.941856356602466,1304.560746397,0.841839,1.56943892138431e-11,0.619352213054458,0.574133,18,"Aurignac/212/S4A10922_20210609_070000.wav",65
0.119870410367171,32.2943996964584,0.973007750589348,0.944707448860996,0.919207669781239,1340.59178747834,0.813696,1.57001590059424e-11,0.832167830333536,0.854017,12,"Aurignac/212/S4A10922_20210609_130000.wav",66
1,46.1072714503739,0.991817234347354,0.941564134824788,0.933859536162581,1226.98821526624,0.698733,2.11315306765973e-11,0.985273942208412,1.359682,21,"Aurignac/217/S4A10954_20190619_000000.wav",67
0.975135135135135,45.3318798024488,0.995865535450838,0.973777408396807,0.969751360223016,1309.00810678293,0.552751,2.10141875181852e-11,-0.572959344682278,1.754684,25,"Aurignac/217/S4A10954_20190619_070000.wav",68
0.0456342076895437,20.2828000915542,0.976333529627207,0.982389877961023,0.959140177019727,1233.61081566395,0.898847,1.75616271986066e-11,0.668067013447294,0.029391,26,"Aurignac/217/S4A10954_20190619_130000.wav",69
1,2.60202456159903,0.980402703602979,0.966730618799181,0.947785312326498,560.247133258982,0.003235,8.95997975546031e-12,0.701362958223115,2.302568,7,"Aurignac/23/20200528_130000.wav",70
1,1.04692845674613,0.980714272054287,0.898548275420988,0.881219117835129,562.019848400241,0.000531,9.02110719673812e-12,0.716301858467299,2.302585,8,"Aurignac/23/20200529_000000.wav",71
1,13.0131074358268,0.960220251209384,0.950535613073203,0.912723545168616,578.886853411258,0.353832,6.1608354436281e-12,0.94103826070799,2.087097,7,"Aurignac/23/20200529_070000.wav",72
1,34.4853977667927,0.995159327833604,0.939848122774119,0.935298626125567,1138.10543923077,0.767107,2.12829738503112e-11,0.907802414364799,1.046581,14,"Aurignac/239/S4A10922_20200529_000000.wav",73
1,57.6870520546597,0.997636810106692,0.989011645389034,0.986674423064287,1317.77459039408,0.469125,2.14574612115751e-11,0.618472242230268,1.928424,28,"Aurignac/239/S4A10922_20200529_070000.wav",74
0.999640287769784,32.9392283415801,0.996686366197838,0.963539807711973,0.960346989635409,1156.33438283684,0.5485,2.14196246025188e-11,0.145742656433578,1.732169,29,"Aurignac/239/S4A10922_20200529_130000.wav",75
1,5.54319162941152,0.97901871445635,0.880586023733492,0.862110196923792,618.069085221751,0.014005,8.64558439439783e-12,0.971461031599536,2.302277,2,"Aurignac/241/20190619_000000.wav",76
0.960741941292995,8.6188249040126,0.927197369215299,0.936171717124454,0.868015953251563,583.85335255861,0.456758,3.65081792240102e-12,-0.44146797232226,1.946745,7,"Aurignac/241/20190619_070000.wav",77
1,6.03397711688253,0.973134751084049,0.911330302364506,0.886847186946834,617.833610742643,0.270421,7.88740104675839e-12,0.867409298155535,2.174823,8,"Aurignac/241/20190619_130000.wav",78
1,6.14694724303988,0.957607740865598,0.899397883836129,0.861270375679616,669.300921814327,0.128386,5.69394464067257e-12,0.98944065595482,2.27704,11,"Aurignac/256/20190513_130000.wav",79
1,1.94050747366783,0.98033832277166,0.901181858773314,0.883463111942078,567.375560980455,0.006818,8.836965541048e-12,0.654706579133138,2.302511,8,"Aurignac/256/20190514_000000.wav",80
1,5.91489589102342,0.979426210185206,0.918908120037313,0.900002697516558,581.106318433421,0.033507,8.67314517626289e-12,0.749038680534331,2.3008,9,"Aurignac/256/20190514_070000.wav",81
0.999820143884892,11.6350581037972,0.95080484887696,0.858441215795705,0.816210070454389,768.958312211318,0.393236,4.4308628164482e-12,0.999758519066048,2.04628,10,"Aurignac/266/20190618_000000.wav",82
1,1.71370575963194,0.978691913501001,0.818062568540403,0.800631220568351,560.716178164025,0.025234,8.70352309668268e-12,0.179801815744794,2.301502,6,"Aurignac/266/20190618_070000.wav",83
0.25229275310196,3.08189712941144,0.963178469194714,0.918442466686372,0.884624009106397,579.538638413475,0.864236,6.69289018826316e-12,0.274118898808251,0.435638,11,"Aurignac/266/20190618_130000.wav",84
1,7.21783643630194,0.916574395090755,0.887431508305811,0.813396997909876,601.917952685163,0.395442,2.05389116628827e-12,0.999244938207056,2.047454,7,"Aurignac/272/20190619_000000.wav",85
1,11.9503989167232,0.960183789222395,0.955245023551088,0.91721078634912,617.094452295479,0.136021,6.6265277847817e-12,0.975191192374114,2.273212,11,"Aurignac/272/20190619_070000.wav",86
1,3.77116419748633,0.978658345575164,0.939303956230278,0.91925765579653,580.730923730252,0.501718,8.61708969725302e-12,0.907082397109948,1.826012,10,"Aurignac/272/20190619_130000.wav",87
1,2.23802865635506,0.949295018929582,0.880060274552202,0.835436834990205,566.201801662104,0.169142,6.35211840686402e-12,0.608172328012378,2.256524,6,"Aurignac/283/20200528_000000.wav",88
1,3.79974275760075,0.978559285312688,0.915828907693356,0.896192881381111,583.586476099467,0.016112,8.60768147048467e-12,0.651705868284915,2.302176,15,"Aurignac/283/20200528_070000.wav",89
1,1.6844693791684,0.980279344994112,0.908558212217674,0.890640849161763,567.786921522381,0.001114,8.95971438089399e-12,0.516383198760271,2.302583,8,"Aurignac/283/20200528_130000.wav",90
0.0518358531317495,17.3160586420141,0.99950886899175,0.978549475362855,0.978068879372398,1176.34632810696,0.801709,2.14612773435836e-11,0.714512053829159,0.612562,29,"Aurignac/296/S4A10922_20210518_000000.wav",91
1,66.4680492680694,0.994882731956258,0.960089631708187,0.955176595716718,1200.23200542692,0.497528,2.12332637415916e-11,0.965687313985616,1.840713,21,"Aurignac/296/S4A10922_20210518_070000.wav",92
0.976542764345002,34.6766952027128,0.991272672500516,0.957439056712963,0.949083172504232,1135.22863259621,0.769599,2.11651328311136e-11,0.815049955587435,1.085605,8,"Aurignac/296/S4A10922_20210518_130000.wav",93
0.221063982746226,9.63871425956977,0.995223532090958,0.990981543706819,0.98624815216485,1182.677627543,0.871306,2.1367436965423e-11,0.594191807502479,0.267417,33,"Aurignac/299/S4A08064_20190422_000000.wav",94
0.986700215672178,76.7768696510283,0.989203162118351,0.967882720087778,0.957432647270541,1273.97322373557,0.393758,1.94029361993761e-11,0.989070461942194,2.010463,18,"Aurignac/299/S4A08064_20190422_070000.wav",95
1,55.5940357126378,0.981493172699537,0.978823213892588,0.960708301715394,1215.98472830331,0.255286,1.88096503244388e-11,0.971366233947366,2.189551,31,"Aurignac/299/S4A08064_20190422_130000.wav",96
1,62.2228273400777,0.977603448156781,0.933958535300282,0.913041084545012,1309.96892449831,0.51385,1.67358672362858e-11,0.999871491237428,1.817605,24,"Aurignac/302/S4A10954_20190618_000000.wav",97
0.988472622478386,49.0757574850885,0.998490991183405,0.948906444725805,0.94747453653459,1396.9351094125,0.569116,2.14657771714189e-11,0.860616063071018,1.705324,27,"Aurignac/302/S4A10954_20190618_070000.wav",98
0.558240173097728,20.0362447609458,0.988688133393427,0.981605600137055,0.970501808528039,1220.77378421969,0.596921,1.95784067064343e-11,0.884123353111108,1.575521,26,"Aurignac/302/S4A10954_20190618_130000.wav",99
1,7.21783565842783,0.938906512887671,0.851589104860838,0.799562556858023,679.92806447441,0.494385,4.08312402381089e-12,0.996707800516886,1.882847,9,"Aurignac/306/20190618_000000.wav",100
0.996034607065609,5.15175988034729,0.94583175053627,0.93519301422469,0.884535245733429,594.511775763485,0.421445,6.97017372259277e-12,0.880830144473974,2.003288,14,"Aurignac/306/20190618_070000.wav",101
1,1.60890501508049,0.978036595704824,0.924760972366501,0.904450073254015,572.664972578089,0.027399,8.6091607673936e-12,0.674822920082757,2.301415,10,"Aurignac/306/20190618_130000.wav",102
0.995146503685062,1.01551799729754,0.913474803415764,0.984988623239933,0.899762288980862,679.977420251943,0.321838,1.97076521306032e-12,0.739553891633761,2.11526,20,"Aurignac/320/20200528_000000.wav",103
1,2.90538016731956,0.980363527137616,0.944150638364573,0.925610849976325,598.485473509828,0.002122,8.94910343124754e-12,0.341479291741595,2.302578,14,"Aurignac/320/20200528_070000.wav",104
1,2.7638120514945,0.980243578149922,0.955890747252229,0.937005766406927,597.914781574025,0.001544,8.95096931768493e-12,0.372562204104103,2.302581,10,"Aurignac/320/20200528_130000.wav",105
1,4.79385745141013,0.979766923192227,0.901091151321234,0.882859304845746,580.545109449864,0.010935,8.8312450615982e-12,0.374539854608714,2.302397,12,"Aurignac/323/20200528_000000.wav",106
1,4.6796303769503,0.98036849898436,0.883919920386871,0.866567245572052,576.751602923023,0.027917,8.95122980553927e-12,0.31335981571812,2.30134,6,"Aurignac/323/20200528_070000.wav",107
1,2.43910955119781,0.980900733178292,0.908491457675611,0.891139936920223,568.490243639565,0.003174,9.05540325878939e-12,0.260937806163603,2.302569,8,"Aurignac/323/20200528_130000.wav",108
1,1.19718315566167,0.980683325403258,0.786981155357143,0.771779296465341,564.006153757782,0.000654,8.97011066756507e-12,0.755534379195937,2.302584,3,"Aurignac/328/20190522_000000.wav",109
1,13.7673547975045,0.966784427158124,0.964200295858391,0.932173830697148,632.819238608109,0.264441,6.73583200131854e-12,0.958938686569044,2.16838,11,"Aurignac/328/20190522_070000.wav",110
1,5.09199413452134,0.970915668621794,0.903142721044294,0.876875418863627,577.001994369551,0.472449,8.14653947052002e-12,0.921683259851421,1.925798,14,"Aurignac/328/20190522_130000.wav",111
0.00936599423631124,20.4720827600113,0.986640356273779,0.97785863873847,0.964794795710317,1138.41661544317,0.89974,2.00110893609116e-11,0.439751398002662,0.009035,13,"Aurignac/333/S4A10950_20210518_000000.wav",112
0.922910662824208,42.3916445657887,0.998580063579023,0.944926435726217,0.943584700264986,1256.36582404466,0.624605,2.14282724524879e-11,0.934281420095877,1.578703,18,"Aurignac/333/S4A10950_20210518_070000.wav",113
0.0237410071942446,28.2619719026056,0.97693320824746,0.986959936837149,0.964193937506027,1249.97836550463,0.844316,1.56723670180524e-11,0.542067783895673,0.516604,27,"Aurignac/333/S4A10950_20210518_130000.wav",114
1,29.0542903898672,0.999740602050572,0.944350208439349,0.944105245931739,1106.84311156914,0.772816,2.14661517097921e-11,-0.288121017578108,1.004331,7,"Aurignac/347/S4A09568_20200529_000000.wav",115
1,97.7502806237611,0.994948626398648,0.982926343353934,0.977961215171043,1241.77119690497,0.396312,2.10563400790259e-11,0.965887326309181,2.020287,32,"Aurignac/347/S4A09568_20200529_070000.wav",116
0.999640933572711,51.0453506992879,0.998001737004966,0.947067816001697,0.945175325431193,1207.63815362669,0.596982,2.13924194806987e-11,0.898490972553452,1.622145,18,"Aurignac/347/S4A09568_20200529_130000.wav",117
1,2.28794818518837,0.980954509318019,0.836362334082749,0.820433403042216,570.094835989272,0.010359,8.98536489565438e-12,0.427266763555097,2.30241,9,"Aurignac/352/20200528_000000.wav",118
1,3.52416484258946,0.975216272293861,0.898527882883437,0.876259012497681,587.613539564604,0.458322,8.0942127205562e-12,0.563353330613853,1.945397,11,"Aurignac/352/20200528_070000.wav",119
0.670808571943094,6.11086147654362,0.926311000211066,0.906903348662695,0.840074547994506,579.20515843954,0.566051,4.39493297093002e-12,-0.714828356740329,1.707535,7,"Aurignac/352/20200528_130000.wav",120
0.999278499278499,56.6404589547042,0.988320993513607,0.934327860800663,0.923415839653954,1128.53671123566,0.550397,1.84421391835201e-11,-0.16676019860558,1.649111,11,"Aurignac/355/S4A10950_20200528_000000.wav",121
1,52.2225912790837,0.997457218493589,0.962351857560722,0.959904807054656,1232.71257834872,0.580276,2.14227458200233e-11,0.911022117492471,1.685823,20,"Aurignac/355/S4A10950_20200528_070000.wav",122
0.802090843547224,35.2298256464498,0.980929234750732,0.972181214146056,0.953640974431328,1156.42351342498,0.533542,1.68196865219075e-11,0.880278662932724,1.763543,12,"Aurignac/355/S4A10950_20200528_130000.wav",123
0.475315315315315,0.623689145210623,0.772817140145831,0.976349903773094,0.754539940415579,1624.69930705209,0.002364,1.22164868596954e-13,0.811539566136226,2.302566,23,"Aurignac/386/20200528_000000.wav",124
0.999640740075445,9.33715932415668,0.948926740585823,0.945294518800446,0.897015246618951,565.718773783109,0.424322,4.87919864879309e-12,-0.435416849294302,2.008551,9,"Aurignac/386/20200528_070000.wav",125
0.589083048099442,1.82514233014541,0.91713245232253,0.900722540926055,0.826081872821693,1059.21080323715,0.040693,3.57409987691703e-12,0.655694820186469,2.299665,17,"Aurignac/386/20200528_130000.wav",126
0.954414931801866,25.8199928515659,0.993340617867571,0.938963719930329,0.932710801710826,1257.28594089493,0.716809,2.14122782137137e-11,0.812787078719121,1.299286,25,"Aurignac/396/S4A10954_20200528_000000.wav",127
0.521253602305475,60.4282616024364,0.960242103136468,0.921711022322685,0.885065730559199,1816.61335456059,0.544683,1.37585433559721e-11,0.999072785325,1.77012,21,"Aurignac/396/S4A10954_20200528_070000.wav",128
0.954529050884157,32.0718361921692,0.998689917936145,0.905355422233465,0.904169332333383,1249.15690017186,0.709561,2.1408682094622e-11,0.987786351348413,1.325093,16,"Aurignac/396/S4A10954_20200528_130000.wav",129
0.10519690703111,4.73054807625689,0.944603055613598,0.931570408718443,0.879964254594649,629.353017052611,0.128762,5.53124439440611e-12,0.86112378330133,2.269431,12,"Aurignac/41/20200528_130000.wav",130
0.484313018391634,3.98048602937334,0.88677351172457,0.941873784950727,0.835228723882069,598.1829220381,0.546247,2.67270037600439e-12,0.827835409658522,1.734275,12,"Aurignac/41/20200529_000000.wav",131
0.976568132660418,14.6441754416009,0.939508692828169,0.940957396065096,0.884037653184116,652.871792656677,0.454217,4.88410744078989e-12,0.997287417264174,1.946602,10,"Aurignac/41/20200529_070000.wav",132
1,2.6702572119674,0.978296813562798,0.863028182552373,0.84429772100588,575.876242401821,0.049077,8.8551480471137e-12,0.427606712126013,2.298752,3,"Aurignac/423/20200528_000000.wav",133
1,3.92115451352187,0.980249270047037,0.915444017556738,0.897363329978919,574.518745347884,0.036169,8.92415032320048e-12,0.667315330824175,2.300532,7,"Aurignac/423/20200528_070000.wav",134
0.376258992805755,3.19586534643894,0.946537784981482,0.874119660426047,0.827387287188436,568.949028165349,0.412971,4.7160579685539e-12,-0.143040422606076,2.000112,8,"Aurignac/423/20200528_130000.wav",135
1,19.3535419327165,0.999601666061929,0.931037809592742,0.930666945635554,1206.21797758816,0.725746,2.14629857478632e-11,0.970737329350362,1.25308,29,"Aurignac/461/S4A10954_20200529_000000.wav",136
0.922466642625316,59.4857678636948,0.998343939651891,0.957719220768813,0.956133179942676,1202.20713858334,0.427539,2.15183099977476e-11,0.963988786986482,1.936843,21,"Aurignac/461/S4A10954_20200529_070000.wav",137
