"AcouOccupancy_left","Bioac_left","Ht_left","Hf_left","H_left","ACI_left","AEI_villa_left","M_left","NDSI_left","ADI_left","npic_left","recording_file_path","recording_id"
0.00867992766726944,21.5510459026785,0.963845706433121,0.958163422779878,0.923521701107648,1231.46420325655,0.899909,1.26982521145007e-11,-0.996593281428677,0.003968,17,"Aurignac/139/S4A08064_20190423_130000.wav",27
1,6.24214650696991,0.973076002408835,0.886767707325614,0.862892375709656,583.202694736053,0.118022,7.8081182671449e-12,0.767696483477101,2.279569,6,"Aurignac/14/20200528_130000.wav",28
1,0.852908486731378,0.980329799899769,0.886145987885687,0.868715318985959,560.776506847629,0.002161,9.0081020095152e-12,0.209946272893338,2.302577,9,"Aurignac/14/20200529_000000.wav",29
1,3.57018634893724,0.980378773095035,0.90055870502354,0.882888638331032,570.309451101116,0.013119,9.03402454187466e-12,0.0820930825793071,2.302309,10,"Aurignac/14/20200529_070000.wav",30
0.07124773960217,38.3100945483784,0.981408426814354,0.962519851016007,0.944625092763205,1142.65795644179,0.880553,1.80767473417381e-11,-0.986522914578619,0.262061,16,"Aurignac/145/S4A08058_20190424_130000.wav",31
0.306329113924051,34.8423710038207,0.996852442271223,0.972038021689605,0.968978475901771,1104.51224225309,0.648279,2.1446078354479e-11,-0.926789683789579,1.430783,13,"Aurignac/145/S4A08058_20190425_000000.wav",32
1,25.9792226652199,0.984448192087576,0.975888048111141,0.960711224642886,1213.1562197849,0.118169,2.00159563628062e-11,-0.516915305380172,2.271199,11,"Aurignac/145/S4A08058_20190425_070000.wav",33
0.964918625678119,16.1101374911991,0.999362921223242,0.930354170905552,0.929761462008399,1160.37002245718,0.876613,2.15363013962306e-11,-0.990995391742574,0.282261,19,"Aurignac/154/S4A10950_20190617_000000.wav",34
0.991320072332731,71.387037940497,0.996490807720524,0.962559163290493,0.959181358106135,1385.6696088765,0.526274,2.14760889685359e-11,-0.458059295857001,1.799378,26,"Aurignac/154/S4A10950_20190617_070000.wav",35
0.151537070524412,51.842406900387,0.972397452133561,0.95539173811884,0.929020491936214,1190.6287624021,0.794068,1.51465573383054e-11,-0.788852230376062,0.937996,26,"Aurignac/154/S4A10950_20190617_130000.wav",36
1,49.1361456546425,0.999385247251149,0.958993281869973,0.958403738113814,1220.68135595357,0.75167,2.15476544843854e-11,-0.845348197241254,1.123507,10,"Aurignac/155/S4A09568_20210609_000000.wav",37
0.998553345388788,65.904582736806,0.999161595213008,0.96029776829411,0.959492650048234,1388.5952626688,0.492236,2.15554846216793e-11,-0.808264465250989,1.854624,19,"Aurignac/155/S4A09568_20210609_070000.wav",38
0.978300180831826,33.7970051394812,0.996173239043858,0.952972630850521,0.94932583239451,1201.50655259293,0.631141,2.13089991159074e-11,-0.875732264342696,1.541883,16,"Aurignac/155/S4A09568_20210609_130000.wav",39
0.895859699873441,1.43053115073279,0.874444236186479,0.903824423765947,0.790344057886698,685.956315890232,0.562379,2.5086741714154e-12,0.749226883334767,1.526162,23,"Aurignac/156/20190617_000000.wav",40
1,5.39925196965891,0.976324742684948,0.874155779111075,0.85345991610718,580.714390647556,0.102366,8.25784144665979e-12,0.181033009891535,2.285981,8,"Aurignac/156/20190617_070000.wav",41
1,1.57485281540069,0.975541743517312,0.952149321477378,0.928861409162867,569.773733160526,0.11113,8.20594862205162e-12,-0.525710981473657,2.281143,13,"Aurignac/156/20190617_130000.wav",42
0.998553345388788,21.8912614431743,0.998343619980196,0.899897408419257,0.898406836332078,1113.4629834581,0.82364,2.15182826198137e-11,-0.961327416270763,0.757677,7,"Aurignac/160/S4A10950_20210609_000000.wav",43
0.899095840867993,55.1705802081134,0.993062008144592,0.956926319166126,0.950287172157526,1334.52668358878,0.560527,2.11721139722531e-11,-0.922247465891843,1.716777,10,"Aurignac/160/S4A10950_20210609_070000.wav",44
0.18625678119349,37.8773867497225,0.962103096611849,0.968023051973068,0.931337975894941,1184.0284601862,0.695357,1.51986486066048e-11,-0.98024955204508,1.306256,25,"Aurignac/160/S4A10950_20210609_130000.wav",45
1,8.01316001011895,0.970598434852259,0.851917082937107,0.826869387322658,791.69803969285,0.437847,7.15534015214309e-12,0.998590288441023,1.980806,12,"Aurignac/188/20200529_000000.wav",46
1,8.91686784315919,0.968992886911869,0.949482217834961,0.920041515331383,617.240440247512,0.024292,7.24462750179738e-12,0.769940317401177,2.301585,10,"Aurignac/188/20200529_070000.wav",47
0.249322003254384,1.70859768010114,0.932455711862759,0.961601281301166,0.89665060728382,625.748706277012,0.528208,3.6622242782178e-12,-0.971221845977696,1.656637,13,"Aurignac/188/20200529_130000.wav",48
0.705244122965642,28.5614499854462,0.996744312666191,0.948368614975852,0.945281023288293,1187.32364307309,0.763001,2.14004736035385e-11,-0.965311087496744,1.085578,11,"Aurignac/192/S4A09568_20200527_130000.wav",49
0.991320072332731,39.3035803437508,0.997218960248576,0.915652657624224,0.913106191184874,1183.53902797906,0.769071,2.14452322449387e-11,-0.418242120501463,1.090717,16,"Aurignac/192/S4A09568_20200528_000000.wav",50
0.925135623869801,58.4875025626003,0.99599787868664,0.965581424068319,0.961717050071271,1322.56102583172,0.545689,2.14778302450915e-11,-0.891461068286284,1.767557,29,"Aurignac/192/S4A09568_20200528_070000.wav",51
0.0227848101265823,20.3153221881348,0.985600318225178,0.983163740166385,0.969006495175446,1305.24941111682,0.898738,2.18026656995371e-11,-0.995731059978107,0.038266,9,"Aurignac/201/S4A08064_20190424_130000.wav",52
0.00216998191681736,17.8390076589452,0.980234373761529,0.972200270988721,0.952984123803418,1112.03488513928,0.894434,1.83118115361632e-11,-0.992082817727364,0.088714,18,"Aurignac/201/S4A08064_20190425_000000.wav",53
0.0625678119349005,16.072314998609,0.974072535888954,0.988171285561007,0.962550510019058,1222.50373233311,0.899173,1.52396336292833e-11,-0.991820788258267,0.019004,18,"Aurignac/201/S4A08064_20190425_070000.wav",54
0.203978300180832,29.8762662842992,0.996016833364874,0.954331048563187,0.950529788971685,1161.84421236264,0.860985,2.12635614418379e-11,-0.93438620025104,0.502475,7,"Aurignac/203/S4A08058_20190421_130000.wav",55
0.26871609403255,14.245317414545,0.998983454947689,0.974900396273116,0.973909366098789,1150.99063601014,0.894376,2.15721790953605e-11,-0.993590152109266,0.113923,30,"Aurignac/203/S4A08058_20190422_000000.wav",56
0.999638336347197,76.6766065240304,0.997603630157578,0.966029442540546,0.96371447871755,1280.41578853024,0.392713,2.14358510585721e-11,-0.414058278240708,2.005201,21,"Aurignac/203/S4A08058_20190422_070000.wav",57
1,6.47554431568563,0.97886395714517,0.897903515242467,0.878925388064799,614.64261693255,0.00496,8.67161883105026e-12,0.926177836972917,2.302547,7,"Aurignac/208/20190617_000000.wav",58
1,2.39774751243161,0.976534269182428,0.829745274006838,0.810274694759841,568.343277749364,0.185568,8.38951194405675e-12,-0.635627073185272,2.246667,9,"Aurignac/208/20190617_070000.wav",59
1,1.82583781813783,0.970824097634912,0.959800322628239,0.931797282125258,592.328703161846,0.064175,7.36918792307933e-12,-0.669335019379099,2.295322,10,"Aurignac/208/20190617_130000.wav",60
1,44.9025957969863,0.992612016017848,0.941492070325576,0.934536341990687,1223.14050572084,0.778096,2.11730135685337e-11,0.0763388969633263,1.016725,21,"Aurignac/211/S4A10954_20210609_000000.wav",61
0.190958408679928,23.1417748938521,0.979525034664988,0.980507045148311,0.960431197388165,1134.55010769813,0.862398,1.81331770684545e-11,-0.923535243108276,0.4296,14,"Aurignac/211/S4A10954_20210609_070000.wav",62
0.000723327305605787,17.5893722936277,0.972049644911437,0.982643954419948,0.955178706968281,1134.49489479294,0.9,1.55927581061726e-11,-0.992936930186643,0,16,"Aurignac/211/S4A10954_20210609_130000.wav",63
1,36.7231962396997,0.995776163502645,0.934169514229643,0.930223734940723,1180.1430203791,0.767544,2.15153586351421e-11,-0.262517190314766,1.09545,16,"Aurignac/212/S4A10922_20210609_000000.wav",64
0.190235081374322,45.1709603895595,0.973378453768472,0.967591667683809,0.941832881369323,1304.560746397,0.841562,1.58010366540756e-11,-0.980374527379187,0.576225,18,"Aurignac/212/S4A10922_20210609_070000.wav",65
0.120433996383363,32.2756328553493,0.972970050291545,0.944583052266251,0.919051019868036,1340.59178747834,0.813488,1.57585320770232e-11,-0.948673195545397,0.855412,12,"Aurignac/212/S4A10922_20210609_130000.wav",66
1,46.1185720063094,0.991833610706997,0.941604347413197,0.933914839752237,1226.98821526624,0.69862,2.1260804299264e-11,-0.487971786777661,1.360103,21,"Aurignac/217/S4A10954_20190619_000000.wav",67
0.9750452079566,45.3357190590244,0.995857532606172,0.973803310170628,0.969769361710244,1309.00810678293,0.552344,2.10681896888875e-11,-0.826692349072819,1.755523,25,"Aurignac/217/S4A10954_20190619_070000.wav",68
0.0459312839059675,20.2184721299359,0.976237025942547,0.981876450393311,0.958544145774991,1233.61081566395,0.898843,1.76520930802013e-11,-0.983099444178812,0.029493,26,"Aurignac/217/S4A10954_20190619_130000.wav",69
1,2.59757826484858,0.980391884307218,0.966641229558537,0.94768721649594,560.247133258982,0.003225,8.99786187780807e-12,0.112055322205012,2.302568,7,"Aurignac/23/20200528_130000.wav",70
1,1.04698593011029,0.980709885614372,0.898214080538773,0.880887428182399,562.019848400241,0.000533,9.04337939544188e-12,0.290024442123925,2.302585,8,"Aurignac/23/20200529_000000.wav",71
1,13.0126130604326,0.960211891496956,0.950477262681534,0.912659570224285,578.886853411258,0.353754,6.16842576614191e-12,0.5543360285493,2.087152,7,"Aurignac/23/20200529_070000.wav",72
1,34.5013328453753,0.995153784620771,0.939859566244261,0.935304804360013,1138.10543923077,0.76716,2.14083152214967e-11,-0.817172223464887,1.046602,14,"Aurignac/239/S4A10922_20200529_000000.wav",73
1,57.6826026259373,0.997635455838169,0.989053942471885,0.986715280746477,1317.77459039408,0.468618,2.15245284338392e-11,-0.762206323015648,1.929229,28,"Aurignac/239/S4A10922_20200529_070000.wav",74
0.999638336347197,32.9661155421787,0.996687852847294,0.963594199799199,0.960402634013971,1156.33438283684,0.548404,2.15560655943452e-11,-0.925070452200492,1.732105,29,"Aurignac/239/S4A10922_20200529_130000.wav",75
1,5.53661912985518,0.979017502481724,0.880319291531781,0.861847994181925,618.069085221751,0.014001,8.69501163661173e-12,0.838414483233091,2.302277,2,"Aurignac/241/20190619_000000.wav",76
0.960585789188212,8.62413846186797,0.927093975357746,0.936250177598898,0.867991899079558,583.85335255861,0.456001,3.65889011811126e-12,-0.815719433470231,1.947983,7,"Aurignac/241/20190619_070000.wav",77
1,6.03468700890376,0.973112777210528,0.911289454350547,0.886787411765728,617.833610742643,0.270674,7.9170878627287e-12,-0.43279084831802,2.174582,8,"Aurignac/241/20190619_130000.wav",78
1,6.1518109650507,0.957634240093707,0.899797842311062,0.861677222959511,669.300921814327,0.128336,5.73162783683041e-12,0.92011483615707,2.277059,11,"Aurignac/256/20190513_130000.wav",79
1,1.93842798023418,0.980338399212117,0.900807439621961,0.883096123357359,567.375560980455,0.006817,8.87573216423025e-12,0.188347519563589,2.302511,8,"Aurignac/256/20190514_000000.wav",80
1,5.92442386947248,0.979420327032484,0.919102985755013,0.900188146884708,581.106318433421,0.033484,8.70994093861954e-12,0.557793383959578,2.300803,9,"Aurignac/256/20190514_070000.wav",81
0.999819200867836,11.6317291076959,0.950776974635269,0.858331167577111,0.816081510744123,768.958312211318,0.393449,4.45367319820194e-12,0.996992155184781,2.045983,10,"Aurignac/266/20190618_000000.wav",82
1,1.71766729008054,0.978704892009217,0.818628388689434,0.801195608747972,560.716178164025,0.025218,8.73749344803918e-12,-0.32727253739475,2.301504,6,"Aurignac/266/20190618_070000.wav",83
0.253661182426324,3.08453552614328,0.963105808438756,0.918256300793238,0.884377976929453,579.538638413475,0.864042,6.72150087924763e-12,-0.973200349918819,0.437438,11,"Aurignac/266/20190618_130000.wav",84
1,7.22343715027002,0.916399304586717,0.887734572270274,0.813519344686065,601.917952685163,0.39551,2.05323255388538e-12,0.997274306198202,2.047302,7,"Aurignac/272/20190619_000000.wav",85
1,11.9635273582804,0.960159701001348,0.955285134338005,0.917226288957011,617.094452295479,0.135892,6.64257395474162e-12,0.916607369886656,2.273266,11,"Aurignac/272/20190619_070000.wav",86
1,3.70280745445272,0.978711253052828,0.938137100119534,0.918165336793336,580.730923730252,0.452896,8.66392088307425e-12,-0.00917806805720778,1.928824,11,"Aurignac/272/20190619_130000.wav",87
1,2.2369557873854,0.949160505085658,0.880278047431013,0.835525156115437,566.201801662104,0.169071,6.38017646062589e-12,0.242859695534266,2.256564,5,"Aurignac/283/20200528_000000.wav",88
1,3.81001215686376,0.97853856681424,0.916043664054857,0.896384054163505,583.586476099467,0.016125,8.66651476715354e-12,0.109875205597089,2.302176,16,"Aurignac/283/20200528_070000.wav",89
1,1.68104418765761,0.98027394354395,0.908041566465725,0.890129487261182,567.786921522381,0.001118,8.99421409565693e-12,0.12661137469107,2.302583,8,"Aurignac/283/20200528_130000.wav",90
0.0520795660036166,17.3638070438016,0.999508650502202,0.978613347285831,0.978132506109104,1176.34632810696,0.801477,2.15634857169432e-11,-0.991790468488833,0.613714,29,"Aurignac/296/S4A10922_20210518_000000.wav",91
1,66.5535676251116,0.994867164715321,0.96009917666655,0.955171145735765,1200.23200542692,0.497284,2.13433330539733e-11,-0.195319859251238,1.841139,21,"Aurignac/296/S4A10922_20210518_070000.wav",92
0.976491862567812,34.686724606411,0.991263752373857,0.957455320474319,0.949090753703687,1135.22863259621,0.76951,2.12146291839626e-11,-0.817392613295293,1.086064,8,"Aurignac/296/S4A10922_20210518_130000.wav",93
0.217359855334539,9.59289180041594,0.995219913678039,0.99102136616459,0.986284198487416,1182.677627543,0.871172,2.14932437061398e-11,-0.985330127773162,0.268457,34,"Aurignac/299/S4A08064_20190422_000000.wav",94
0.986618444846293,76.737631646334,0.989160454641492,0.967868959046496,0.95737769956382,1273.97322373557,0.39591,1.95078385553635e-11,0.672836913518825,2.008567,18,"Aurignac/299/S4A08064_20190422_070000.wav",95
1,55.5608821356416,0.981568472545387,0.978914986006164,0.960872087565859,1215.98472830331,0.255753,1.89484485448772e-11,0.315720917081313,2.189244,31,"Aurignac/299/S4A08064_20190422_130000.wav",96
1,62.1757271874007,0.977594480749865,0.933794283594816,0.912872137798066,1309.96892449831,0.513729,1.68069631671457e-11,0.931766861678069,1.817825,24,"Aurignac/302/S4A10954_20190618_000000.wav",97
0.988426763110307,49.07608055718,0.998489184222464,0.948927998895585,0.947494343503108,1396.9351094125,0.569001,2.1550113879034e-11,-0.810458924315853,1.705509,27,"Aurignac/302/S4A10954_20190618_070000.wav",98
0.559855334538879,20.0381316242671,0.988669923100842,0.981605394532151,0.970483729927474,1220.77378421969,0.596748,1.96443036652416e-11,-0.829560994893038,1.576082,26,"Aurignac/302/S4A10954_20190618_130000.wav",99
1,7.21257826732669,0.93887557252851,0.851856626826521,0.799787378223955,679.92806447441,0.494834,4.10255997455189e-12,0.989796662743634,1.88205,9,"Aurignac/306/20190618_000000.wav",100
0.996022419092388,5.15620286794572,0.945763914376363,0.935234780625043,0.88451130698486,594.511775763485,0.421334,6.98399561456971e-12,0.638064752565167,2.003423,14,"Aurignac/306/20190618_070000.wav",101
1,1.61069338668607,0.978028133299636,0.924920430568691,0.904598202159793,572.664972578089,0.027405,8.62865955008869e-12,-0.342033858856658,2.301415,10,"Aurignac/306/20190618_130000.wav",102
0.995118423431568,1.01530551988895,0.913480564351418,0.985003222078825,0.89978129919253,679.977420251943,0.320795,1.98195382988831e-12,0.48750379044674,2.116375,20,"Aurignac/320/20200528_000000.wav",103
1,2.91049308181587,0.980360964735191,0.944342876590417,0.925796893534987,598.485473509828,0.002118,8.97533906764899e-12,-0.0359749494981437,2.302578,14,"Aurignac/320/20200528_070000.wav",104
1,2.7624854459792,0.980245328983581,0.955853469223163,0.936970898398756,597.914781574025,0.001546,8.98372573120005e-12,0.0262591362977782,2.302581,10,"Aurignac/320/20200528_130000.wav",105
1,4.7978743789328,0.979749633450832,0.901001444025893,0.88275583452304,580.545109449864,0.010941,8.87978236483632e-12,-0.208911623216999,2.302397,12,"Aurignac/323/20200528_000000.wav",106
1,4.6834760330712,0.980361092679204,0.883905647589472,0.866546706496135,576.751602923023,0.027929,8.98116073712076e-12,-0.289144696168692,2.301339,6,"Aurignac/323/20200528_070000.wav",107
1,2.43942909510055,0.98089675420949,0.908486038262385,0.891131006176211,568.490243639565,0.003173,9.08063908301054e-12,-0.298390927046382,2.302569,8,"Aurignac/323/20200528_130000.wav",108
1,1.19701967797801,0.980679818856229,0.787227679705349,0.772018298332051,564.006153757782,0.000655,9.00044955302977e-12,0.356621397512825,2.302584,3,"Aurignac/328/20190522_000000.wav",109
1,13.7699783501698,0.966724859625809,0.964193130705814,0.932109468933748,632.819238608109,0.264493,6.76818446361834e-12,0.925026745135944,2.168399,11,"Aurignac/328/20190522_070000.wav",110
1,5.08998029370911,0.970888131825764,0.903105087749177,0.876814011487141,577.001994369551,0.472419,8.17217372753002e-12,0.629626767326733,1.925865,14,"Aurignac/328/20190522_130000.wav",111
0.00940325497287523,20.4778441966968,0.986606431520798,0.977914460341946,0.964816696050554,1138.41661544317,0.899739,2.00899265336046e-11,-0.993392232385703,0.009052,13,"Aurignac/333/S4A10950_20210518_000000.wav",112
0.924412296564195,42.4237642430373,0.998579557743214,0.94492520167594,0.943582989989978,1256.36582404466,0.624211,2.15133672219247e-11,-0.951701603272149,1.57944,18,"Aurignac/333/S4A10950_20210518_070000.wav",113
0.0235081374321881,28.2057161732344,0.97691411081307,0.987002517771094,0.964216687018609,1249.97836550463,0.844202,1.57471713222248e-11,-0.978629875949088,0.517908,27,"Aurignac/333/S4A10950_20210518_130000.wav",114
1,29.0458413831673,0.999740205681172,0.944295321902296,0.94404999934237,1106.84311156914,0.772861,2.15508840962829e-11,-0.981404738101332,1.0043,7,"Aurignac/347/S4A09568_20200529_000000.wav",115
1,97.7695120889641,0.994935591398881,0.982931796316015,0.977953828072439,1241.77119690497,0.396152,2.11271386962743e-11,0.114632697543238,2.020509,32,"Aurignac/347/S4A09568_20200529_070000.wav",116
0.999638336347197,51.1079207240834,0.998000527715484,0.947051537099554,0.945157933799116,1207.63815362669,0.596761,2.15453072859072e-11,-0.719768043108536,1.622909,17,"Aurignac/347/S4A09568_20200529_130000.wav",117
1,2.28827823577758,0.980949489689252,0.836061736308358,0.820134333580394,570.094835989272,0.010365,9.02016635505805e-12,0.0231384344645869,2.30241,8,"Aurignac/352/20200528_000000.wav",118
1,3.52855305691597,0.975202406764428,0.898605315697705,0.876322066599711,587.613539564604,0.458042,8.11879537527514e-12,-0.634193431265866,1.945822,11,"Aurignac/352/20200528_070000.wav",119
0.670764780329054,6.11327214488351,0.926321484686641,0.906922714110965,0.840101995031307,579.20515843954,0.56566,4.43882673459645e-12,-0.869900178232595,1.708512,7,"Aurignac/352/20200528_130000.wav",120
0.999276672694394,56.6408197327269,0.988336691766847,0.934341479470479,0.923443966800395,1128.53671123566,0.550322,1.84961307994045e-11,-0.305167295349495,1.649297,11,"Aurignac/355/S4A10950_20200528_000000.wav",121
1,52.236019383666,0.997450853317192,0.962316614483867,0.959863528278245,1232.71257834872,0.579984,2.15536845721713e-11,-0.803938785152588,1.686264,19,"Aurignac/355/S4A10950_20200528_070000.wav",122
0.804339963833635,35.229116282436,0.980896109666035,0.972181357812218,0.953608911767848,1156.42351342498,0.533502,1.68739067235241e-11,-0.718380804866627,1.76363,12,"Aurignac/355/S4A10950_20200528_130000.wav",123
0.476586512384741,0.623743912383683,0.772856424641268,0.976349885448481,0.754578281666625,1624.69930705209,0.002348,1.22202547510053e-13,0.675498652992397,2.302567,23,"Aurignac/386/20200528_000000.wav",124
0.999638401735672,9.34011858498403,0.949121857605961,0.945310256800687,0.897214626948636,565.718773783109,0.424222,4.92997842742843e-12,-0.753751313837514,2.008694,9,"Aurignac/386/20200528_070000.wav",125
0.589585969987344,1.82888080443683,0.917135913495205,0.90079724368943,0.826153502965069,1059.21080323715,0.040731,3.58040663639374e-12,0.152871647040114,2.299661,17,"Aurignac/386/20200528_130000.wav",126
0.954430379746835,25.7976885247518,0.993337877516922,0.938770105311105,0.932515903886071,1257.28594089493,0.71618,2.15754396217277e-11,-0.963246576504127,1.301373,26,"Aurignac/396/S4A10954_20200528_000000.wav",127
0.523327305605787,60.4283916210566,0.960166530388324,0.921701108042002,0.884986554963763,1816.61335456059,0.544766,1.37908475454081e-11,0.960755663679296,1.770102,21,"Aurignac/396/S4A10954_20200528_070000.wav",128
0.954430379746835,32.0990634045564,0.998688283747471,0.905464656204064,0.90427694349843,1249.15690017186,0.70972,2.14545446104423e-11,-0.574398506046737,1.324486,16,"Aurignac/396/S4A10954_20200528_130000.wav",129
0.105767492316037,4.73703675760589,0.944604044281005,0.931658475393749,0.880048363745611,629.353017052611,0.128289,5.54263189638232e-12,-0.593973472166431,2.269656,12,"Aurignac/41/20200528_130000.wav",130
0.484903272464292,3.98651260425346,0.88677701717005,0.941944368270094,0.835294617234681,598.1829220381,0.546107,2.67429348651856e-12,0.445460190258685,1.73461,12,"Aurignac/41/20200529_000000.wav",131
0.976496112818658,14.6498052669548,0.939481439963043,0.94096439253745,0.884018582455034,652.871792656677,0.454137,4.8907772650653e-12,0.917381062631654,1.946803,10,"Aurignac/41/20200529_070000.wav",132
1,2.67052694957399,0.978272950306134,0.862692745144288,0.843948977,575.876242401821,0.049084,8.894280209811e-12,-0.129534550198176,2.298751,3,"Aurignac/423/20200528_000000.wav",133
1,3.93034430285562,0.980237975250476,0.91573415401367,0.897637392998068,574.518745347884,0.036178,8.95586214696523e-12,0.0885943518182489,2.300531,7,"Aurignac/423/20200528_070000.wav",134
0.378231784487434,3.19613914255357,0.946565397301595,0.874132015887722,0.827423118912806,568.949028165349,0.41267,4.73567107985894e-12,-0.85240543757235,2.000629,8,"Aurignac/423/20200528_130000.wav",135
1,19.355785380792,0.999601744092454,0.931151374940497,0.930780538404608,1206.21797758816,0.72574,2.15417529662856e-11,-0.891512075017517,1.253183,29,"Aurignac/461/S4A10954_20200529_000000.wav",136
0.924050632911392,59.5369284043934,0.998340899567973,0.957731691225751,0.956142718163072,1202.20713858334,0.427411,2.15767019778839e-11,-0.74096863096869,1.936941,21,"Aurignac/461/S4A10954_20200529_070000.wav",137
