Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	grewhi1	Greater Whitethroat	0.3208
2	Spectrogram 1	1	12.0	15.0	150	15000	grewhi1	Greater Whitethroat	0.5256
3	Spectrogram 1	1	12.0	15.0	150	15000	eutdov	European Turtle-Dove	0.1328
4	Spectrogram 1	1	15.0	18.0	150	15000	eutdov	European Turtle-Dove	0.8972
5	Spectrogram 1	1	18.0	21.0	150	15000	grewhi1	Greater Whitethroat	0.1326
6	Spectrogram 1	1	21.0	24.0	150	15000	grewhi1	Greater Whitethroat	0.3592
7	Spectrogram 1	1	24.0	27.0	150	15000	grewhi1	Greater Whitethroat	0.2172
8	Spectrogram 1	1	27.0	30.0	150	15000	grewhi1	Greater Whitethroat	0.1535
9	Spectrogram 1	1	27.0	30.0	150	15000	eutdov	European Turtle-Dove	0.1296
10	Spectrogram 1	1	33.0	36.0	150	15000	grewhi1	Greater Whitethroat	0.4714
11	Spectrogram 1	1	33.0	36.0	150	15000	eutdov	European Turtle-Dove	0.3256
12	Spectrogram 1	1	36.0	39.0	150	15000	eutdov	European Turtle-Dove	0.6918
13	Spectrogram 1	1	39.0	42.0	150	15000	eutdov	European Turtle-Dove	0.1458
14	Spectrogram 1	1	45.0	48.0	150	15000	grewhi1	Greater Whitethroat	0.1127
15	Spectrogram 1	1	57.0	60.0	150	15000	grewhi1	Greater Whitethroat	0.3868
