Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	7.0	10.0	150	15000	blackc1	Eurasian Blackcap	0.3405
2	Spectrogram 1	1	8.0	11.0	150	15000	blackc1	Eurasian Blackcap	0.1544
3	Spectrogram 1	1	29.0	32.0	150	15000	eugori2	Eurasian Golden Oriole	0.1955
4	Spectrogram 1	1	36.0	39.0	150	15000	grewhi1	Greater Whitethroat	0.7154
5	Spectrogram 1	1	37.0	40.0	150	15000	grewhi1	Greater Whitethroat	0.6177
6	Spectrogram 1	1	38.0	41.0	150	15000	grewhi1	Greater Whitethroat	0.4984
7	Spectrogram 1	1	49.0	52.0	150	15000	blackc1	Eurasian Blackcap	0.6098
8	Spectrogram 1	1	51.0	54.0	150	15000	blackc1	Eurasian Blackcap	0.2207
9	Spectrogram 1	1	52.0	55.0	150	15000	blackc1	Eurasian Blackcap	0.5032
10	Spectrogram 1	1	53.0	56.0	150	15000	blackc1	Eurasian Blackcap	0.1844
