Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	trepip	Tree Pipit	0.4206
2	Spectrogram 1	1	3.0	6.0	150	15000	cowpig1	Common Wood-Pigeon	0.2989
3	Spectrogram 1	1	3.0	6.0	150	15000	stodov1	Stock Dove	0.1286
4	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.8110
5	Spectrogram 1	1	12.0	15.0	150	15000	eurrob1	European Robin	0.5906
6	Spectrogram 1	1	18.0	21.0	150	15000	eurrob1	European Robin	0.5596
7	Spectrogram 1	1	21.0	24.0	150	15000	trepip	Tree Pipit	0.2426
8	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.2038
9	Spectrogram 1	1	27.0	30.0	150	15000	eurrob1	European Robin	0.1314
10	Spectrogram 1	1	27.0	30.0	150	15000	webwar1	Western Bonelli's Warbler	0.1187
11	Spectrogram 1	1	33.0	36.0	150	15000	trepip	Tree Pipit	0.4128
12	Spectrogram 1	1	42.0	45.0	150	15000	trepip	Tree Pipit	0.1303
13	Spectrogram 1	1	45.0	48.0	150	15000	eurrob1	European Robin	0.1342
14	Spectrogram 1	1	51.0	54.0	150	15000	trepip	Tree Pipit	0.1749
15	Spectrogram 1	1	57.0	60.0	150	15000	eurrob1	European Robin	0.1978
