Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	eugori2	Eurasian Golden Oriole	0.2573
2	Spectrogram 1	1	0	3.0	150	15000	cetwar1	Cetti's Warbler	0.1597
3	Spectrogram 1	1	0	3.0	150	15000	garwar1	Garden Warbler	0.1522
4	Spectrogram 1	1	0	3.0	150	15000	melwar1	Melodious Warbler	0.1304
5	Spectrogram 1	1	0	3.0	150	15000	eutdov	European Turtle-Dove	0.1096
6	Spectrogram 1	1	1.0	4.0	150	15000	eutdov	European Turtle-Dove	0.3169
7	Spectrogram 1	1	1.0	4.0	150	15000	melwar1	Melodious Warbler	0.1425
8	Spectrogram 1	1	1.0	4.0	150	15000	sposta1	Spotless Starling	0.1381
9	Spectrogram 1	1	2.0	5.0	150	15000	melwar1	Melodious Warbler	0.1961
10	Spectrogram 1	1	2.0	5.0	150	15000	garwar1	Garden Warbler	0.1927
11	Spectrogram 1	1	2.0	5.0	150	15000	grewhi1	Greater Whitethroat	0.1814
12	Spectrogram 1	1	2.0	5.0	150	15000	eugori2	Eurasian Golden Oriole	0.1301
13	Spectrogram 1	1	2.0	5.0	150	15000	sposta1	Spotless Starling	0.1204
14	Spectrogram 1	1	2.0	5.0	150	15000	blackc1	Eurasian Blackcap	0.1190
15	Spectrogram 1	1	2.0	5.0	150	15000	subwar6	Western Subalpine Warbler	0.1073
16	Spectrogram 1	1	3.0	6.0	150	15000	eugori2	Eurasian Golden Oriole	0.1834
17	Spectrogram 1	1	3.0	6.0	150	15000	comred2	Common Redstart	0.1685
18	Spectrogram 1	1	3.0	6.0	150	15000	blackc1	Eurasian Blackcap	0.1548
19	Spectrogram 1	1	3.0	6.0	150	15000	sposta1	Spotless Starling	0.1348
20	Spectrogram 1	1	3.0	6.0	150	15000	eutdov	European Turtle-Dove	0.1220
21	Spectrogram 1	1	4.0	7.0	150	15000	blackc1	Eurasian Blackcap	0.3310
22	Spectrogram 1	1	4.0	7.0	150	15000	eugori2	Eurasian Golden Oriole	0.1215
23	Spectrogram 1	1	4.0	7.0	150	15000	cirbun1	Cirl Bunting	0.1153
24	Spectrogram 1	1	4.0	7.0	150	15000	melwar1	Melodious Warbler	0.1076
25	Spectrogram 1	1	5.0	8.0	150	15000	blackc1	Eurasian Blackcap	0.4179
26	Spectrogram 1	1	5.0	8.0	150	15000	cirbun1	Cirl Bunting	0.1546
27	Spectrogram 1	1	5.0	8.0	150	15000	comswi	Common Swift	0.1426
28	Spectrogram 1	1	5.0	8.0	150	15000	webwar1	Western Bonelli's Warbler	0.1321
29	Spectrogram 1	1	5.0	8.0	150	15000	garwar1	Garden Warbler	0.1077
30	Spectrogram 1	1	5.0	8.0	150	15000	eugori2	Eurasian Golden Oriole	0.1077
31	Spectrogram 1	1	6.0	9.0	150	15000	blackc1	Eurasian Blackcap	0.2857
32	Spectrogram 1	1	8.0	11.0	150	15000	shttre1	Short-toed Treecreeper	0.2333
33	Spectrogram 1	1	8.0	11.0	150	15000	comcuc	Common Cuckoo	0.1970
34	Spectrogram 1	1	8.0	11.0	150	15000	eugori2	Eurasian Golden Oriole	0.1626
35	Spectrogram 1	1	8.0	11.0	150	15000	comnig1	Common Nightingale	0.1561
36	Spectrogram 1	1	8.0	11.0	150	15000	eurbla	Eurasian Blackbird	0.1438
37	Spectrogram 1	1	8.0	11.0	150	15000	eutdov	European Turtle-Dove	0.1296
38	Spectrogram 1	1	8.0	11.0	150	15000	cowpig1	Common Wood-Pigeon	0.1167
39	Spectrogram 1	1	8.0	11.0	150	15000	webwar1	Western Bonelli's Warbler	0.1024
40	Spectrogram 1	1	8.0	11.0	150	15000	firecr1	Common Firecrest	0.1007
41	Spectrogram 1	1	9.0	12.0	150	15000	shttre1	Short-toed Treecreeper	0.2394
42	Spectrogram 1	1	9.0	12.0	150	15000	eugori2	Eurasian Golden Oriole	0.1527
43	Spectrogram 1	1	9.0	12.0	150	15000	comcuc	Common Cuckoo	0.1373
44	Spectrogram 1	1	9.0	12.0	150	15000	webwar1	Western Bonelli's Warbler	0.1262
45	Spectrogram 1	1	9.0	12.0	150	15000	comkin1	Common Kingfisher	0.1236
46	Spectrogram 1	1	9.0	12.0	150	15000	comswi	Common Swift	0.1004
47	Spectrogram 1	1	10.0	13.0	150	15000	eugori2	Eurasian Golden Oriole	0.2066
48	Spectrogram 1	1	10.0	13.0	150	15000	webwar1	Western Bonelli's Warbler	0.1997
49	Spectrogram 1	1	10.0	13.0	150	15000	comswi	Common Swift	0.1990
50	Spectrogram 1	1	10.0	13.0	150	15000	shttre1	Short-toed Treecreeper	0.1782
51	Spectrogram 1	1	10.0	13.0	150	15000	blared1	Black Redstart	0.1247
52	Spectrogram 1	1	10.0	13.0	150	15000	sposta1	Spotless Starling	0.1160
53	Spectrogram 1	1	10.0	13.0	150	15000	comcuc	Common Cuckoo	0.1154
54	Spectrogram 1	1	10.0	13.0	150	15000	comred2	Common Redstart	0.1089
55	Spectrogram 1	1	10.0	13.0	150	15000	cirbun1	Cirl Bunting	0.1072
56	Spectrogram 1	1	10.0	13.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1071
57	Spectrogram 1	1	10.0	13.0	150	15000	cetwar1	Cetti's Warbler	0.1014
58	Spectrogram 1	1	11.0	14.0	150	15000	sposta1	Spotless Starling	0.1619
59	Spectrogram 1	1	11.0	14.0	150	15000	eugori2	Eurasian Golden Oriole	0.1250
60	Spectrogram 1	1	11.0	14.0	150	15000	webwar1	Western Bonelli's Warbler	0.1120
61	Spectrogram 1	1	12.0	15.0	150	15000	webwar1	Western Bonelli's Warbler	0.1494
62	Spectrogram 1	1	12.0	15.0	150	15000	eugori2	Eurasian Golden Oriole	0.1387
63	Spectrogram 1	1	12.0	15.0	150	15000	sposta1	Spotless Starling	0.1370
64	Spectrogram 1	1	12.0	15.0	150	15000	blared1	Black Redstart	0.1294
65	Spectrogram 1	1	13.0	16.0	150	15000	eugori2	Eurasian Golden Oriole	0.1207
66	Spectrogram 1	1	14.0	17.0	150	15000	rocbun1	Rock Bunting	0.1205
67	Spectrogram 1	1	14.0	17.0	150	15000	blackc1	Eurasian Blackcap	0.1015
68	Spectrogram 1	1	15.0	18.0	150	15000	blackc1	Eurasian Blackcap	0.4699
69	Spectrogram 1	1	15.0	18.0	150	15000	garwar1	Garden Warbler	0.1854
70	Spectrogram 1	1	15.0	18.0	150	15000	melwar1	Melodious Warbler	0.1150
71	Spectrogram 1	1	16.0	19.0	150	15000	blackc1	Eurasian Blackcap	0.5548
72	Spectrogram 1	1	16.0	19.0	150	15000	garwar1	Garden Warbler	0.1604
73	Spectrogram 1	1	16.0	19.0	150	15000	melwar1	Melodious Warbler	0.1339
74	Spectrogram 1	1	16.0	19.0	150	15000	cirbun1	Cirl Bunting	0.1047
