Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	4.0	7.0	150	15000	blackc1	Eurasian Blackcap	0.1080
2	Spectrogram 1	1	16.0	19.0	150	15000	blackc1	Eurasian Blackcap	0.6593
3	Spectrogram 1	1	28.0	31.0	150	15000	blackc1	Eurasian Blackcap	0.3344
4	Spectrogram 1	1	32.0	35.0	150	15000	eutdov	European Turtle-Dove	0.7884
5	Spectrogram 1	1	34.0	37.0	150	15000	eutdov	European Turtle-Dove	0.9457
6	Spectrogram 1	1	36.0	39.0	150	15000	eutdov	European Turtle-Dove	0.9979
7	Spectrogram 1	1	36.0	39.0	150	15000	blackc1	Eurasian Blackcap	0.1393
8	Spectrogram 1	1	38.0	41.0	150	15000	eutdov	European Turtle-Dove	0.9950
9	Spectrogram 1	1	40.0	43.0	150	15000	eutdov	European Turtle-Dove	0.9777
10	Spectrogram 1	1	42.0	45.0	150	15000	eutdov	European Turtle-Dove	0.9951
11	Spectrogram 1	1	44.0	47.0	150	15000	eutdov	European Turtle-Dove	0.8981
12	Spectrogram 1	1	46.0	49.0	150	15000	eutdov	European Turtle-Dove	0.5447
13	Spectrogram 1	1	54.0	57.0	150	15000	blackc1	Eurasian Blackcap	0.7714
14	Spectrogram 1	1	56.0	59.0	150	15000	blackc1	Eurasian Blackcap	0.5006
