Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	stonec4	European Stonechat	0.1673
2	Spectrogram 1	1	0	3.0	150	15000	cirbun1	Cirl Bunting	0.1094
3	Spectrogram 1	1	0	3.0	150	15000	whinch1	Whinchat	0.1060
4	Spectrogram 1	1	3.0	6.0	150	15000	skylar	Eurasian Skylark	0.1486
5	Spectrogram 1	1	3.0	6.0	150	15000	comqua1	Common Quail	0.1397
6	Spectrogram 1	1	3.0	6.0	150	15000	melwar1	Melodious Warbler	0.1147
7	Spectrogram 1	1	6.0	9.0	150	15000	zitcis1	Zitting Cisticola	0.1036
8	Spectrogram 1	1	9.0	12.0	150	15000	tawpip1	Tawny Pipit	0.1536
9	Spectrogram 1	1	9.0	12.0	150	15000	eaywag1	Western Yellow Wagtail	0.1198
10	Spectrogram 1	1	9.0	12.0	150	15000	crelar2	Crested Lark	0.1188
11	Spectrogram 1	1	9.0	12.0	150	15000	skylar	Eurasian Skylark	0.1161
12	Spectrogram 1	1	9.0	12.0	150	15000	stonec4	European Stonechat	0.1158
13	Spectrogram 1	1	12.0	15.0	150	15000	stonec4	European Stonechat	0.2805
14	Spectrogram 1	1	12.0	15.0	150	15000	callar1	Calandra Lark	0.1300
15	Spectrogram 1	1	12.0	15.0	150	15000	thelar1	Thekla's Lark	0.1201
16	Spectrogram 1	1	15.0	18.0	150	15000	stonec4	European Stonechat	0.2512
17	Spectrogram 1	1	15.0	18.0	150	15000	yellow2	Yellowhammer	0.1709
18	Spectrogram 1	1	15.0	18.0	150	15000	melwar1	Melodious Warbler	0.1515
19	Spectrogram 1	1	15.0	18.0	150	15000	skylar	Eurasian Skylark	0.1501
20	Spectrogram 1	1	15.0	18.0	150	15000	corbun1	Corn Bunting	0.1482
21	Spectrogram 1	1	15.0	18.0	150	15000	comqua1	Common Quail	0.1415
22	Spectrogram 1	1	15.0	18.0	150	15000	whinch1	Whinchat	0.1109
23	Spectrogram 1	1	15.0	18.0	150	15000	cirbun1	Cirl Bunting	0.1078
24	Spectrogram 1	1	18.0	21.0	150	15000	stonec4	European Stonechat	0.1341
25	Spectrogram 1	1	18.0	21.0	150	15000	melwar1	Melodious Warbler	0.1248
26	Spectrogram 1	1	18.0	21.0	150	15000	corbun1	Corn Bunting	0.1025
27	Spectrogram 1	1	21.0	24.0	150	15000	banswa	Bank Swallow	0.1296
28	Spectrogram 1	1	24.0	27.0	150	15000	melwar1	Melodious Warbler	0.1839
29	Spectrogram 1	1	24.0	27.0	150	15000	reebun	Reed Bunting	0.1681
30	Spectrogram 1	1	24.0	27.0	150	15000	sposta1	Spotless Starling	0.1484
31	Spectrogram 1	1	24.0	27.0	150	15000	cirbun1	Cirl Bunting	0.1483
32	Spectrogram 1	1	24.0	27.0	150	15000	spofly1	Spotted Flycatcher	0.1393
33	Spectrogram 1	1	24.0	27.0	150	15000	stonec4	European Stonechat	0.1236
34	Spectrogram 1	1	24.0	27.0	150	15000	trepip	Tree Pipit	0.1074
35	Spectrogram 1	1	27.0	30.0	150	15000	melwar1	Melodious Warbler	0.2631
36	Spectrogram 1	1	27.0	30.0	150	15000	stonec4	European Stonechat	0.2523
37	Spectrogram 1	1	27.0	30.0	150	15000	crelar2	Crested Lark	0.2262
38	Spectrogram 1	1	27.0	30.0	150	15000	skylar	Eurasian Skylark	0.1742
39	Spectrogram 1	1	27.0	30.0	150	15000	thelar1	Thekla's Lark	0.1722
40	Spectrogram 1	1	27.0	30.0	150	15000	comqua1	Common Quail	0.1547
41	Spectrogram 1	1	27.0	30.0	150	15000	trepip	Tree Pipit	0.1372
42	Spectrogram 1	1	27.0	30.0	150	15000	eaywag1	Western Yellow Wagtail	0.1236
43	Spectrogram 1	1	27.0	30.0	150	15000	dunnoc1	Dunnock	0.1002
44	Spectrogram 1	1	30.0	33.0	150	15000	hawfin	Hawfinch	0.2777
45	Spectrogram 1	1	30.0	33.0	150	15000	cirbun1	Cirl Bunting	0.1226
46	Spectrogram 1	1	30.0	33.0	150	15000	melwar1	Melodious Warbler	0.1159
47	Spectrogram 1	1	30.0	33.0	150	15000	eaywag1	Western Yellow Wagtail	0.1114
48	Spectrogram 1	1	30.0	33.0	150	15000	stonec4	European Stonechat	0.1040
49	Spectrogram 1	1	30.0	33.0	150	15000	reebun	Reed Bunting	0.1027
50	Spectrogram 1	1	30.0	33.0	150	15000	sarwar1	Sardinian Warbler	0.1019
51	Spectrogram 1	1	33.0	36.0	150	15000	melwar1	Melodious Warbler	0.1424
52	Spectrogram 1	1	33.0	36.0	150	15000	stonec4	European Stonechat	0.1414
53	Spectrogram 1	1	33.0	36.0	150	15000	zitcis1	Zitting Cisticola	0.1392
54	Spectrogram 1	1	33.0	36.0	150	15000	cetwar1	Cetti's Warbler	0.1138
55	Spectrogram 1	1	33.0	36.0	150	15000	subwar6	Western Subalpine Warbler	0.1086
56	Spectrogram 1	1	33.0	36.0	150	15000	sarwar1	Sardinian Warbler	0.1068
57	Spectrogram 1	1	36.0	39.0	150	15000	melwar1	Melodious Warbler	0.1735
58	Spectrogram 1	1	36.0	39.0	150	15000	lottit1	Long-tailed Tit	0.1315
59	Spectrogram 1	1	36.0	39.0	150	15000	winwre4	Eurasian Wren	0.1194
60	Spectrogram 1	1	36.0	39.0	150	15000	eaywag1	Western Yellow Wagtail	0.1172
61	Spectrogram 1	1	36.0	39.0	150	15000	spofly1	Spotted Flycatcher	0.1125
62	Spectrogram 1	1	39.0	42.0	150	15000	stonec4	European Stonechat	0.1812
63	Spectrogram 1	1	39.0	42.0	150	15000	eaywag1	Western Yellow Wagtail	0.1189
64	Spectrogram 1	1	39.0	42.0	150	15000	watpip1	Water Pipit	0.1112
65	Spectrogram 1	1	39.0	42.0	150	15000	comqua1	Common Quail	0.1011
66	Spectrogram 1	1	39.0	42.0	150	15000	thelar1	Thekla's Lark	0.1001
67	Spectrogram 1	1	42.0	45.0	150	15000	citfin1	Citril Finch	0.1938
68	Spectrogram 1	1	42.0	45.0	150	15000	spofly1	Spotted Flycatcher	0.1684
69	Spectrogram 1	1	42.0	45.0	150	15000	melwar1	Melodious Warbler	0.1610
70	Spectrogram 1	1	42.0	45.0	150	15000	stonec4	European Stonechat	0.1014
71	Spectrogram 1	1	45.0	48.0	150	15000	melwar1	Melodious Warbler	0.2647
72	Spectrogram 1	1	45.0	48.0	150	15000	spofly1	Spotted Flycatcher	0.2020
73	Spectrogram 1	1	45.0	48.0	150	15000	stonec4	European Stonechat	0.1454
74	Spectrogram 1	1	45.0	48.0	150	15000	trepip	Tree Pipit	0.1131
75	Spectrogram 1	1	45.0	48.0	150	15000	eurwar1	Eurasian Reed Warbler	0.1092
76	Spectrogram 1	1	48.0	51.0	150	15000	melwar1	Melodious Warbler	0.1527
77	Spectrogram 1	1	48.0	51.0	150	15000	subwar6	Western Subalpine Warbler	0.1017
78	Spectrogram 1	1	51.0	54.0	150	15000	melwar1	Melodious Warbler	0.2000
79	Spectrogram 1	1	51.0	54.0	150	15000	comqua1	Common Quail	0.1285
80	Spectrogram 1	1	51.0	54.0	150	15000	grrwar1	Great Reed Warbler	0.1217
81	Spectrogram 1	1	51.0	54.0	150	15000	zitcis1	Zitting Cisticola	0.1131
82	Spectrogram 1	1	54.0	57.0	150	15000	cirbun1	Cirl Bunting	0.1541
83	Spectrogram 1	1	54.0	57.0	150	15000	trepip	Tree Pipit	0.1484
84	Spectrogram 1	1	54.0	57.0	150	15000	comqua1	Common Quail	0.1442
85	Spectrogram 1	1	54.0	57.0	150	15000	yellow2	Yellowhammer	0.1431
86	Spectrogram 1	1	54.0	57.0	150	15000	whinch1	Whinchat	0.1253
87	Spectrogram 1	1	54.0	57.0	150	15000	grewhi1	Greater Whitethroat	0.1204
88	Spectrogram 1	1	54.0	57.0	150	15000	eaywag1	Western Yellow Wagtail	0.1159
89	Spectrogram 1	1	54.0	57.0	150	15000	melwar1	Melodious Warbler	0.1119
90	Spectrogram 1	1	54.0	57.0	150	15000	rebshr1	Red-backed Shrike	0.1071
91	Spectrogram 1	1	54.0	57.0	150	15000	skylar	Eurasian Skylark	0.1069
92	Spectrogram 1	1	54.0	57.0	150	15000	corbun1	Corn Bunting	0.1058
93	Spectrogram 1	1	57.0	60.0	150	15000	skylar	Eurasian Skylark	0.1613
94	Spectrogram 1	1	57.0	60.0	150	15000	comqua1	Common Quail	0.1084
95	Spectrogram 1	1	57.0	60.0	150	15000	eaywag1	Western Yellow Wagtail	0.1083
