Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	9.0	12.0	150	15000	bcnher	Black-crowned Night-Heron	0.1231
2	Spectrogram 1	1	10.0	13.0	150	15000	bcnher	Black-crowned Night-Heron	0.4434
3	Spectrogram 1	1	11.0	14.0	150	15000	bcnher	Black-crowned Night-Heron	0.7068
4	Spectrogram 1	1	12.0	15.0	150	15000	bcnher	Black-crowned Night-Heron	0.5988
5	Spectrogram 1	1	29.0	32.0	150	15000	bcnher	Black-crowned Night-Heron	0.1699
6	Spectrogram 1	1	30.0	33.0	150	15000	bcnher	Black-crowned Night-Heron	0.7261
7	Spectrogram 1	1	31.0	34.0	150	15000	bcnher	Black-crowned Night-Heron	0.1751
8	Spectrogram 1	1	40.0	43.0	150	15000	bcnher	Black-crowned Night-Heron	0.1026
9	Spectrogram 1	1	42.0	45.0	150	15000	bcnher	Black-crowned Night-Heron	0.2347
10	Spectrogram 1	1	43.0	46.0	150	15000	bcnher	Black-crowned Night-Heron	0.2808
11	Spectrogram 1	1	44.0	47.0	150	15000	bcnher	Black-crowned Night-Heron	0.4596
12	Spectrogram 1	1	45.0	48.0	150	15000	bcnher	Black-crowned Night-Heron	0.3620
13	Spectrogram 1	1	46.0	49.0	150	15000	bcnher	Black-crowned Night-Heron	0.2806
14	Spectrogram 1	1	47.0	50.0	150	15000	bcnher	Black-crowned Night-Heron	0.1052
15	Spectrogram 1	1	48.0	51.0	150	15000	bcnher	Black-crowned Night-Heron	0.2169
16	Spectrogram 1	1	49.0	52.0	150	15000	bcnher	Black-crowned Night-Heron	0.1927
17	Spectrogram 1	1	50.0	53.0	150	15000	bcnher	Black-crowned Night-Heron	0.4007
18	Spectrogram 1	1	52.0	55.0	150	15000	bcnher	Black-crowned Night-Heron	0.4081
19	Spectrogram 1	1	53.0	56.0	150	15000	bcnher	Black-crowned Night-Heron	0.2288
