Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	10.0	13.0	150	15000	bcnher	Black-crowned Night-Heron	0.4155
2	Spectrogram 1	1	11.0	14.0	150	15000	bcnher	Black-crowned Night-Heron	0.7891
3	Spectrogram 1	1	12.0	15.0	150	15000	bcnher	Black-crowned Night-Heron	0.6458
4	Spectrogram 1	1	30.0	33.0	150	15000	bcnher	Black-crowned Night-Heron	0.8119
5	Spectrogram 1	1	42.0	45.0	150	15000	bcnher	Black-crowned Night-Heron	0.1452
6	Spectrogram 1	1	43.0	46.0	150	15000	bcnher	Black-crowned Night-Heron	0.1961
7	Spectrogram 1	1	44.0	47.0	150	15000	bcnher	Black-crowned Night-Heron	0.4395
8	Spectrogram 1	1	45.0	48.0	150	15000	bcnher	Black-crowned Night-Heron	0.2994
9	Spectrogram 1	1	46.0	49.0	150	15000	bcnher	Black-crowned Night-Heron	0.1959
10	Spectrogram 1	1	48.0	51.0	150	15000	bcnher	Black-crowned Night-Heron	0.1273
11	Spectrogram 1	1	49.0	52.0	150	15000	bcnher	Black-crowned Night-Heron	0.1044
12	Spectrogram 1	1	50.0	53.0	150	15000	bcnher	Black-crowned Night-Heron	0.3535
13	Spectrogram 1	1	52.0	55.0	150	15000	bcnher	Black-crowned Night-Heron	0.3641
14	Spectrogram 1	1	53.0	56.0	150	15000	bcnher	Black-crowned Night-Heron	0.1391
