Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	3.0	6.0	150	15000	webwar1	Western Bonelli's Warbler	0.2488
2	Spectrogram 1	1	3.0	6.0	150	15000	comred2	Common Redstart	0.1761
3	Spectrogram 1	1	3.0	6.0	150	15000	eugori2	Eurasian Golden Oriole	0.1614
4	Spectrogram 1	1	3.0	6.0	150	15000	comnig1	Common Nightingale	0.1561
5	Spectrogram 1	1	3.0	6.0	150	15000	cirbun1	Cirl Bunting	0.1418
6	Spectrogram 1	1	3.0	6.0	150	15000	trepip	Tree Pipit	0.1178
7	Spectrogram 1	1	6.0	9.0	150	15000	melwar1	Melodious Warbler	0.1730
8	Spectrogram 1	1	6.0	9.0	150	15000	comqua1	Common Quail	0.1516
9	Spectrogram 1	1	6.0	9.0	150	15000	eurgre1	European Greenfinch	0.1381
10	Spectrogram 1	1	6.0	9.0	150	15000	eutdov	European Turtle-Dove	0.1197
11	Spectrogram 1	1	6.0	9.0	150	15000	relpar1	Red-legged Partridge	0.1002
12	Spectrogram 1	1	15.0	18.0	150	15000	comnig1	Common Nightingale	0.3165
13	Spectrogram 1	1	18.0	21.0	150	15000	cirbun1	Cirl Bunting	0.1841
14	Spectrogram 1	1	24.0	27.0	150	15000	comnig1	Common Nightingale	0.2594
15	Spectrogram 1	1	27.0	30.0	150	15000	cirbun1	Cirl Bunting	0.1330
16	Spectrogram 1	1	30.0	33.0	150	15000	comnig1	Common Nightingale	0.4852
17	Spectrogram 1	1	30.0	33.0	150	15000	trepip	Tree Pipit	0.1406
18	Spectrogram 1	1	30.0	33.0	150	15000	comred2	Common Redstart	0.1024
19	Spectrogram 1	1	36.0	39.0	150	15000	comnig1	Common Nightingale	0.1162
20	Spectrogram 1	1	42.0	45.0	150	15000	comnig1	Common Nightingale	0.2024
21	Spectrogram 1	1	48.0	51.0	150	15000	stonec4	European Stonechat	0.1297
22	Spectrogram 1	1	51.0	54.0	150	15000	cirbun1	Cirl Bunting	0.1526
23	Spectrogram 1	1	54.0	57.0	150	15000	dunnoc1	Dunnock	0.1107
24	Spectrogram 1	1	54.0	57.0	150	15000	stonec4	European Stonechat	0.1093
25	Spectrogram 1	1	57.0	60.0	150	15000	cirbun1	Cirl Bunting	0.2097
