Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	3.0	6.0	150	15000	comchi1	Common Chiffchaff	0.1631
2	Spectrogram 1	1	15.0	18.0	150	15000	eugori2	Eurasian Golden Oriole	0.3801
3	Spectrogram 1	1	21.0	24.0	150	15000	comchi1	Common Chiffchaff	0.5217
4	Spectrogram 1	1	24.0	27.0	150	15000	eugori2	Eurasian Golden Oriole	0.1215
5	Spectrogram 1	1	30.0	33.0	150	15000	eugori2	Eurasian Golden Oriole	0.2176
6	Spectrogram 1	1	30.0	33.0	150	15000	shttre1	Short-toed Treecreeper	0.1924
7	Spectrogram 1	1	36.0	39.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.2448
8	Spectrogram 1	1	39.0	42.0	150	15000	firecr1	Common Firecrest	0.6169
9	Spectrogram 1	1	39.0	42.0	150	15000	goldcr1	Goldcrest	0.2434
10	Spectrogram 1	1	39.0	42.0	150	15000	shttre1	Short-toed Treecreeper	0.1869
11	Spectrogram 1	1	48.0	51.0	150	15000	eugori2	Eurasian Golden Oriole	0.4500
12	Spectrogram 1	1	48.0	51.0	150	15000	firecr1	Common Firecrest	0.2042
