Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	comred2	Common Redstart	0.2017
2	Spectrogram 1	1	0	3.0	150	15000	firecr1	Common Firecrest	0.1825
3	Spectrogram 1	1	0	3.0	150	15000	comcha	Common Chaffinch	0.1388
4	Spectrogram 1	1	0	3.0	150	15000	goldcr1	Goldcrest	0.1207
5	Spectrogram 1	1	0	3.0	150	15000	eugori2	Eurasian Golden Oriole	0.1038
6	Spectrogram 1	1	0	3.0	150	15000	stodov1	Stock Dove	0.1026
7	Spectrogram 1	1	3.0	6.0	150	15000	comchi1	Common Chiffchaff	0.3670
8	Spectrogram 1	1	3.0	6.0	150	15000	firecr1	Common Firecrest	0.3088
9	Spectrogram 1	1	3.0	6.0	150	15000	shttre1	Short-toed Treecreeper	0.2853
10	Spectrogram 1	1	3.0	6.0	150	15000	eugwoo2	Eurasian Green Woodpecker	0.1394
11	Spectrogram 1	1	3.0	6.0	150	15000	goldcr1	Goldcrest	0.1276
12	Spectrogram 1	1	3.0	6.0	150	15000	stodov1	Stock Dove	0.1123
13	Spectrogram 1	1	3.0	6.0	150	15000	spofly1	Spotted Flycatcher	0.1120
14	Spectrogram 1	1	6.0	9.0	150	15000	comred2	Common Redstart	0.1819
15	Spectrogram 1	1	6.0	9.0	150	15000	eugori2	Eurasian Golden Oriole	0.1794
16	Spectrogram 1	1	6.0	9.0	150	15000	webwar1	Western Bonelli's Warbler	0.1684
17	Spectrogram 1	1	6.0	9.0	150	15000	comchi1	Common Chiffchaff	0.1647
18	Spectrogram 1	1	6.0	9.0	150	15000	comcha	Common Chaffinch	0.1370
19	Spectrogram 1	1	6.0	9.0	150	15000	stodov1	Stock Dove	0.1278
20	Spectrogram 1	1	6.0	9.0	150	15000	shttre1	Short-toed Treecreeper	0.1134
21	Spectrogram 1	1	6.0	9.0	150	15000	firecr1	Common Firecrest	0.1112
22	Spectrogram 1	1	6.0	9.0	150	15000	trepip	Tree Pipit	0.1046
23	Spectrogram 1	1	9.0	12.0	150	15000	webwar1	Western Bonelli's Warbler	0.2126
24	Spectrogram 1	1	9.0	12.0	150	15000	comcha	Common Chaffinch	0.2085
25	Spectrogram 1	1	9.0	12.0	150	15000	firecr1	Common Firecrest	0.1834
