"confidence_threshold","TP","FP","TN","FN","TPR","FPR","recall","precision","F_score1","F_score2","F_score3"
0.73,166,23,40860,904,0.155140186915888,0.000562581023897463,0.155140186915888,0.878306878306878,0.263701350277998,0.689301416707377,0.839559339008513
0.74,162,23,40860,908,0.151401869158879,0.000562581023897463,0.151401869158879,0.875675675675676,0.258167330677291,0.683374689826303,0.836075625958099
0.75,160,22,40861,910,0.149532710280374,0.000538120979380182,0.149532710280374,0.879120879120879,0.255591054313099,0.683073832245103,0.838609237156201
0.76,158,22,40861,912,0.147663551401869,0.000538120979380182,0.147663551401869,0.877777777777778,0.2528,0.68,0.836811746198217
0.77,155,18,40865,915,0.144859813084112,0.000440280801311058,0.144859813084112,0.895953757225434,0.249396621078037,0.686555497655029,0.852204681545999
0.78,154,17,40865,917,0.143790849673203,0.000415830928036789,0.143790849673203,0.900584795321637,0.247987117552335,0.687680588389808,0.855979307688074
0.79,150,17,40865,921,0.140056022408964,0.000415830928036789,0.140056022408964,0.898203592814371,0.24232633279483,0.681271707186748,0.852512520398402
0.8,149,15,40867,922,0.139122315592904,0.000366909642385402,0.139122315592904,0.908536585365854,0.241295546558704,0.68552097428958,0.86137027073436
0.81,147,15,40867,924,0.137254901960784,0.000366909642385402,0.137254901960784,0.907407407407407,0.238442822384428,0.682227682227682,0.859649122807018
0.82,143,15,40867,928,0.133520074696545,0.000366909642385402,0.133520074696545,0.905063291139241,0.232709519934906,0.675465407057516,0.856084405192342
0.83,140,14,40868,931,0.130718954248366,0.000342448999559708,0.130718954248366,0.909090909090909,0.228571428571429,0.673267326732673,0.858478538036549
0.84,136,12,40870,935,0.126984126984127,0.000293527713908322,0.126984126984127,0.918918918918919,0.223133716160788,0.672288455946496,0.865477915695293
0.85,133,12,40870,938,0.124183006535948,0.000293527713908322,0.124183006535948,0.917241379310345,0.21875,0.6667649660867,0.862693468627577
0.86,130,12,40870,941,0.121381886087768,0.000293527713908322,0.121381886087768,0.915492957746479,0.21434460016488,0.66108285970685,0.859799620195141
0.87,125,12,40870,946,0.11671335200747,0.000293527713908322,0.11671335200747,0.912408759124088,0.206953642384106,0.651241189089795,0.854715320560558
0.88,120,11,40871,951,0.112044817927171,0.000269067071082628,0.112044817927171,0.916030534351145,0.199667221297837,0.644142721818756,0.855267800437513
0.89,118,11,40871,953,0.110177404295051,0.000269067071082628,0.110177404295051,0.914728682170543,0.196666666666667,0.639872408293461,0.853052752129411
0.9,115,10,40872,956,0.107376283846872,0.000244606428256935,0.107376283846872,0.92,0.192307692307692,0.636600455877564,0.855869132709454
0.91,111,9,40873,960,0.103641456582633,0.000220145785431241,0.103641456582633,0.925,0.18639798488665,0.630892678034102,0.857700252467294
0.92,105,7,40874,967,0.0979477611940299,0.000171228688143636,0.0979477611940299,0.9375,0.177364864864865,0.623254189944134,0.864162320730117
0.93,98,6,40875,974,0.0914179104477612,0.00014676744698026,0.0914179104477612,0.942307692307692,0.166666666666667,0.608918128654971,0.862796373779637
0.94,96,6,40875,976,0.0895522388059701,0.00014676744698026,0.0895522388059701,0.941176470588235,0.163543441226576,0.603550295857988,0.860184528034067
0.95,87,5,40876,985,0.0811567164179104,0.000122306205816883,0.0811567164179104,0.945652173913043,0.149484536082474,0.581367924528302,0.855432242990654
0.96,82,4,40877,990,0.0764925373134328,9.78449646535065e-05,0.0764925373134328,0.953488372093023,0.141623488773748,0.569444444444445,0.856286186931348
0.97,75,3,40878,997,0.0699626865671642,7.33837234901299e-05,0.0699626865671642,0.961538461538462,0.130434782608696,0.549568965517241,0.853809738503156
0.98,61,3,40878,1011,0.0569029850746269,7.33837234901299e-05,0.0569029850746269,0.953125,0.107394366197183,0.494751908396947,0.824544967880086
0.99,49,1,40880,1023,0.0457089552238806,2.44612411633766e-05,0.0457089552238806,0.98,0.0873440285204991,0.444978632478633,0.815052700922266
