Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Species Code	Common Name	Confidence
1	Spectrogram 1	1	0	3.0	150	15000	firecr1	Common Firecrest	0.1365
2	Spectrogram 1	1	1.0	4.0	150	15000	firecr1	Common Firecrest	0.3031
3	Spectrogram 1	1	3.0	6.0	150	15000	firecr1	Common Firecrest	0.1125
4	Spectrogram 1	1	4.0	7.0	150	15000	firecr1	Common Firecrest	0.9249
5	Spectrogram 1	1	5.0	8.0	150	15000	firecr1	Common Firecrest	0.6617
6	Spectrogram 1	1	6.0	9.0	150	15000	firecr1	Common Firecrest	0.6652
7	Spectrogram 1	1	9.0	12.0	150	15000	firecr1	Common Firecrest	0.9325
8	Spectrogram 1	1	10.0	13.0	150	15000	firecr1	Common Firecrest	0.9471
9	Spectrogram 1	1	11.0	14.0	150	15000	firecr1	Common Firecrest	0.8399
10	Spectrogram 1	1	12.0	15.0	150	15000	winwre4	Eurasian Wren	0.3056
11	Spectrogram 1	1	13.0	16.0	150	15000	winwre4	Eurasian Wren	0.9682
12	Spectrogram 1	1	14.0	17.0	150	15000	winwre4	Eurasian Wren	0.9522
13	Spectrogram 1	1	15.0	18.0	150	15000	winwre4	Eurasian Wren	0.9306
14	Spectrogram 1	1	16.0	19.0	150	15000	winwre4	Eurasian Wren	0.1975
15	Spectrogram 1	1	18.0	21.0	150	15000	firecr1	Common Firecrest	0.7840
16	Spectrogram 1	1	19.0	22.0	150	15000	firecr1	Common Firecrest	0.6940
17	Spectrogram 1	1	20.0	23.0	150	15000	firecr1	Common Firecrest	0.8383
18	Spectrogram 1	1	22.0	25.0	150	15000	firecr1	Common Firecrest	0.2491
19	Spectrogram 1	1	23.0	26.0	150	15000	firecr1	Common Firecrest	0.1364
20	Spectrogram 1	1	26.0	29.0	150	15000	firecr1	Common Firecrest	0.8775
21	Spectrogram 1	1	27.0	30.0	150	15000	firecr1	Common Firecrest	0.9016
22	Spectrogram 1	1	28.0	31.0	150	15000	firecr1	Common Firecrest	0.6568
23	Spectrogram 1	1	29.0	32.0	150	15000	firecr1	Common Firecrest	0.1102
24	Spectrogram 1	1	37.0	40.0	150	15000	firecr1	Common Firecrest	0.1233
25	Spectrogram 1	1	42.0	45.0	150	15000	winwre4	Eurasian Wren	0.2029
26	Spectrogram 1	1	43.0	46.0	150	15000	winwre4	Eurasian Wren	0.9877
27	Spectrogram 1	1	44.0	47.0	150	15000	winwre4	Eurasian Wren	0.9733
28	Spectrogram 1	1	45.0	48.0	150	15000	winwre4	Eurasian Wren	0.9786
29	Spectrogram 1	1	46.0	49.0	150	15000	winwre4	Eurasian Wren	0.3810
30	Spectrogram 1	1	47.0	50.0	150	15000	winwre4	Eurasian Wren	0.3306
